"full_run_name","site_name","region_name","management_name","climate_scenario","crop_system_name","crop_name","Year","Grain.C.kgC.ha.","Leaf.C.kgC.ha.","Stem.C.kgC.ha.","Root.C.kgC.ha."
"v_5__CA__grape-a__rt-bc__rcp60","v_5","CA","rt-bc","rcp60","grape-a","barley",2072,2666.845755,965.046456,965.046456,1093.719317
"v_5__CA__grape-a__ct-lc__rcp26","v_5","CA","ct-lc","rcp26","grape-a","faba_bean",2072,1326.22389,751.760217,751.760217,1048.127225
"v_5__CA__grape-a__ct-lc__rcp60","v_5","CA","ct-lc","rcp60","grape-a","faba_bean",2072,2951.04021,1169.30762,1169.30762,1630.284663
"v_5__CA__grape-a__nt-lc__rcp26","v_5","CA","nt-lc","rcp26","grape-a","faba_bean",2072,1315.125193,753.090517,753.090517,1049.981971
"v_5__CA__grape-a__nt-lc__rcp60","v_5","CA","nt-lc","rcp60","grape-a","faba_bean",2072,2926.337404,1167.807315,1167.807315,1628.19289
"v_5__CA__grape-a__rt-lc__rcp26","v_5","CA","rt-lc","rcp26","grape-a","faba_bean",2072,1328.810222,751.130411,751.130411,1047.249131
"v_5__CA__grape-a__rt-lc__rcp60","v_5","CA","rt-lc","rcp60","grape-a","faba_bean",2072,2949.28773,1167.680435,1167.680435,1628.015991
"v_5__CA__grape-a__ct-nc__rcp26","v_5","CA","ct-nc","rcp26","grape-a","fallow",2072,0,0,0,0
"v_5__CA__grape-a__ct-nc__rcp60","v_5","CA","ct-nc","rcp60","grape-a","fallow",2072,0,0,0,0
"v_5__CA__grape-a__nt-nc__rcp26","v_5","CA","nt-nc","rcp26","grape-a","fallow",2072,0,0,0,0
"v_5__CA__grape-a__nt-nc__rcp60","v_5","CA","nt-nc","rcp60","grape-a","fallow",2072,0,0,0,0
"v_5__CA__grape-a__rt-nc__rcp26","v_5","CA","rt-nc","rcp26","grape-a","fallow",2072,0,0,0,0
"v_5__CA__grape-a__rt-nc__rcp60","v_5","CA","rt-nc","rcp60","grape-a","fallow",2072,0,0,0,0
"v_5__CA__grape-c__cn__rcp26","v_5","CA","cn","rcp26","grape-c","grape",2072,312.452779,151.465123,112.449611,156.362631
"v_5__CA__grape-c__cn__rcp60","v_5","CA","cn","rcp60","grape-c","grape",2072,402.433519,183.317506,143.327253,201.397099
"v_5__CA__grape-c__rn__rcp26","v_5","CA","rn","rcp26","grape-c","grape",2072,312.452779,151.465123,112.449611,156.362631
"v_5__CA__grape-c__rn__rcp60","v_5","CA","rn","rcp60","grape-c","grape",2072,402.433519,183.317506,143.327253,201.397099
"v_5__CA__grape-a__ct-bc__rcp26","v_5","CA","ct-bc","rcp26","grape-a","barley",2073,1297.202559,854.560952,854.560952,968.502412
"v_5__CA__grape-a__ct-bc__rcp60","v_5","CA","ct-bc","rcp60","grape-a","barley",2073,2501.103719,960.919541,960.919541,1089.042147
"v_5__CA__grape-a__nt-bc__rcp26","v_5","CA","nt-bc","rcp26","grape-a","barley",2073,1293.057047,864.724746,864.724746,980.021378
"v_5__CA__grape-a__nt-bc__rcp60","v_5","CA","nt-bc","rcp60","grape-a","barley",2073,2491.11104,978.189989,978.189989,1108.61532
"v_5__CA__grape-a__rt-bc__rcp26","v_5","CA","rt-bc","rcp26","grape-a","barley",2073,1292.872721,858.668988,858.668988,973.158186
"v_5__CA__grape-a__rt-bc__rcp60","v_5","CA","rt-bc","rcp60","grape-a","barley",2073,2484.849665,965.046456,965.046456,1093.719317
"v_5__CA__grape-a__ct-lc__rcp26","v_5","CA","ct-lc","rcp26","grape-a","faba_bean",2073,2470.261512,751.760217,751.760217,1048.127225
"v_5__CA__grape-a__ct-lc__rcp60","v_5","CA","ct-lc","rcp60","grape-a","faba_bean",2073,3233.490992,903.097429,903.097429,1259.126223
"v_5__CA__grape-a__nt-lc__rcp26","v_5","CA","nt-lc","rcp26","grape-a","faba_bean",2073,2459.55832,753.090517,753.090517,1049.981971
"v_5__CA__grape-a__nt-lc__rcp60","v_5","CA","nt-lc","rcp60","grape-a","faba_bean",2073,3203.945673,907.867094,907.867094,1265.776237
"v_5__CA__grape-a__rt-lc__rcp26","v_5","CA","rt-lc","rcp26","grape-a","faba_bean",2073,2470.203515,751.130411,751.130411,1047.249131
"v_5__CA__grape-a__rt-lc__rcp60","v_5","CA","rt-lc","rcp60","grape-a","faba_bean",2073,3247.818333,890.955389,890.955389,1242.197417
"v_6__CA__grape-a__ct-nc__rcp26","v_6","CA","ct-nc","rcp26","grape-a","fallow",2013,0,0,0,0
"v_6__CA__grape-a__ct-nc__rcp60","v_6","CA","ct-nc","rcp60","grape-a","fallow",2013,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp26","v_6","CA","nt-nc","rcp26","grape-a","fallow",2013,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp60","v_6","CA","nt-nc","rcp60","grape-a","fallow",2013,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp26","v_6","CA","rt-nc","rcp26","grape-a","fallow",2013,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp60","v_6","CA","rt-nc","rcp60","grape-a","fallow",2013,0,0,0,0
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2014,139.336755,797.31255,797.31255,903.62089
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2014,933.361288,851.724259,851.724259,965.287493
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2014,94.571188,655.75004,655.75004,743.183379
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2014,396.042072,620.9989,620.9989,703.798754
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2014,138.913672,799.582991,799.582991,906.194056
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2014,932.582683,852.640796,852.640796,966.326235
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2014,9.489673,733.04785,733.04785,1022.037868
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2014,31.013167,1139.120305,1139.120305,1588.196579
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2014,9.57509,727.364366,727.364366,1014.11378
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2014,30.382323,1031.99184,1031.99184,1438.834777
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2014,9.579346,733.489649,733.489649,1022.653838
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2014,31.095995,1139.71283,1139.71283,1589.022695
"v_6__CA__grape-a__ct-nc__rcp26","v_6","CA","ct-nc","rcp26","grape-a","fallow",2014,0,0,0,0
"v_6__CA__grape-a__ct-nc__rcp60","v_6","CA","ct-nc","rcp60","grape-a","fallow",2014,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp26","v_6","CA","nt-nc","rcp26","grape-a","fallow",2014,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp60","v_6","CA","nt-nc","rcp60","grape-a","fallow",2014,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp26","v_6","CA","rt-nc","rcp26","grape-a","fallow",2014,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp60","v_6","CA","rt-nc","rcp60","grape-a","fallow",2014,0,0,0,0
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2014,278.643754,123.494937,77.469516,139.435698
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2014,277.947046,88.250853,55.899357,131.082302
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2014,278.643754,123.494937,77.469516,139.435698
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2014,277.947046,88.250853,55.899357,131.082302
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2015,856.701967,797.31255,797.31255,903.575709
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2015,1172.910121,1656.160103,1656.160103,1876.981451
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2015,311.920987,655.75004,655.75004,743.14622
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2015,574.95708,790.43296,790.43296,895.824021
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2015,855.853703,799.582991,799.582991,906.148746
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2015,1172.311162,1019.593951,1019.593951,1155.539811
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2015,671.466436,733.04785,733.04785,1021.986766
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2015,906.948561,1629.232722,1629.232722,2271.526391
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2015,544.659731,727.364366,727.364366,1014.063074
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2015,715.428417,1538.328127,1538.328127,2144.784408
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2015,671.826871,733.489649,733.489649,1022.602705
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2015,907.292415,1595.103997,1595.103997,2223.943073
"v_6__CA__grape-a__ct-nc__rcp26","v_6","CA","ct-nc","rcp26","grape-a","fallow",2015,0,0,0,0
"v_6__CA__grape-a__ct-nc__rcp60","v_6","CA","ct-nc","rcp60","grape-a","fallow",2015,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp26","v_6","CA","nt-nc","rcp26","grape-a","fallow",2015,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp60","v_6","CA","nt-nc","rcp60","grape-a","fallow",2015,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp26","v_6","CA","rt-nc","rcp26","grape-a","fallow",2015,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp60","v_6","CA","rt-nc","rcp60","grape-a","fallow",2015,0,0,0,0
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2015,280.572256,133.779912,97.932145,140.40572
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2015,279.687245,139.833933,110.201572,139.963032
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2015,280.572256,133.779912,97.932145,140.40572
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2015,279.687245,139.833933,110.201572,139.963032
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2016,1472.818063,501.312373,501.312373,568.154023
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2016,651.666567,1656.160103,1656.160103,1876.981451
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2016,383.663522,603.035637,603.035637,683.440389
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2016,601.366529,790.43296,790.43296,895.824021
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2016,1280.977181,473.534604,473.534604,536.672551
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2016,581.125198,1019.593951,1019.593951,1155.539811
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2016,1571.124634,1000.492781,1000.492781,1394.917819
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2016,1544.548801,2132.389253,2132.389253,2973.042709
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2016,1482.360422,991.537581,991.537581,1382.432204
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2016,1409.466087,2125.569243,2125.569243,2963.53404
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2016,1564.481801,996.910486,996.910486,1389.923274
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2016,1479.357732,2133.6583,2133.6583,2974.812053
"v_6__CA__grape-a__ct-nc__rcp26","v_6","CA","ct-nc","rcp26","grape-a","fallow",2016,0,0,0,0
"v_6__CA__grape-a__ct-nc__rcp60","v_6","CA","ct-nc","rcp60","grape-a","fallow",2016,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp26","v_6","CA","nt-nc","rcp26","grape-a","fallow",2016,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp60","v_6","CA","nt-nc","rcp60","grape-a","fallow",2016,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp26","v_6","CA","rt-nc","rcp26","grape-a","fallow",2016,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp60","v_6","CA","rt-nc","rcp60","grape-a","fallow",2016,0,0,0,0
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2016,282.499135,141.238835,109.621427,141.370386
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2016,281.405523,140.693566,104.439643,140.825255
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2016,282.499135,141.238835,109.621427,141.370386
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2016,281.405523,140.693566,104.439643,140.825255
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2017,2124.1038,1071.631986,1071.631986,1214.516251
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2017,565.835939,977.356101,977.356101,1107.670248
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2017,517.249241,703.376374,703.376374,797.159891
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2017,620.091781,692.524827,692.524827,784.86147
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2017,930.616647,759.322531,759.322531,860.565535
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2017,604.439986,671.30304,671.30304,760.810112
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2017,1768.679303,1233.922945,1233.922945,1720.373337
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2017,1790.326387,2423.901153,2423.901153,3379.47757
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2017,1654.767585,1255.155143,1255.155143,1749.975921
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2017,1651.471099,2413.641973,2413.641973,3365.173905
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2017,1766.596973,1232.036398,1232.036398,1717.743054
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2017,1754.684525,2424.354433,2424.354433,3380.109545
"v_6__CA__grape-a__ct-nc__rcp26","v_6","CA","ct-nc","rcp26","grape-a","fallow",2017,0,0,0,0
"v_6__CA__grape-a__ct-nc__rcp60","v_6","CA","ct-nc","rcp60","grape-a","fallow",2017,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp26","v_6","CA","nt-nc","rcp26","grape-a","fallow",2017,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp60","v_6","CA","nt-nc","rcp60","grape-a","fallow",2017,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp26","v_6","CA","rt-nc","rcp26","grape-a","fallow",2017,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp60","v_6","CA","rt-nc","rcp60","grape-a","fallow",2017,0,0,0,0
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2017,284.42317,142.20061,111.270236,142.333562
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2017,283.103264,118.789865,103.530148,141.68137
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2017,284.42317,142.20061,111.270236,142.333562
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2017,283.103264,118.789865,103.530147,141.68137
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2018,537.768679,1343.155861,1343.155861,1522.243309
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2018,556.46532,1340.039774,1340.039774,1518.711744
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2018,611.77619,866.826413,866.826413,982.403268
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2018,623.042317,882.80114,882.80114,1000.507958
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2018,583.523666,839.66741,839.66741,951.623065
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2018,614.684491,881.602426,881.602426,999.149416
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2018,1937.00865,1646.220909,1646.220909,2295.211844
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2018,1679.341195,2423.901153,2423.901153,3379.47757
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2018,1906.43621,1645.52945,1645.52945,2294.24779
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2018,1591.883461,2413.641973,2413.641973,3365.173905
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2018,1937.099295,1642.316693,1642.316693,2289.768466
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2018,1627.263687,2424.354433,2424.354433,3380.109545
"v_6__CA__grape-a__ct-nc__rcp26","v_6","CA","ct-nc","rcp26","grape-a","fallow",2018,0,0,0,0
"v_6__CA__grape-a__ct-nc__rcp60","v_6","CA","ct-nc","rcp60","grape-a","fallow",2018,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp26","v_6","CA","nt-nc","rcp26","grape-a","fallow",2018,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp60","v_6","CA","nt-nc","rcp60","grape-a","fallow",2018,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp26","v_6","CA","rt-nc","rcp26","grape-a","fallow",2018,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp60","v_6","CA","rt-nc","rcp60","grape-a","fallow",2018,0,0,0,0
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2018,286.33563,111.411306,103.13016,143.292521
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2018,284.808989,117.925404,104.129529,142.527943
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2018,286.33563,111.411306,103.13016,143.292521
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2018,284.808989,117.925404,104.129529,142.527943
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2019,694.78133,1343.155861,1343.155861,1522.243309
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2019,727.030771,1340.039774,1340.039774,1518.711744
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2019,594.412616,866.826413,866.826413,982.403268
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2019,734.07791,882.80114,882.80114,1000.507958
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2019,573.013489,839.66741,839.66741,951.623065
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2019,714.230316,881.602426,881.602426,999.149416
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2019,949.185649,1836.878478,1836.878478,2561.032493
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2019,1426.821453,1681.370603,1681.370603,2344.218629
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2019,985.459871,1832.312745,1832.312745,2554.666808
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2019,1410.335902,1701.721979,1701.721979,2372.593144
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2019,946.156551,1831.128239,1831.128239,2553.015334
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2019,1426.821398,1681.939768,1681.939768,2345.012176
"v_6__CA__grape-a__ct-nc__rcp26","v_6","CA","ct-nc","rcp26","grape-a","fallow",2019,0,0,0,0
"v_6__CA__grape-a__ct-nc__rcp60","v_6","CA","ct-nc","rcp60","grape-a","fallow",2019,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp26","v_6","CA","nt-nc","rcp26","grape-a","fallow",2019,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp60","v_6","CA","nt-nc","rcp60","grape-a","fallow",2019,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp26","v_6","CA","rt-nc","rcp26","grape-a","fallow",2019,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp60","v_6","CA","rt-nc","rcp60","grape-a","fallow",2019,0,0,0,0
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2019,288.238111,137.198767,105.175268,144.245527
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2019,286.482697,131.672346,103.155243,143.364519
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2019,288.238111,137.198767,105.175268,144.245527
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2019,286.482697,131.672346,103.155243,143.364519
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2020,1266.942428,680.062883,680.062883,770.737934
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2020,1026.469789,1388.764888,1388.764888,1573.93354
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2020,680.231345,623.262208,623.262208,706.363835
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2020,648.45609,955.529012,955.529012,1082.93288
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2020,778.463678,580.656377,580.656377,658.077227
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2020,617.578984,915.612042,915.612042,1037.693648
"v_6__CA__grape-a__ct-lc__rcp26","v_6","CA","ct-lc","rcp26","grape-a","faba_bean",2020,1053.565065,1159.129744,1159.129744,1616.094354
"v_6__CA__grape-a__ct-lc__rcp60","v_6","CA","ct-lc","rcp60","grape-a","faba_bean",2020,1241.197107,1040.39818,1040.39818,1450.555155
"v_6__CA__grape-a__nt-lc__rcp26","v_6","CA","nt-lc","rcp26","grape-a","faba_bean",2020,1045.115194,1157.897759,1157.897759,1614.376683
"v_6__CA__grape-a__nt-lc__rcp60","v_6","CA","nt-lc","rcp60","grape-a","faba_bean",2020,1339.255225,1053.645757,1053.645757,1469.025335
"v_6__CA__grape-a__rt-lc__rcp26","v_6","CA","rt-lc","rcp26","grape-a","faba_bean",2020,1052.540346,1150.800605,1150.800605,1604.481612
"v_6__CA__grape-a__rt-lc__rcp60","v_6","CA","rt-lc","rcp60","grape-a","faba_bean",2020,1304.535833,1023.225683,1023.225683,1426.612731
"v_6__CA__grape-a__ct-nc__rcp26","v_6","CA","ct-nc","rcp26","grape-a","fallow",2020,0,0,0,0
"v_6__CA__grape-a__ct-nc__rcp60","v_6","CA","ct-nc","rcp60","grape-a","fallow",2020,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp26","v_6","CA","nt-nc","rcp26","grape-a","fallow",2020,0,0,0,0
"v_6__CA__grape-a__nt-nc__rcp60","v_6","CA","nt-nc","rcp60","grape-a","fallow",2020,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp26","v_6","CA","rt-nc","rcp26","grape-a","fallow",2020,0,0,0,0
"v_6__CA__grape-a__rt-nc__rcp60","v_6","CA","rt-nc","rcp60","grape-a","fallow",2020,0,0,0,0
"v_6__CA__grape-c__cn__rcp26","v_6","CA","cn","rcp26","grape-c","grape",2020,290.138013,119.072344,104.44275,145.194877
"v_6__CA__grape-c__cn__rcp60","v_6","CA","cn","rcp60","grape-c","grape",2020,288.12995,140.101389,103.440227,144.191754
"v_6__CA__grape-c__rn__rcp26","v_6","CA","rn","rcp26","grape-c","grape",2020,290.138013,119.072344,104.44275,145.194877
"v_6__CA__grape-c__rn__rcp60","v_6","CA","rn","rcp60","grape-c","grape",2020,288.12995,140.101389,103.440227,144.191754
"v_6__CA__grape-a__ct-bc__rcp26","v_6","CA","ct-bc","rcp26","grape-a","barley",2021,1866.962985,1220.731957,1220.731957,1383.496218
"v_6__CA__grape-a__ct-bc__rcp60","v_6","CA","ct-bc","rcp60","grape-a","barley",2021,784.536414,1388.764888,1388.764888,1573.93354
"v_6__CA__grape-a__nt-bc__rcp26","v_6","CA","nt-bc","rcp26","grape-a","barley",2021,1014.447324,959.511395,959.511395,1087.446247
"v_6__CA__grape-a__nt-bc__rcp60","v_6","CA","nt-bc","rcp60","grape-a","barley",2021,686.752454,955.529012,955.529012,1082.93288
"v_6__CA__grape-a__rt-bc__rcp26","v_6","CA","rt-bc","rcp26","grape-a","barley",2021,1091.709946,998.417669,998.417669,1131.540025
"v_6__CA__grape-a__rt-bc__rcp60","v_6","CA","rt-bc","rcp60","grape-a","barley",2021,666.565024,915.612042,915.612042,1037.693648
