"full_run_name","site_name","region_name","management_name","climate_scenario","crop_system_name","crop_name","Year","Grain.C.kgC.ha.","Leaf.C.kgC.ha.","Stem.C.kgC.ha.","Root.C.kgC.ha."
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2025,880.14149,720.107738,735.762254,833.863888
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2025,719.945471,653.657305,667.867246,756.916212
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2025,2502.276769,692.506021,692.506021,965.513203
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2025,2626.649011,1121.656824,1121.656824,1563.848456
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2025,2489.663838,704.868687,704.868687,982.749611
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2025,2638.827218,1145.541555,1145.541555,1597.149284
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2025,2501.722421,676.711148,676.711148,943.491504
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2025,2624.552072,1128.374741,1128.374741,1573.214783
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2025,280.109905,95.387424,95.387424,151.322347
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2025,299.488212,100.625843,100.625843,149.885871
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2025,247.693354,93.673737,93.673737,151.321679
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2025,277.677849,96.381016,96.381016,149.882434
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2026,1617.272079,719.569097,735.211903,833.240157
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2026,1418.415559,619.636477,633.106835,717.52108
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2026,890.010031,734.795451,750.769265,850.871833
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2026,778.147166,628.818033,642.48799,728.153055
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2026,1000.595079,720.107738,735.762254,833.863888
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2026,957.006336,621.527867,635.039342,719.711254
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2026,817.083961,501.383381,501.383381,699.044136
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2026,1571.961543,1121.656824,1121.656824,1563.848456
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2026,811.739816,498.95271,498.95271,695.655221
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2026,1581.580058,1145.541555,1145.541555,1597.149284
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2026,816.477489,500.882461,500.882461,698.345739
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2026,1577.109453,1128.374741,1128.374741,1573.214783
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2026,303.908474,146.918233,106.989926,152.083216
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2026,287.020871,88.684149,88.684149,150.695203
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2026,303.891718,117.192922,106.989926,152.083216
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2026,262.003703,85.042613,85.042613,150.693894
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2027,1990.248938,650.898785,665.048758,753.721926
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2027,449.866996,578.169044,590.737936,669.502994
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2027,1092.432384,675.56548,690.251687,782.285245
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2027,471.088069,580.704498,593.328509,672.438977
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2027,1200.321366,662.340921,676.739637,766.971589
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2027,457.568963,579.082165,591.670908,670.560363
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2027,1508.696804,891.020951,891.020951,1242.288826
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2027,573.883792,513.192767,513.192767,715.509146
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2027,1553.629156,874.318757,874.318757,1219.002113
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2027,572.694112,523.795739,523.795739,730.292137
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2027,1506.177206,845.081823,845.081823,1178.23908
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2027,574.682266,505.265842,505.265842,704.457184
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2027,278.766665,111.740964,111.740964,152.80511
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2027,302.76912,120.070941,110.060183,151.518018
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2027,247.845675,104.724208,104.724208,152.802957
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2027,251.333186,110.060183,110.060183,151.518018
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2028,1147.042816,852.77633,871.314946,987.490272
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2028,1395.343826,703.12868,718.414086,814.202631
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2028,670.987545,846.077553,864.470543,979.733282
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2028,1310.307293,727.660241,743.478942,842.609468
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2028,624.044508,892.388769,911.788525,1033.360328
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2028,1400.925778,707.281148,722.656825,819.011068
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2028,873.755405,964.481498,964.481498,1344.709782
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2028,1346.346777,1033.877013,1033.877013,1441.463143
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2028,862.780571,998.465479,998.465479,1392.091293
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2028,1342.258399,1085.902874,1085.902874,1513.999199
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2028,874.531381,958.873261,958.873261,1336.890605
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2028,1345.37487,1033.28114,1033.28114,1440.632359
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2028,306.701912,147.435881,110.500835,153.486295
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2028,304.387991,131.208822,110.04741,152.331964
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2028,306.682272,110.500835,110.500835,153.486295
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2028,296.070558,110.04741,110.04741,152.331964
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2029,1639.434902,852.77633,871.314946,987.490272
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2029,1759.820954,703.12868,718.414086,814.202631
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2029,674.671232,846.077553,864.470543,979.733282
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2029,743.655399,727.660241,743.478942,842.609468
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2029,763.260356,892.388769,911.788525,1033.360328
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2029,992.905275,707.281148,722.656825,819.011068
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2029,1962.84464,964.481498,964.481498,1344.709782
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2029,1467.821705,1033.877013,1033.877013,1441.463143
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2029,1963.311704,998.465479,998.465479,1392.091293
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2029,1464.658912,1085.902874,1085.902874,1513.999199
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2029,1968.055886,958.873261,958.873261,1336.890605
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2029,1465.051694,1033.28114,1033.28114,1440.632359
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2029,292.781236,97.276266,97.276266,154.123451
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2029,305.99985,119.21077,110.606117,153.142506
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2029,256.24753,95.147634,95.147634,154.122245
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2029,291.679928,106.434344,106.434344,153.142506
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2030,1025.348208,803.008135,820.464834,929.860145
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2030,1143.19631,575.268366,587.7742,666.144093
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2030,797.038322,814.777333,832.489884,943.488535
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2030,1145.048789,579.212383,591.803956,670.71115
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2030,781.643429,802.452408,819.897025,929.216628
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2030,1145.259713,580.402769,593.020221,672.089583
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2030,2138.761456,432.362116,432.362116,602.812566
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2030,516.534921,607.745046,607.745046,847.336843
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2030,2200.734142,444.703084,444.703084,620.018723
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2030,520.285907,621.080845,621.080845,865.930024
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2030,2133.903097,431.115533,431.115533,601.074541
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2030,518.643081,608.145094,608.145094,847.894602
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2030,278.905896,111.958663,111.958663,154.730509
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2030,307.634595,153.803555,110.777471,153.947685
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2030,233.362879,111.470379,111.470379,154.730509
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2030,307.610875,116.595379,110.685294,153.947685
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2031,679.356239,803.008135,820.464834,929.860145
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2031,1818.725076,1032.13178,1054.569428,1195.178685
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2031,608.175453,814.777333,832.489884,943.488535
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2031,1417.396966,1021.886821,1044.101752,1183.315319
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2031,611.413801,802.452408,819.897025,929.216628
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2031,1601.74438,1069.341983,1092.588548,1238.267021
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2031,1011.043449,432.362116,432.362116,602.812566
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2031,1217.435275,1135.964159,1135.964159,1583.796183
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2031,1045.337237,444.703084,444.703084,620.018723
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2031,1280.146866,1125.832012,1125.832012,1569.669631
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2031,1010.723814,431.115533,431.115533,601.074541
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2031,1219.728522,1134.936451,1134.936451,1582.363321
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2031,310.315994,154.032625,112.39232,155.295596
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2031,295.898243,114.620603,114.620603,154.750723
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2031,304.373976,112.39232,112.39232,155.295596
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2031,258.000788,102.307043,102.307043,154.750723
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2032,2039.686802,713.077518,728.579204,825.723097
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2032,1575.644906,1032.13178,1054.569428,1195.178685
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2032,1163.404227,713.584045,729.096742,826.309641
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2032,704.664954,1021.886821,1044.101752,1183.315319
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2032,1366.667213,712.193394,727.675859,824.699306
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2032,762.071259,1069.341983,1092.588548,1238.267021
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2032,2704.754568,845.759083,845.759083,1179.183336
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2032,2720.683947,1135.964159,1135.964159,1583.796183
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2032,2704.754567,843.21622,843.21622,1175.638
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2032,2725.998353,1125.832012,1125.832012,1569.669631
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2032,2704.754568,841.012699,841.012699,1172.565782
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2032,2726.104376,1134.936451,1134.936451,1582.363321
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2032,311.348187,124.106654,106.386768,155.815627
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2032,305.884299,103.164426,103.164426,155.556368
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2032,310.296823,103.068957,103.068957,155.813204
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2032,279.379043,100.72331,100.72331,155.554837
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2033,1475.425446,866.237965,885.069225,1003.078455
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2033,531.080072,749.838322,766.139155,868.247628
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2033,814.881167,880.652256,899.79687,1019.769786
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2033,538.812471,753.960087,770.350523,873.020273
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2033,1123.231788,872.522925,891.490815,1010.356257
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2033,534.126895,748.35544,764.624036,866.530579
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2033,2471.677463,961.057537,961.057537,1339.935989
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2033,423.078653,764.372898,764.372898,1065.658928
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2033,2471.677462,972.78877,972.78877,1356.292036
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2033,447.911618,774.198485,774.198485,1079.357379
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2033,2471.677463,958.621658,958.621658,1336.539812
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2033,422.806006,766.324281,766.324281,1068.37947
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2033,268.557348,96.153185,96.153185,156.283194
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2033,312.50632,156.24075,117.911122,156.386743
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2033,240.504536,93.699537,93.699537,156.282615
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2033,306.04166,115.223215,115.223215,156.386743
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2034,1163.064148,866.237965,885.069225,1003.078455
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2034,1226.68843,556.889959,568.996263,644.862431
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2034,870.903804,880.652256,899.79687,1019.769786
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2034,1303.191778,592.53465,605.415838,686.137949
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2034,1080.725837,872.522925,891.490815,1010.356257
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2034,1236.598603,563.34518,575.591814,652.337389
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2034,1247.656118,961.057537,961.057537,1339.935989
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2034,883.659363,483.301766,483.301766,673.834193
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2034,1259.258596,972.78877,972.78877,1356.292036
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2034,920.856052,514.702793,514.702793,717.614472
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2034,1248.478349,958.621658,958.621658,1336.539812
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2034,882.764891,471.265411,471.265411,657.052737
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2034,278.745008,115.598836,115.598836,156.722721
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2034,293.144159,114.137165,114.137165,157.236947
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2034,235.090469,112.127494,112.127494,156.722721
"v_1__CA__grape-c__rn__rcp60","v_1","CA","rn","rcp60","grape-c","grape",2034,249.131612,110.776137,110.776137,157.236947
"v_1__CA__grape-a__ct-bc__rcp26","v_1","CA","ct-bc","rcp26","grape-a","barley",2035,1574.009919,398.578815,407.243571,461.542714
"v_1__CA__grape-a__ct-bc__rcp60","v_1","CA","ct-bc","rcp60","grape-a","barley",2035,1620.960507,684.634467,699.517825,792.786869
"v_1__CA__grape-a__nt-bc__rcp26","v_1","CA","nt-bc","rcp26","grape-a","barley",2035,1120.512456,590.194667,603.024986,683.428318
"v_1__CA__grape-a__nt-bc__rcp60","v_1","CA","nt-bc","rcp60","grape-a","barley",2035,1242.353602,694.882399,709.988539,804.653677
"v_1__CA__grape-a__rt-bc__rcp26","v_1","CA","rt-bc","rcp26","grape-a","barley",2035,1502.578927,496.923708,507.726397,575.42325
"v_1__CA__grape-a__rt-bc__rcp60","v_1","CA","rt-bc","rcp60","grape-a","barley",2035,1559.745041,687.83523,702.78817,796.493259
"v_1__CA__grape-a__ct-lc__rcp26","v_1","CA","ct-lc","rcp26","grape-a","faba_bean",2035,986.316657,522.105847,522.105847,727.936037
"v_1__CA__grape-a__ct-lc__rcp60","v_1","CA","ct-lc","rcp60","grape-a","faba_bean",2035,1602.759757,702.942462,702.942462,980.06401
"v_1__CA__grape-a__nt-lc__rcp26","v_1","CA","nt-lc","rcp26","grape-a","faba_bean",2035,1004.121559,536.741064,536.741064,748.340906
"v_1__CA__grape-a__nt-lc__rcp60","v_1","CA","nt-lc","rcp60","grape-a","faba_bean",2035,1658.038775,718.964692,718.964692,1002.402696
"v_1__CA__grape-a__rt-lc__rcp26","v_1","CA","rt-lc","rcp26","grape-a","faba_bean",2035,985.61059,520.457807,520.457807,725.638288
"v_1__CA__grape-a__rt-lc__rcp60","v_1","CA","rt-lc","rcp60","grape-a","faba_bean",2035,1627.350024,677.801505,677.801505,945.011713
"v_1__CA__grape-c__cn__rcp26","v_1","CA","cn","rcp26","grape-c","grape",2035,313.942796,113.898078,111.818128,157.11941
"v_1__CA__grape-c__cn__rcp60","v_1","CA","cn","rcp60","grape-c","grape",2035,315.938896,109.180221,109.180221,158.111417
"v_1__CA__grape-c__rn__rcp26","v_1","CA","rn","rcp26","grape-c","grape",2035,257.601946,111.817942,111.817942,157.11941
