"site","rcp","fit.1mo","dat","fit.12mo"
"a_8","rcp60",0.566431055007194,Apr 2057,-0.520920741792722
"a_8","rcp60",-0.993667106021262,May 2057,-0.526154050986498
"a_8","rcp60",-0.35203939459641,Jun 2057,-0.511130646857853
"a_8","rcp60",-1.14115485699102,Jul 2057,-0.699526965579391
"a_8","rcp60",-1.19010442801235,Aug 2057,-0.838637465484797
"a_8","rcp60",0.712171157901361,Sep 2057,-0.861959568662202
"a_8","rcp60",-0.0686410231518371,Oct 2057,-0.941393325364487
"a_8","rcp60",-0.044309451433857,Nov 2057,-0.723817950549984
"a_8","rcp60",-0.419918972267901,Dec 2057,-1.19291240365914
"a_8","rcp60",-0.995693302497487,Jan 2058,-1.56311307720579
"a_8","rcp60",-1.09262348253787,Feb 2058,-1.87629450425474
"a_8","rcp60",0.635218192920117,Mar 2058,-1.25769446512598
"a_8","rcp60",-0.565142261925425,Apr 2058,-1.30015931301713
"a_8","rcp60",1.47577661739098,May 2058,-0.912560695192403
"a_8","rcp60",0.241151955936435,Jun 2058,-0.834898529111071
"a_8","rcp60",0.311876801429003,Jul 2058,-0.70199617827787
"a_8","rcp60",0.896930540467667,Aug 2058,-0.516558608570929
"a_8","rcp60",-0.625462557483584,Sep 2058,-0.584183084630748
"a_8","rcp60",-0.0838658104200074,Oct 2058,-0.613464853864677
"a_8","rcp60",-1.15762467395206,Nov 2058,-0.770107521226333
"a_8","rcp60",-0.656349794091029,Dec 2058,-0.925411660578578
"a_8","rcp60",1.1149983748261,Jan 2059,-0.209136967330726
"a_8","rcp60",0.540610658971002,Feb 2059,0.481151460350951
"a_8","rcp60",-1.29017092031555,Mar 2059,0.0332566860625943
"a_8","rcp60",-0.163795889815636,Apr 2059,0.0978413422419374
"a_8","rcp60",1.33152758869792,May 2059,0.0814387850309121
"a_8","rcp60",2.84415500537906,Jun 2059,0.262021099828703
"a_8","rcp60",0.662259286603485,Jul 2059,0.280320094836175
"a_8","rcp60",0.0280262708664872,Aug 2059,0.223252671445997
"a_8","rcp60",0.605433889837852,Sep 2059,0.28073784701489
"a_8","rcp60",0.46847219717607,Oct 2059,0.328310981455028
"a_8","rcp60",1.37612333231453,Nov 2059,0.752572983264488
"a_8","rcp60",1.32558970336238,Dec 2059,1.31219664059834
"a_8","rcp60",-1.39771257006026,Jan 2060,0.727937358450604
"a_8","rcp60",0.640648550965427,Feb 2060,0.770709852536749
"a_8","rcp60",-1.04160784808608,Mar 2060,0.829270760505786
"a_8","rcp60",0.285910089437832,Apr 2060,0.825361179966008
"a_8","rcp60",-0.532787691397224,May 2060,0.616339957001125
"a_8","rcp60",-0.026611475275652,Jun 2060,0.467760401461545
"a_8","rcp60",-2.53789386954206,Jul 2060,0.131071638440718
"a_8","rcp60",0.3706878151042,Aug 2060,0.150058305488356
"a_8","rcp60",0.215537634173506,Sep 2060,0.122285640983093
"a_8","rcp60",0.0103029844071021,Oct 2060,0.0701021236741047
"a_8","rcp60",-0.407156080088751,Nov 2060,-0.322941530837934
"a_8","rcp60",-1.06632475253862,Dec 2060,-1.23247983323059
"a_8","rcp60",-0.095385641437884,Jan 2061,-1.09724594113562
"a_8","rcp60",-0.545560761005023,Feb 2061,-1.50850494115294
"a_8","rcp60",-0.822017358245148,Mar 2061,-1.45405332141838
"a_8","rcp60",0.0763009396507593,Apr 2061,-1.31930957265469
"a_8","rcp60",-0.457602341144565,May 2061,-1.26883452416911
"a_8","rcp60",-0.68924566126983,Jun 2061,-1.3207571287532
