"state","county","fips","year","crop_name","cdl_crop_id","eval.acres","ct.acres","cc.acres","nt.acres","rt.acres","NS","perc_ct","perc_cc","perc_nt","perc_rt","perc_eval"
"IL","Ford",17053,2019,"Soybeans",5,127277.082339941,16007.8784602041,2267.93792149555,31175.1398908102,79632.5238886036,"N",12.5771884190817,1.78189025062515,24.4939146291438,62.5662707100051,95.84
"IL","Ford",17053,2020,"Corn",1,134401.579247522,41211.2072678277,292.388047593343,47256.2483064829,45702.483381405,"N",30.6627403476641,0.217548074383013,35.1604858894202,34.0044243804878,100.3
"IL","Ford",17053,2020,"Soybeans",5,129889.089988506,20924.5175362934,311.351562087212,24541.7278369013,84309.8575383974,"N",16.1095266262509,0.239705707473017,18.8943719900363,64.9091140340255,97
"IL","Ford",17053,2021,"Corn",1,128762.130352655,40507.5109169259,921.514984996485,36868.9739141459,51295.0092901771,"N",31.4591804329297,0.715672366147275,28.6333985102365,39.8370306158261,96.6
"IL","Ford",17053,2021,"Soybeans",5,132872.886228433,13059.2858754852,1339.47932735547,32837.1998684572,86941.0509828314,"N",9.82840536257629,1.00809078915668,24.7132434618783,65.4317471762928,98.94
"IL","Franklin",17055,2015,"Corn",1,36444.0247516446,4300.55986770492,865.804416525982,20435.2667901787,10613.0679395148,"S",11.8004526037176,2.37571020880977,56.0730241224428,29.1215583674958,94.41
"IL","Franklin",17055,2015,"Soybeans",5,52995.4284740898,1274.28947952606,1053.21272926292,33642.7703203738,15758.2061750512,"S",2.4045271756772,1.98736524939665,63.4824008203315,29.7350292823005,76.8
"IL","Franklin",17055,2016,"Corn",1,28038.7325927771,708.833416735588,3338.66146572059,20873.5832886474,6182.31378012927,"S",2.52805084677111,11.9073194719958,74.4455307299608,22.0491912737948,95.05
"IL","Franklin",17055,2016,"Soybeans",5,69088.1177227814,933.228806070395,9631.41204187705,48873.7828550817,18374.7464470398,"S",1.35078047691936,13.9407648657088,70.7412279651177,26.59610227155,81.28
"IL","Franklin",17055,2017,"Corn",1,33200.1708402835,328.560370992687,1560.93268479956,25202.6263314667,7404.97154160858,"S",0.989634579211344,4.70158027893519,75.9111344718957,22.3040163776017,98.23
"IL","Franklin",17055,2017,"Soybeans",5,65991.7319770967,185.484444963823,4018.62327747361,53177.6303778331,10956.3811559706,"S",0.281072248608656,6.08958600884778,80.5822620268386,16.6026573749772,78.47
"IL","Franklin",17055,2018,"Corn",1,27058.222561042,1045.0768373288,2397.91830551841,17127.9754849611,8340.07697806493,"S",3.86232626689044,8.86206882255043,63.3004457196745,30.8227081777088,100.59
"IL","Franklin",17055,2018,"Soybeans",5,69060.1703459076,808.129355303959,7073.3048585676,48409.8085232623,17092.2969073527,"S",1.17018152613324,10.2422348846505,70.0980149350746,24.7498620720758,80.58
"IL","Franklin",17055,2019,"Corn",1,25188.8802534489,580.493137383869,3898.9346595133,13892.9782397635,10036.556849684,"S",2.30456110610311,15.4787931034745,55.1552038041121,39.8451886256825,111.95
"IL","Franklin",17055,2019,"Soybeans",5,59231.4605848193,495.297706162933,11699.1928004966,35750.9153649307,20944.1034242692,"S",0.836207146122402,19.7516534034196,60.3579837673182,35.3597618857926,74.22
"IL","Franklin",17055,2020,"Corn",1,33807.9771470381,1552.37658911386,4540.85201556972,19717.8617007793,12502.6186720961,"S",4.59174644600073,13.4313034933163,58.323104085826,36.9812681123143,95.77
"IL","Franklin",17055,2020,"Soybeans",5,63258.8114611669,7157.71183691969,9332.33357648203,24725.7682783692,30931.2917660541,"S",11.3149641474273,14.7526223792727,39.0866785310182,48.8964162487341,78.48
"IL","Franklin",17055,2021,"Corn",1,34684.5454953448,1427.2863353406,8304.96705299704,23347.787333805,9894.28357962406,"S",4.11504984412197,23.9442868124413,67.3146699787046,28.5264905113202,91.52
"IL","Franklin",17055,2021,"Soybeans",5,60267.6471119183,787.555768933917,16736.2831811583,40865.4274182294,18309.8555142454,"S",1.30676375580319,27.7699296109547,67.8065751303372,30.3809031738764,73.86
"IL","Fulton",17057,2015,"Corn",1,128819.408781139,4732.94763737451,2132.77409769455,87826.5727625743,36207.8462266383,"N",3.67409513997667,1.65563102476125,68.1780591865543,28.107446361716,99.86
"IL","Fulton",17057,2015,"Soybeans",5,96351.4230999659,727.028383728159,2293.28414766324,74042.8453305119,21507.3323179242,"N",0.754559050958549,2.38012483249358,76.8466546194045,22.3217588551962,92.11
"IL","Fulton",17057,2016,"Corn",1,119969.046264357,13103.2986225785,701.312033157077,28045.2858057335,73066.7800590552,"N",10.9222328847266,0.584577484771951,23.3771015766304,60.9046936140922,98.58
"IL","Fulton",17057,2016,"Soybeans",5,106686.642450545,6035.09563598089,1440.86262046344,59139.3116692877,37467.5192116673,"N",5.65684278496109,1.35055578408643,55.4327236389522,35.1192223797234,96.99
"IL","Fulton",17057,2017,"Corn",1,117575.63642341,10773.4780254281,2508.39536726961,65229.4212225948,37778.3502036134,"N",9.16301910255536,2.13343124781094,55.4786886185268,32.1311041579797,99.64
"IL","Fulton",17057,2017,"Soybeans",5,110199.649093023,8777.70621798789,3505.76521255324,61502.0671520975,37015.8173111944,"N",7.96527601515169,3.18128527759096,55.8096760364288,33.5897778403524,92.06
"IL","Fulton",17057,2018,"Corn",1,115747.877635913,30241.7029444082,1516.17868822963,56913.5571543741,28521.70249741,"N",26.1272202670826,1.30989761470944,49.1702814054152,24.6412315110654,87.09
"IL","Fulton",17057,2018,"Soybeans",5,112231.023418588,14885.3925565709,2101.74259899491,56993.427229594,40266.6806655504,"N",13.2631710049127,1.87269307093106,50.7822396103666,35.8783867766828,89.93
"IL","Fulton",17057,2019,"Corn",1,115219.264493493,10616.5672515857,2858.94743446886,85980.9250374807,18467.4980155425,"N",9.21422932029328,2.48131026268643,74.6237405831873,16.0281339207693,90.65
"IL","Fulton",17057,2019,"Soybeans",5,102279.832463916,4673.58600348074,7236.36593556599,77670.0019974736,19843.4944814551,"N",4.56941108612939,7.07506627772289,75.9387262634355,19.4011800796172,85.95
"IL","Fulton",17057,2020,"Corn",1,117861.27034971,7147.94347034631,2595.48199837614,79481.8715687604,30374.0000510107,"N",6.06470933932531,2.20215002831295,67.4368020410158,25.7709763019582,89.22
"IL","Fulton",17057,2020,"Soybeans",5,109511.162389786,4275.51627740296,1362.39570749685,66174.7526111091,38863.0816240866,"N",3.90418308426405,1.24407017309125,60.4274040810302,35.4877811320824,87.33
"IL","Fulton",17057,2021,"Corn",1,116578.497945577,19523.1939736221,11132.4918216981,66845.1331000273,30166.8088457955,"N",16.7468223709112,9.54935259750486,57.3391614045611,25.8768206636857,90.16
"IL","Fulton",17057,2021,"Soybeans",5,110879.260429936,9323.73597629611,13888.8113927387,45696.0548155103,55848.539932273,"N",8.40890887993226,12.5260678497355,41.2124455360932,50.3687882798996,87.31
"IL","Gallatin",17059,2015,"Corn",1,60639.8230136057,7240.84181505881,1043.31993726104,27273.7254030292,25717.6611805711,"S",11.9407370523397,1.72051942999067,44.9765913678703,42.4105149099806,88.01
"IL","Gallatin",17059,2015,"Soybeans",5,60146.201746813,8704.12467770223,1178.89556507961,21841.3578835206,29256.4764783073,"S",14.471611548045,1.96004989648756,36.3137775107768,48.6422677220138,84.36
"IL","Gallatin",17059,2016,"Corn",1,60371.475920791,9935.55533347024,6905.6234327593,23870.8148465869,26500.4965666876,"S",16.457366963342,11.4385532694607,39.5398894635375,43.8957242017024,82.93
"IL","Gallatin",17059,2016,"Soybeans",5,61344.6187140235,5295.92200527147,6830.0925370694,33305.8969739779,22543.9017236913,"S",8.63306695239237,11.1339717814694,54.2931029194972,36.7495995513258,80.08
"IL","Gallatin",17059,2017,"Corn",1,56351.3335838011,7114.86120458153,7782.84036909038,21166.0032131522,27872.6046667748,"S",12.6258967660471,13.8112798298134,37.5607849309828,49.4621917426762,84.74
"IL","Gallatin",17059,2017,"Soybeans",5,65677.2313907406,5905.47494212119,7529.12302458243,26541.5596755996,32804.1902952674,"S",8.99166243319106,11.4638252331141,40.4121171273086,49.9475839657459,78
"IL","Gallatin",17059,2018,"Corn",1,52620.5905635489,31759.3933118103,4340.58942161964,12708.1900952415,8018.77811321871,"S",60.3554482602301,8.24884208849308,24.1506033268366,15.2388599735204,95.85
"IL","Gallatin",17059,2018,"Soybeans",5,70045.3818313533,21954.1847800417,5734.54089600802,19195.0652362057,28499.8744889501,"S",31.3428012040827,8.1868936196464,27.4037555858018,40.6877280754477,91.8
"IL","Gallatin",17059,2019,"Corn",1,53836.7992538182,17522.0150252282,12848.5688360179,17739.5705006925,18264.7684513888,"S",32.5465392966977,23.8657739949253,32.9506410978442,33.9261781988153,94.62
"IL","Gallatin",17059,2019,"Soybeans",5,59688.6702207615,10367.6923292109,15071.5720863991,16066.5877080171,32545.2869654205,"S",17.3696151897261,25.2503063490209,26.9173155451345,54.5250662228697,94.44
"IL","Gallatin",17059,2020,"Corn",1,58458.83351807,22405.4262416045,12214.3921892529,14987.1548236753,21027.3764395,"S",38.3268445386938,20.894006011046,25.6371089222002,35.9695450183766,94.9
"IL","Gallatin",17059,2020,"Soybeans",5,63742.6642933999,11142.0266726839,6252.17119439023,12428.1850787672,39978.235224933,"S",17.4797002858219,9.80845602187607,19.4974358485578,62.7181741900808,90.16
"IL","Gallatin",17059,2021,"Corn",1,56554.9135773342,15658.8885473607,13714.3744313197,18116.4647403712,22751.9210187068,"S",27.6879364795571,24.2496603103573,32.0334054009267,40.2297865553192,95.21
"IL","Gallatin",17059,2021,"Soybeans",5,65121.8522456038,14366.5880255545,15016.9092038563,19657.0683395435,31006.5115505554,"S",22.0610863022932,23.0597083559921,30.1850571838894,47.6130676283836,88.6
"IL","Greene",17061,2015,"Corn",1,128284.075219783,8507.53925732364,14452.4909784248,79021.2845446399,40755.2514178198,"N",6.63179684832126,11.266005506657,61.5986703020281,31.7695328496509,111.16
"IL","Greene",17061,2015,"Soybeans",5,97480.7329465533,2000.17974827532,11899.6746901674,63475.4387756832,31982.6661944618,"N",2.05187188054072,12.2072068299812,65.1158817306857,32.8092180143919,106.54
"IL","Greene",17061,2016,"Corn",1,128737.003395965,13659.4016990491,1475.31776451189,28873.7772449847,85339.9295160183,"N",10.6103150910201,1.14599355709264,22.4284987869227,66.290132024848,112.34
"IL","Greene",17061,2016,"Soybeans",5,99797.1050890911,8427.40317275124,1946.05511314265,32475.6006678992,57531.9320756199,"N",8.44453670798157,1.95001158741565,32.5416259709212,57.6488987573937,103.63
"IL","Greene",17061,2017,"Corn",1,123414.359223327,19909.8435424349,4712.75635324037,66086.0089483001,37287.8486408172,"N",16.1325178591307,3.81864507736276,53.5480712002992,30.2135414999337,113.22
"IL","Greene",17061,2017,"Soybeans",5,104855.161862859,5612.20800279781,8150.93526313222,53276.4745911995,45795.217380202,"N",5.35234308267824,7.77351836411535,50.8095869051066,43.6747381498471,105.59
"IL","Greene",17061,2018,"Corn",1,116959.618056955,35952.4639188976,12862.9012475312,42136.9644211551,38832.163183516,"N",30.739211119337,10.9977284991367,36.0269340146408,33.2013423339038,108.3
"IL","Greene",17061,2018,"Soybeans",5,111332.293190194,8026.81221623607,16922.7792379455,45967.2278947784,57326.6078142561,"N",7.20977892957213,15.2002431217648,41.2883149871444,51.4914461667671,107.05
"IL","Greene",17061,2019,"Corn",1,115480.64255532,9438.95320960564,17472.2365589654,76178.026688954,29755.641620561,"N",8.17362373532342,15.1300132839107,65.966057170544,25.7667787103859,113.44
"IL","Greene",17061,2019,"Soybeans",5,101577.982414327,2860.24778301806,24089.5180258035,62800.8408764377,35718.6580622042,"N",2.81581472188666,23.7152948436647,61.8252493146389,35.1637798007359,106.25
"IL","Greene",17061,2020,"Corn",1,118542.244799531,23699.6109295782,4530.61545113888,59206.7140911328,35565.0199821329,"N",19.9925444044501,3.82194167049957,49.9456663666682,30.0019794987665,108.26
"IL","Greene",17061,2020,"Soybeans",5,109992.021911831,5856.14058107257,2024.25719260315,50818.7691145193,53296.1283678789,"N",5.32415031498086,1.84036728975287,46.202231972111,48.4545401034638,106.27
"IL","Greene",17061,2021,"Corn",1,112003.253455077,17709.3254947944,13258.3123627022,58186.7287678753,36107.1991924077,"N",15.8114384613813,11.8374350330992,51.950927292673,32.2376342459461,106.67
"IL","Greene",17061,2021,"Soybeans",5,115678.491859597,4292.4675462477,14149.0684043616,43667.5338915221,67706.8451569045,"N",3.7106876803491,12.2313735050547,37.7490518674145,58.5301935290466,NA
"IL","Grundy",17063,2015,"Corn",1,101851.48623374,158.666411147434,35.3052432605529,1007.78882784882,NA,"N",0.155782126520284,0.0346634541783028,0.989468946516927,NA,97.19
"IL","Grundy",17063,2015,"Soybeans",5,85724.230799503,153.289272736471,NA,233.676097664843,NA,"N",0.178816737469471,NA,0.272590486360127,NA,96.86
"IL","Grundy",17063,2016,"Corn",1,100453.785182267,16665.2111955761,120.055461383645,47063.5242958335,36711.5522050075,"N",16.5899285580311,0.119513128515578,46.8509217551531,36.5457131738707,96.59
"IL","Grundy",17063,2016,"Soybeans",5,88458.6364978394,6294.49360926509,84.9965293179586,32458.4700605899,49666.475356784,"N",7.11574794555965,0.0960861852308052,36.6933872662425,56.1465531497279,94.71
"IL","Grundy",17063,2017,"Corn",1,96415.2933911597,12887.4020953607,585.703489212343,38060.8467495811,33413.0466381466,"N",13.3665538340231,0.607479859897461,39.4759435053183,34.6553388605985,95.46
"IL","Grundy",17063,2017,"Soybeans",5,92651.6808501485,11877.9596948476,321.925395992563,45020.9953948402,26149.5424241671,"N",12.82001533686,0.347457696437514,48.5916661001062,28.2234949050308,96.81
"IL","Grundy",17063,2018,"Corn",1,98737.0986211869,28959.9988852126,194.212213986947,35545.1509983331,34176.4622357602,"N",29.3304130763656,0.196696294198454,35.9997928789715,34.6135978401401,99.03
"IL","Grundy",17063,2018,"Soybeans",5,90477.4119927909,5620.81713528826,74.3088091130266,42765.6751393371,42040.5875489409,"N",6.21239822347717,0.0821296801890702,47.2666870077413,46.4652852275335,99.75
"IL","Grundy",17063,2019,"Corn",1,83782.1343313957,18432.3688772019,66.0734783165269,32526.4859013483,32823.2795528455,"N",22.0003572650628,0.0788634460602028,38.8226990884376,39.1769436464996,99.5
"IL","Grundy",17063,2019,"Soybeans",5,80965.8904945156,10616.3660910285,748.04758168818,26575.7846884027,43773.7397150844,"N",13.1121463942246,0.923904593797867,32.8234328383047,54.0644207674706,99.22
"IL","Grundy",17063,2020,"Corn",1,96129.7490124919,8765.98516297874,1547.91769695648,37038.343690519,50289.49159364,"N",9.11890986196127,1.61023794700154,38.529533334895,52.3141817285978,99.93
"IL","Grundy",17063,2020,"Soybeans",5,92286.719990864,1839.13799986829,1811.47739411842,36119.0235405427,54311.7920587573,"N",1.99285227609168,1.96287981011542,39.1378342887453,58.8511457164519,101.64
"IL","Grundy",17063,2021,"Corn",1,100655.637488418,52353.6033002757,1924.37692390589,27690.6957635434,20511.2562107381,"N",52.0125892663486,1.91184216992051,27.5103277416823,20.3776526805051,98.97
"IL","Grundy",17063,2021,"Soybeans",5,88393.6044733177,21203.7385524605,1933.66015214102,40567.8119417387,26605.2875874228,"N",23.9878650483826,2.18755662659362,45.8945103364174,30.0986567364767,99.32
"IL","Hamilton",17065,2015,"Corn",1,61963.4002822732,9791.81332853058,2737.46079641934,37701.0138819467,14145.7722472451,"S",15.802575849492,4.4178672957728,60.8440042189428,22.8292381999766,NA
"IL","Hamilton",17065,2015,"Soybeans",5,75424.6597484804,3013.54496824653,3319.40065836614,45558.2457904748,26591.0910548672,"S",3.99543727249926,4.40094880034645,60.402321922828,35.2551687253756,NA
"IL","Hamilton",17065,2016,"Corn",1,49833.6435250039,2538.9755066156,10186.9361092595,34513.2702271647,12671.3783382882,"S",5.09490241334988,20.4418850171937,69.2569673534863,25.4273567854423,85.48
"IL","Hamilton",17065,2016,"Soybeans",5,81913.1686582995,2413.44928178097,14183.3927596986,53707.3837066881,24736.8887051454,"S",2.94635077767369,17.3151557826612,65.5662387213078,30.1989156448522,75.36
"IL","Hamilton",17065,2017,"Corn",1,62001.7950191063,3622.1444619802,5278.49206585693,33956.1243777712,23734.0244269713,"S",5.84199934996077,8.5134503996704,54.7663569535485,38.2795762923597,85.99
"IL","Hamilton",17065,2017,"Soybeans",5,78917.9649183343,3390.60238036143,8704.11422094962,44359.8510831311,28081.7656136613,"S",4.29636317138954,11.0293191543355,56.2100798329448,35.5834893141515,78.68
"IL","Hamilton",17065,2018,"Corn",1,58814.5126610589,13848.4240061183,4350.73979757314,28892.0265123264,15312.447468345,"S",23.5459300426837,7.39739156327953,49.1239750277754,26.035151488186,85.74
"IL","Hamilton",17065,2018,"Soybeans",5,78447.9546932065,8670.22281947237,5522.34612712237,33345.0779418824,34180.9023913721,"S",11.0521974134059,7.03950300389488,42.5059876605936,43.5714385735695,83.19
"IL","Hamilton",17065,2019,"Corn",1,48128.0769770104,4478.20930404003,7205.04508852429,21887.6166407882,20604.6481847151,"S",9.30477506129979,14.9705650860847,45.4778541250326,42.812116084666,NA
"IL","Hamilton",17065,2019,"Soybeans",5,66279.8073370445,1669.52624805286,15727.7348439556,25933.5161394523,35713.2850268091,"S",2.51890630816566,23.7293007868555,39.1273257744637,53.8826023515741,NA
"IL","Hamilton",17065,2020,"Corn",1,62585.205375644,9218.08878667123,10279.6655529081,32058.7596068326,21227.3189665666,"S",14.7288624066073,16.4250728126692,51.2241821600042,33.9174711326066,89.41
"IL","Hamilton",17065,2020,"Soybeans",5,75747.5756548965,7301.46333941526,7161.42711549397,24229.0013458155,43613.3046147094,"S",9.63920399602027,9.45433177706069,31.986504038363,57.5771623548854,79.99
"IL","Hamilton",17065,2021,"Corn",1,66036.1411085261,9781.28260865428,14203.5505027547,30056.3966196796,26106.7426709038,"S",14.8120142159418,21.5087530317862,45.5150711642642,39.5340221773393,NA
"IL","Hamilton",17065,2021,"Soybeans",5,72638.3320023751,6896.90866335966,13095.2810131538,30426.2362998433,34993.6346988975,"S",9.4948610096583,18.0280585362638,41.8873003565782,48.1751628021322,NA
"IL","Hancock",17067,2015,"Corn",1,152937.193958141,39012.2102874082,2111.86235290362,62382.6858083072,51529.6925715502,"N",25.5086478820096,1.3808690340439,40.789741327006,33.6933686554063,92.69
"IL","Hancock",17067,2015,"Soybeans",5,132772.388286303,10739.0910729889,2313.64403622794,67455.9074614342,54509.5294684628,"N",8.08834668984919,1.74256414762904,50.8056745322499,41.0548685400774,90.38
"IL","Hancock",17067,2016,"Corn",1,161722.536005455,52814.236522138,1845.40509720552,54609.90658626,54216.6556330118,"N",32.65731408043,1.14109334591641,33.7676541161944,33.5244901373443,92.52
"IL","Hancock",17067,2016,"Soybeans",5,129920.11972222,26140.3924797887,4762.22177455749,27935.9793126773,75619.7336871563,"N",20.1203574440041,3.66549983539079,21.5024273164208,58.2047906427716,90.22
"IL","Hancock",17067,2017,"Corn",1,149904.941585861,44306.5849893469,6484.9035190678,60288.8535519873,45115.609411043,"N",29.5564539238151,4.32601050403228,40.2180561322294,30.0961455531485,93.69
"IL","Hancock",17067,2017,"Soybeans",5,143620.436744796,19280.3961353686,8533.0328151964,60067.0136395776,63426.3552241658,"N",13.4245491605269,5.94137784886355,41.8234444909207,44.1624859676971,91.42
"IL","Hancock",17067,2018,"Corn",1,154563.187154552,75576.7527004742,3271.2867475559,41071.9823971624,37885.9189733534,"N",48.8969942272884,2.11647210941946,26.5729396198937,24.511605687498,92.17
"IL","Hancock",17067,2018,"Soybeans",5,138611.558847534,24789.3392576303,4466.52881510397,35420.5395840987,78112.075086219,"N",17.8840346820552,3.22233502908436,25.5538137501646,56.3532188337471,93.97
"IL","Hancock",17067,2019,"Corn",1,145474.721325631,28282.3009528173,990.584810685695,67186.6178308557,49992.6018487511,"N",19.4413852077504,0.680932605788168,46.1843935624149,34.3651470119317,NA
"IL","Hancock",17067,2019,"Soybeans",5,141679.242341904,11311.5180122708,3146.16673050603,58204.1949342311,72093.637478203,"N",7.98389222393889,2.22062645063673,41.0816672732984,50.8851094108936,NA
"IL","Hancock",17067,2020,"Corn",1,154372.210791253,11046.6707230222,3467.94866704183,81142.5694973604,61731.6577474974,"N",7.15586741059235,2.24648506960317,52.5629380323405,39.9888408872844,93.56
"IL","Hancock",17067,2020,"Soybeans",5,140188.919683901,6158.4112108915,3879.7800404008,49287.5195082315,84046.9498231449,"N",4.39293720557768,2.76753687035249,35.1579280440746,59.9526339261723,90.56
"IL","Hancock",17067,2021,"Corn",1,150181.17161186,51073.1218699828,4471.07929785431,47916.8429980845,51169.0140127581,"N",34.0076730803381,2.97712372987056,31.9060255582002,34.0715240556275,92.48
"IL","Hancock",17067,2021,"Soybeans",5,143199.309796088,13605.0061843066,8684.87888919459,58412.7204716059,69937.4852725187,"N",9.5007484349469,6.06488879140662,40.7912025237999,48.8392614266841,90.86
"IL","Hardin",17069,2015,"Corn",1,1056.7825719207,NA,81.6135795338961,1035.13040314062,NA,"S",NA,7.72283549165308,97.9511235938792,NA,NA
"IL","Hardin",17069,2015,"Soybeans",5,4178.20182335665,93.4971084320471,392.861050232489,3328.41829487708,704.572651368784,"S",2.23773557106282,9.40263459836594,79.6615011814609,16.8630593053246,68.5
"IL","Hardin",17069,2016,"Corn",1,2109.22978267089,NA,168.137000939084,1532.11370299877,577.116079672118,"S",NA,7.97148809107817,72.6385392234825,27.3614607765174,NA
"IL","Hardin",17069,2016,"Soybeans",5,3192.13448988568,68.269129356318,44.3592232226933,2428.47051457603,629.220838204598,"S",2.1386670759841,1.38964142529853,76.0766979671649,19.7116017573286,53.2
"IL","Hardin",17069,2017,"Corn",1,1021.90095748344,NA,NA,922.356142069326,82.2974346053941,"S",NA,NA,90.2588587783247,8.05336701201082,NA
"IL","Hardin",17069,2017,"Soybeans",5,4529.54248375918,NA,173.044856009456,3902.22252588863,393.230256013011,"S",NA,3.82036059116156,86.1504785501002,8.6814564036644,NA
"IL","Hardin",17069,2018,"Corn",1,1177.82989672599,170.60295727104,35.1290773692323,950.035629464866,45.3482474506966,"S",14.4845157815457,2.98252552994965,80.659833147866,3.85015252004988,NA
"IL","Hardin",17069,2018,"Soybeans",5,4487.9752958489,512.846409300236,887.077765737828,2858.9288485139,1049.78185484437,"S",11.4271219312323,19.7656561647815,63.7019738312337,23.3909900487945,77.38
"IL","Hardin",17069,2019,"Corn",1,2201.10632725565,NA,587.835742682973,1882.61961353946,284.742257909116,"S",NA,26.7063764891308,85.5306075053048,12.9363245374945,NA
"IL","Hardin",17069,2019,"Soybeans",5,2808.4178538005,NA,483.352204172252,2147.45444478125,649.120346479855,"S",NA,17.2108364685887,76.4649192738609,23.1133819919793,85.1
"IL","Hardin",17069,2020,"Corn",1,1493.06592509231,NA,399.984966998831,1281.59714082426,211.46878426805,"S",NA,26.7895047550631,85.8366077000267,14.1633922999733,NA
"IL","Hardin",17069,2020,"Soybeans",5,4344.9025979808,355.456808181353,632.251850385787,1764.3792462827,2137.3061863016,"S",8.18100751778749,14.5515770751596,40.608027602337,49.1911185142532,75.56
"IL","Hardin",17069,2021,"Corn",1,935.328526384934,NA,318.80689759875,724.609454293639,198.876009551907,"S",NA,34.0850181091927,77.471116709577,21.2626904816607,86.6
"IL","Hardin",17069,2021,"Soybeans",5,4776.59987542173,44.085479426379,1959.96877076963,4197.78774007197,496.021775719143,"S",0.922946878033963,41.0327182909911,87.8823399395861,10.3844112685982,64.81
"IL","Henderson",17071,2015,"Corn",1,89264.3799051017,22082.3914210809,532.393889077344,31554.1947638946,35443.9810626454,"N",24.7381894598462,0.596423668257529,35.3491446391498,39.7067465212064,92.69
"IL","Henderson",17071,2015,"Soybeans",5,57070.9820951976,5237.29999201697,622.46386058141,27207.8873017667,24575.101151276,"N",9.17681770970904,1.09068363243356,47.6737674785102,43.0605891979979,95.44
"IL","Henderson",17071,2016,"Corn",1,94183.4010415768,45674.6799480928,882.140646211743,13563.8901282572,34830.3116165171,"N",48.4954667626941,0.936620080031222,14.4015718037932,36.9813695739671,95.91
"IL","Henderson",17071,2016,"Soybeans",5,51758.5477458198,11462.1209500586,968.26456573159,6177.63020084732,33991.1291777435,"N",22.1453681551263,1.87073364284992,11.9354782347931,65.6724940287544,92.43
"IL","Henderson",17071,2017,"Corn",1,89704.5314649073,32397.9241041002,4300.31552193516,22363.0633236523,34837.2597035781,"N",36.1162625511002,4.79386654353962,24.9296919101582,38.8355628580553,96.98
"IL","Henderson",17071,2017,"Soybeans",5,56811.3238822183,10312.6520126643,2576.60358838298,19904.7915280206,26131.4217205567,"N",18.1524585380981,4.53536973319759,35.0366620029615,45.9968540334187,93.9
"IL","Henderson",17071,2018,"Corn",1,89168.5625162081,33243.8821331965,1605.18481621435,26391.1582876179,29194.7781449148,"N",37.2820657809234,1.80016899557238,29.596931410463,32.7411111282725,101.1
"IL","Henderson",17071,2018,"Soybeans",5,57681.7327915168,10844.7496413249,1236.29065324341,16071.5839446371,30635.9598992589,"N",18.8010122381757,2.14329666154764,27.8625193225831,53.1120658423849,100.32
"IL","Henderson",17071,2019,"Corn",1,87960.0380481392,20018.8462476939,1876.76278817719,30643.0104157029,37262.8237399135,"N",22.7590240885729,2.13365390673213,34.8374228748428,42.3633556405696,99.05
"IL","Henderson",17071,2019,"Soybeans",5,47544.0040400241,4616.25602089707,1348.03868102667,9815.93503877029,33111.8129803567,"N",9.70943889582997,2.83534950041618,20.6459999256834,69.6445611784866,NA
"IL","Henderson",17071,2020,"Corn",1,94999.6866260153,12554.3785209619,4293.67468104311,36088.4788687475,45988.3521968421,"N",13.2151788777837,4.51967246791665,37.987997803421,48.4089514714761,98.75
"IL","Henderson",17071,2020,"Soybeans",5,51225.7219206356,2175.03822181809,1600.23008405256,18725.8083092483,30081.3801123665,"N",4.24598842196483,3.12388000413505,36.555479566028,58.7231940995811,94.69
"IL","Henderson",17071,2021,"Corn",1,88393.2914707026,21561.9979218112,3213.4272283379,28555.1535565083,37895.7442138317,"N",24.3932515274169,3.63537455713251,32.3046614526994,42.8717423950572,NA
"IL","Henderson",17071,2021,"Soybeans",5,58891.4781363594,6033.95930932251,2419.76452776529,25935.8424897941,25052.7464558323,"N",10.2458955018097,4.1088534442326,44.0400603118525,42.5405292049629,97.5
"IL","Henry",17073,2015,"Corn",1,213347.955407868,16718.5948370761,9146.64978267789,110737.297839275,85159.9567558528,"N",7.8363042219525,4.28719823688574,51.9045507736753,39.9159938481943,93.57
"IL","Henry",17073,2015,"Soybeans",5,161981.876360305,6736.1099961382,4374.32131146354,108164.892271198,47055.0120995912,"N",4.15855782603401,2.70050045705947,66.7759225301237,29.0495536642162,93.15
"IL","Henry",17073,2016,"Corn",1,220385.241804821,17973.8789546347,3267.04114464977,81376.0461939374,95198.5459408075,"N",8.15566360407783,1.48242283280618,36.9244535285199,43.1964251150346,94.99
"IL","Henry",17073,2016,"Soybeans",5,155361.473307994,6802.22501800549,1011.58497116644,76420.4819218885,51168.71381569,"N",4.37832164768451,0.651117004510532,49.1888241625965,32.935265562429,91.5
"IL","Henry",17073,2017,"Corn",1,214537.143824266,16109.5780601071,3801.57178418999,148932.46397948,47723.8644573777,"N",7.50899250961547,1.77198769239884,69.4203629845446,22.2450358043686,94.72
"IL","Henry",17073,2017,"Soybeans",5,162678.279789593,5636.52273399389,1505.04467066858,124679.911108833,31823.8986059412,"N",3.46482808970204,0.925166329896772,76.6420146992537,19.5624754866489,92.17
"IL","Henry",17073,2018,"Corn",1,213838.875104018,37313.9349613883,1571.69685115351,102375.925343471,73581.3947413598,"N",17.4495563275095,0.734991170519854,47.8752636973385,34.4097371002197,95.68
"IL","Henry",17073,2018,"Soybeans",5,163147.938253755,13668.4794612023,1200.36251073251,70804.7907331003,78535.5994361892,"N",8.37796640736139,0.735750953141378,43.3991330144625,48.137659768668,96.37
