"site_name","system","management","climate_scenario","year","NO3.yr"
"h_1","hops-a","nt-nc","rcp60",2066,7.307445
"h_1","hops-a","nt-nc","rcp60",2067,8.538724
"h_1","hops-a","nt-nc","rcp60",2068,3.773183
"h_1","hops-a","nt-nc","rcp60",2069,8.962212
"h_1","hops-a","nt-nc","rcp60",2070,8.720075
"h_1","hops-a","nt-nc","rcp60",2071,5.562002
"h_1","hops-a","nt-nc","rcp60",2072,7.788577
"h_1","hops-a","rt-bc","rcp26",2013,12.457557
"h_1","hops-a","rt-bc","rcp26",2014,0.902054
"h_1","hops-a","rt-bc","rcp26",2015,1.470644
"h_1","hops-a","rt-bc","rcp26",2016,0.40698
"h_1","hops-a","rt-bc","rcp26",2017,1.064103
"h_1","hops-a","rt-bc","rcp26",2018,1.037508
"h_1","hops-a","rt-bc","rcp26",2019,1.186999
"h_1","hops-a","rt-bc","rcp26",2020,2.290057
"h_1","hops-a","rt-bc","rcp26",2021,0.333936
"h_1","hops-a","rt-bc","rcp26",2022,2.104607
"h_1","hops-a","rt-bc","rcp26",2023,1.487208
"h_1","hops-a","rt-bc","rcp26",2024,1.278294
"h_1","hops-a","rt-bc","rcp26",2025,1.934485
"h_1","hops-a","rt-bc","rcp26",2026,3.042456
"h_1","hops-a","rt-bc","rcp26",2027,4.413925
"h_1","hops-a","rt-bc","rcp26",2028,1.374031
"h_1","hops-a","rt-bc","rcp26",2029,3.469513
"h_1","hops-a","rt-bc","rcp26",2030,1.077207
"h_1","hops-a","rt-bc","rcp26",2031,0.982861
"h_1","hops-a","rt-bc","rcp26",2032,5.188004
"h_1","hops-a","rt-bc","rcp26",2033,3.564687
"h_1","hops-a","rt-bc","rcp26",2034,0.641739
"h_1","hops-a","rt-bc","rcp26",2035,2.122631
"h_1","hops-a","rt-bc","rcp26",2036,4.019806
"h_1","hops-a","rt-bc","rcp26",2037,1.464276
"h_1","hops-a","rt-bc","rcp26",2038,1.147698
"h_1","hops-a","rt-bc","rcp26",2039,3.207295
"h_1","hops-a","rt-bc","rcp26",2040,1.285564
"h_1","hops-a","rt-bc","rcp26",2041,2.743111
"h_1","hops-a","rt-bc","rcp26",2042,2.378921
"h_1","hops-a","rt-bc","rcp26",2043,0.745488
"h_1","hops-a","rt-bc","rcp26",2044,1.952486
"h_1","hops-a","rt-bc","rcp26",2045,1.492761
"h_1","hops-a","rt-bc","rcp26",2046,3.20193
"h_1","hops-a","rt-bc","rcp26",2047,0.459474
"h_1","hops-a","rt-bc","rcp26",2048,1.474917
"h_1","hops-a","rt-bc","rcp26",2049,2.884745
"h_1","hops-a","rt-bc","rcp26",2050,2.917671
"h_1","hops-a","rt-bc","rcp26",2051,2.303075
"h_1","hops-a","rt-bc","rcp26",2052,5.310775
"h_1","hops-a","rt-bc","rcp26",2053,1.705484
"h_1","hops-a","rt-bc","rcp26",2054,3.092313
"h_1","hops-a","rt-bc","rcp26",2055,1.734133
"h_1","hops-a","rt-bc","rcp26",2056,1.487883
"h_1","hops-a","rt-bc","rcp26",2057,2.186199
"h_1","hops-a","rt-bc","rcp26",2058,0.859226
"h_1","hops-a","rt-bc","rcp26",2059,1.079447
"h_1","hops-a","rt-bc","rcp26",2060,0.633361
"h_1","hops-a","rt-bc","rcp26",2061,3.178995
"h_1","hops-a","rt-bc","rcp26",2062,5.551261
"h_1","hops-a","rt-bc","rcp26",2063,1.327924
"h_1","hops-a","rt-bc","rcp26",2064,1.811355
"h_1","hops-a","rt-bc","rcp26",2065,2.669309
"h_1","hops-a","rt-bc","rcp26",2066,0.378379
"h_1","hops-a","rt-bc","rcp26",2067,1.899277
"h_1","hops-a","rt-bc","rcp26",2068,1.107283
"h_1","hops-a","rt-bc","rcp26",2069,1.126722
"h_1","hops-a","rt-bc","rcp26",2070,0.704428
"h_1","hops-a","rt-bc","rcp26",2071,2.32384
"h_1","hops-a","rt-bc","rcp26",2072,1.689917
"h_1","hops-a","rt-bc","rcp26",2073,7.741425
"h_1","hops-a","rt-bc","rcp60",2013,11.100779
"h_1","hops-a","rt-bc","rcp60",2014,4.412978
"h_1","hops-a","rt-bc","rcp60",2015,1.343606
"h_1","hops-a","rt-bc","rcp60",2016,0.448204
"h_1","hops-a","rt-bc","rcp60",2017,0.555834
"h_1","hops-a","rt-bc","rcp60",2018,3.015929
"h_1","hops-a","rt-bc","rcp60",2019,1.024472
"h_1","hops-a","rt-bc","rcp60",2020,1.729832
"h_1","hops-a","rt-bc","rcp60",2021,2.123969
"h_1","hops-a","rt-bc","rcp60",2022,2.208791
"h_1","hops-a","rt-bc","rcp60",2023,1.004235
"h_1","hops-a","rt-bc","rcp60",2024,0.616362
"h_1","hops-a","rt-bc","rcp60",2025,3.794616
"h_1","hops-a","rt-bc","rcp60",2026,1.121296
"h_1","hops-a","rt-bc","rcp60",2027,1.949865
"h_1","hops-a","rt-bc","rcp60",2028,1.913889
"h_1","hops-a","rt-bc","rcp60",2029,1.492263
"h_1","hops-a","rt-bc","rcp60",2030,1.646304
"h_1","hops-a","rt-bc","rcp60",2031,0.720573
"h_1","hops-a","rt-bc","rcp60",2032,1.337288
"h_1","hops-a","rt-bc","rcp60",2033,1.643591
"h_1","hops-a","rt-bc","rcp60",2034,2.501424
"h_1","hops-a","rt-bc","rcp60",2035,3.951941
"h_1","hops-a","rt-bc","rcp60",2036,4.572619
"h_1","hops-a","rt-bc","rcp60",2037,6.628549
"h_1","hops-a","rt-bc","rcp60",2038,1.744856
"h_1","hops-a","rt-bc","rcp60",2039,2.095751
"h_1","hops-a","rt-bc","rcp60",2040,1.74422
"h_1","hops-a","rt-bc","rcp60",2041,1.685214
"h_1","hops-a","rt-bc","rcp60",2042,1.711743
"h_1","hops-a","rt-bc","rcp60",2043,1.228181
"h_1","hops-a","rt-bc","rcp60",2044,2.058584
"h_1","hops-a","rt-bc","rcp60",2045,1.299907
"h_1","hops-a","rt-bc","rcp60",2046,1.30525
"h_1","hops-a","rt-bc","rcp60",2047,2.168583
"h_1","hops-a","rt-bc","rcp60",2048,1.340315
"h_1","hops-a","rt-bc","rcp60",2049,1.784109
"h_1","hops-a","rt-bc","rcp60",2050,2.976331
"h_1","hops-a","rt-bc","rcp60",2051,1.064677
"h_1","hops-a","rt-bc","rcp60",2052,1.486672
"h_1","hops-a","rt-bc","rcp60",2053,1.567438
"h_1","hops-a","rt-bc","rcp60",2054,1.007648
"h_1","hops-a","rt-bc","rcp60",2055,1.90151
"h_1","hops-a","rt-bc","rcp60",2056,1.194164
"h_1","hops-a","rt-bc","rcp60",2057,4.645774
"h_1","hops-a","rt-bc","rcp60",2058,2.432393
"h_1","hops-a","rt-bc","rcp60",2059,6.495709
"h_1","hops-a","rt-bc","rcp60",2060,3.019948
"h_1","hops-a","rt-bc","rcp60",2061,2.002953
"h_1","hops-a","rt-bc","rcp60",2062,1.425081
"h_1","hops-a","rt-bc","rcp60",2063,1.425399
"h_1","hops-a","rt-bc","rcp60",2064,5.036927
"h_1","hops-a","rt-bc","rcp60",2065,2.195288
"h_1","hops-a","rt-bc","rcp60",2066,1.154571
"h_1","hops-a","rt-bc","rcp60",2067,4.757703
"h_1","hops-a","rt-bc","rcp60",2068,2.094434
"h_1","hops-a","rt-bc","rcp60",2069,0.69047
"h_1","hops-a","rt-bc","rcp60",2070,4.315562
"h_1","hops-a","rt-bc","rcp60",2071,0.612432
"h_1","hops-a","rt-bc","rcp60",2072,1.12723
"h_1","hops-a","rt-bc","rcp60",2073,7.137092
"h_1","hops-a","rt-nc","rcp26",2013,25.465842
"h_1","hops-a","rt-nc","rcp26",2014,12.428374
"h_1","hops-a","rt-nc","rcp26",2015,13.594687
"h_1","hops-a","rt-nc","rcp26",2016,15.704221
"h_1","hops-a","rt-nc","rcp26",2017,16.077823
"h_1","hops-a","rt-nc","rcp26",2018,14.330751
"h_1","hops-a","rt-nc","rcp26",2019,13.889462
"h_1","hops-a","rt-nc","rcp26",2020,18.487626
"h_1","hops-a","rt-nc","rcp26",2021,3.709404
"h_1","hops-a","rt-nc","rcp26",2022,22.859712
"h_1","hops-a","rt-nc","rcp26",2023,8.689536
"h_1","hops-a","rt-nc","rcp26",2024,19.944723
"h_1","hops-a","rt-nc","rcp26",2025,12.975572
"h_1","hops-a","rt-nc","rcp26",2026,11.994359
"h_1","hops-a","rt-nc","rcp26",2027,12.42868
"h_1","hops-a","rt-nc","rcp26",2028,9.343863
"h_1","hops-a","rt-nc","rcp26",2029,11.948142
"h_1","hops-a","rt-nc","rcp26",2030,12.489843
"h_1","hops-a","rt-nc","rcp26",2031,7.59801
"h_1","hops-a","rt-nc","rcp26",2032,11.452778
"h_1","hops-a","rt-nc","rcp26",2033,12.787981
"h_1","hops-a","rt-nc","rcp26",2034,11.591373
"h_1","hops-a","rt-nc","rcp26",2035,11.308546
"h_1","hops-a","rt-nc","rcp26",2036,8.687385
"h_1","hops-a","rt-nc","rcp26",2037,9.03566
"h_1","hops-a","rt-nc","rcp26",2038,8.667696
"h_1","hops-a","rt-nc","rcp26",2039,11.56428
"h_1","hops-a","rt-nc","rcp26",2040,9.51737
"h_1","hops-a","rt-nc","rcp26",2041,7.312824
"h_1","hops-a","rt-nc","rcp26",2042,9.265697
"h_1","hops-a","rt-nc","rcp26",2043,9.015856
"h_1","hops-a","rt-nc","rcp26",2044,8.737136
"h_1","hops-a","rt-nc","rcp26",2045,7.818787
"h_1","hops-a","rt-nc","rcp26",2046,10.36967
"h_1","hops-a","rt-nc","rcp26",2047,1.940216
"h_1","hops-a","rt-nc","rcp26",2048,14.590846
"h_1","hops-a","rt-nc","rcp26",2049,6.080043
"h_1","hops-a","rt-nc","rcp26",2050,8.144278
"h_1","hops-a","rt-nc","rcp26",2051,8.145084
"h_1","hops-a","rt-nc","rcp26",2052,7.883949
"h_1","hops-a","rt-nc","rcp26",2053,5.410324
"h_1","hops-a","rt-nc","rcp26",2054,7.662175
"h_1","hops-a","rt-nc","rcp26",2055,8.721759
"h_1","hops-a","rt-nc","rcp26",2056,7.164813
"h_1","hops-a","rt-nc","rcp26",2057,8.824723
"h_1","hops-a","rt-nc","rcp26",2058,7.670313
"h_1","hops-a","rt-nc","rcp26",2059,3.516311
"h_1","hops-a","rt-nc","rcp26",2060,9.370253
"h_1","hops-a","rt-nc","rcp26",2061,7.834943
"h_1","hops-a","rt-nc","rcp26",2062,6.761227
"h_1","hops-a","rt-nc","rcp26",2063,9.696444
"h_1","hops-a","rt-nc","rcp26",2064,7.680302
"h_1","hops-a","rt-nc","rcp26",2065,8.285885
"h_1","hops-a","rt-nc","rcp26",2066,5.170342
"h_1","hops-a","rt-nc","rcp26",2067,9.865683
"h_1","hops-a","rt-nc","rcp26",2068,5.571994
"h_1","hops-a","rt-nc","rcp26",2069,8.892708
"h_1","hops-a","rt-nc","rcp26",2070,7.698351
"h_1","hops-a","rt-nc","rcp26",2071,7.753818
"h_1","hops-a","rt-nc","rcp26",2072,7.070956
"h_1","hops-a","rt-nc","rcp60",2013,27.018036
"h_1","hops-a","rt-nc","rcp60",2014,15.614337
"h_1","hops-a","rt-nc","rcp60",2015,15.08816
"h_1","hops-a","rt-nc","rcp60",2016,16.724746
"h_1","hops-a","rt-nc","rcp60",2017,14.765957
"h_1","hops-a","rt-nc","rcp60",2018,12.61056
"h_1","hops-a","rt-nc","rcp60",2019,12.673032
"h_1","hops-a","rt-nc","rcp60",2020,17.804718
"h_1","hops-a","rt-nc","rcp60",2021,16.14284
"h_1","hops-a","rt-nc","rcp60",2022,14.641592
"h_1","hops-a","rt-nc","rcp60",2023,13.689787
"h_1","hops-a","rt-nc","rcp60",2024,13.419182
"h_1","hops-a","rt-nc","rcp60",2025,10.182997
"h_1","hops-a","rt-nc","rcp60",2026,13.576579
"h_1","hops-a","rt-nc","rcp60",2027,12.038706
"h_1","hops-a","rt-nc","rcp60",2028,12.911418
"h_1","hops-a","rt-nc","rcp60",2029,3.764904
"h_1","hops-a","rt-nc","rcp60",2030,18.178576
"h_1","hops-a","rt-nc","rcp60",2031,10.581338
"h_1","hops-a","rt-nc","rcp60",2032,8.593256
"h_1","hops-a","rt-nc","rcp60",2033,9.753956
"h_1","hops-a","rt-nc","rcp60",2034,11.93666
"h_1","hops-a","rt-nc","rcp60",2035,9.306983
"h_1","hops-a","rt-nc","rcp60",2036,8.776509
"h_1","hops-a","rt-nc","rcp60",2037,9.381348
"h_1","hops-a","rt-nc","rcp60",2038,9.74063
"h_1","hops-a","rt-nc","rcp60",2039,9.412732
"h_1","hops-a","rt-nc","rcp60",2040,8.575397
"h_1","hops-a","rt-nc","rcp60",2041,2.917927
"h_1","hops-a","rt-nc","rcp60",2042,15.276426
"h_1","hops-a","rt-nc","rcp60",2043,8.363235
"h_1","hops-a","rt-nc","rcp60",2044,8.515374
"h_1","hops-a","rt-nc","rcp60",2045,4.877426
"h_1","hops-a","rt-nc","rcp60",2046,13.254974
"h_1","hops-a","rt-nc","rcp60",2047,7.472647
"h_1","hops-a","rt-nc","rcp60",2048,8.109248
"h_1","hops-a","rt-nc","rcp60",2049,3.557167
"h_1","hops-a","rt-nc","rcp60",2050,14.688026
"h_1","hops-a","rt-nc","rcp60",2051,7.166635
"h_1","hops-a","rt-nc","rcp60",2052,10.872416
"h_1","hops-a","rt-nc","rcp60",2053,8.160573
"h_1","hops-a","rt-nc","rcp60",2054,8.339969
"h_1","hops-a","rt-nc","rcp60",2055,9.080846
"h_1","hops-a","rt-nc","rcp60",2056,9.78179
"h_1","hops-a","rt-nc","rcp60",2057,8.222144
"h_1","hops-a","rt-nc","rcp60",2058,4.733638
"h_1","hops-a","rt-nc","rcp60",2059,12.188354
"h_1","hops-a","rt-nc","rcp60",2060,9.203872
"h_1","hops-a","rt-nc","rcp60",2061,6.43774
"h_1","hops-a","rt-nc","rcp60",2062,10.117975
"h_1","hops-a","rt-nc","rcp60",2063,8.329317
"h_1","hops-a","rt-nc","rcp60",2064,8.476307
"h_1","hops-a","rt-nc","rcp60",2065,9.040303
"h_1","hops-a","rt-nc","rcp60",2066,8.196726
"h_1","hops-a","rt-nc","rcp60",2067,9.187277
"h_1","hops-a","rt-nc","rcp60",2068,4.098345
"h_1","hops-a","rt-nc","rcp60",2069,10.38843
"h_1","hops-a","rt-nc","rcp60",2070,9.253851
"h_1","hops-a","rt-nc","rcp60",2071,6.431666
"h_1","hops-a","rt-nc","rcp60",2072,8.552521
"h_1","hops-c","cn","rcp26",2013,40.880113
"h_1","hops-c","cn","rcp26",2014,74.21324
"h_1","hops-c","cn","rcp26",2015,56.171639
"h_1","hops-c","cn","rcp26",2016,67.61702
"h_1","hops-c","cn","rcp26",2017,59.53654
"h_1","hops-c","cn","rcp26",2018,60.804114
"h_1","hops-c","cn","rcp26",2019,54.010223
"h_1","hops-c","cn","rcp26",2020,62.279167
"h_1","hops-c","cn","rcp26",2021,39.291557
"h_1","hops-c","cn","rcp26",2022,76.802181
"h_1","hops-c","cn","rcp26",2023,47.875643
"h_1","hops-c","cn","rcp26",2024,76.018134
"h_1","hops-c","cn","rcp26",2025,59.895708
"h_1","hops-c","cn","rcp26",2026,66.472565
"h_1","hops-c","cn","rcp26",2027,59.923798
"h_1","hops-c","cn","rcp26",2028,62.049007
"h_1","hops-c","cn","rcp26",2029,66.58968
"h_1","hops-c","cn","rcp26",2030,63.317137
"h_1","hops-c","cn","rcp26",2031,59.981197
"h_1","hops-c","cn","rcp26",2032,71.157348
"h_1","hops-c","cn","rcp26",2033,67.031226
"h_1","hops-c","cn","rcp26",2034,64.099211
"h_1","hops-c","cn","rcp26",2035,65.714777
"h_1","hops-c","cn","rcp26",2036,66.177537
"h_1","hops-c","cn","rcp26",2037,61.273023
"h_1","hops-c","cn","rcp26",2038,59.893395
"h_1","hops-c","cn","rcp26",2039,64.606245
"h_1","hops-c","cn","rcp26",2040,58.682205
"h_1","hops-c","cn","rcp26",2041,61.616435
"h_1","hops-c","cn","rcp26",2042,66.318314
"h_1","hops-c","cn","rcp26",2043,68.493217
"h_1","hops-c","cn","rcp26",2044,61.559054
"h_1","hops-c","cn","rcp26",2045,67.193282
"h_1","hops-c","cn","rcp26",2046,67.091292
"h_1","hops-c","cn","rcp26",2047,41.571843
"h_1","hops-c","cn","rcp26",2048,93.653808
"h_1","hops-c","cn","rcp26",2049,68.730801
"h_1","hops-c","cn","rcp26",2050,64.233358
"h_1","hops-c","cn","rcp26",2051,65.676587
"h_1","hops-c","cn","rcp26",2052,65.778215
"h_1","hops-c","cn","rcp26",2053,57.171488
"h_1","hops-c","cn","rcp26",2054,76.374761
"h_1","hops-c","cn","rcp26",2055,74.261367
"h_1","hops-c","cn","rcp26",2056,67.048203
"h_1","hops-c","cn","rcp26",2057,65.037979
"h_1","hops-c","cn","rcp26",2058,71.064343
"h_1","hops-c","cn","rcp26",2059,56.934599
"h_1","hops-c","cn","rcp26",2060,79.770634
"h_1","hops-c","cn","rcp26",2061,81.58652
"h_1","hops-c","cn","rcp26",2062,62.851026
"h_1","hops-c","cn","rcp26",2063,71.406466
"h_1","hops-c","cn","rcp26",2064,61.334328
"h_1","hops-c","cn","rcp26",2065,60.50639
"h_1","hops-c","cn","rcp26",2066,60.459078
"h_1","hops-c","cn","rcp26",2067,81.759985
"h_1","hops-c","cn","rcp26",2068,59.584015
"h_1","hops-c","cn","rcp26",2069,74.943534
"h_1","hops-c","cn","rcp26",2070,74.371465
"h_1","hops-c","cn","rcp26",2071,63.072676
"h_1","hops-c","cn","rcp26",2072,77.219411
"h_1","hops-c","cn","rcp60",2013,39.535715
"h_1","hops-c","cn","rcp60",2014,57.861579
"h_1","hops-c","cn","rcp60",2015,57.28427
"h_1","hops-c","cn","rcp60",2016,58.182515
"h_1","hops-c","cn","rcp60",2017,59.157755
"h_1","hops-c","cn","rcp60",2018,53.551035
"h_1","hops-c","cn","rcp60",2019,57.539677
"h_1","hops-c","cn","rcp60",2020,64.545653
"h_1","hops-c","cn","rcp60",2021,66.982555
"h_1","hops-c","cn","rcp60",2022,57.580701
"h_1","hops-c","cn","rcp60",2023,61.455743
"h_1","hops-c","cn","rcp60",2024,64.392412
"h_1","hops-c","cn","rcp60",2025,63.975459
"h_1","hops-c","cn","rcp60",2026,66.04379
"h_1","hops-c","cn","rcp60",2027,60.668057
"h_1","hops-c","cn","rcp60",2028,71.182035
"h_1","hops-c","cn","rcp60",2029,43.368301
"h_1","hops-c","cn","rcp60",2030,78.038727
"h_1","hops-c","cn","rcp60",2031,66.813608
"h_1","hops-c","cn","rcp60",2032,57.748586
"h_1","hops-c","cn","rcp60",2033,57.974105
"h_1","hops-c","cn","rcp60",2034,64.946905
"h_1","hops-c","cn","rcp60",2035,63.004775
"h_1","hops-c","cn","rcp60",2036,64.291909
"h_1","hops-c","cn","rcp60",2037,61.383466
"h_1","hops-c","cn","rcp60",2038,63.494318
"h_1","hops-c","cn","rcp60",2039,61.429454
"h_1","hops-c","cn","rcp60",2040,67.86232
"h_1","hops-c","cn","rcp60",2041,52.837431
"h_1","hops-c","cn","rcp60",2042,78.554116
"h_1","hops-c","cn","rcp60",2043,66.828367
"h_1","hops-c","cn","rcp60",2044,76.800158
"h_1","hops-c","cn","rcp60",2045,53.459388
"h_1","hops-c","cn","rcp60",2046,82.183603
"h_1","hops-c","cn","rcp60",2047,53.638261
"h_1","hops-c","cn","rcp60",2048,61.209981
"h_1","hops-c","cn","rcp60",2049,56.307751
"h_1","hops-c","cn","rcp60",2050,83.544907
"h_1","hops-c","cn","rcp60",2051,56.416935
"h_1","hops-c","cn","rcp60",2052,75.358517
"h_1","hops-c","cn","rcp60",2053,64.93743
"h_1","hops-c","cn","rcp60",2054,64.060016
"h_1","hops-c","cn","rcp60",2055,67.513707
"h_1","hops-c","cn","rcp60",2056,63.892685
"h_1","hops-c","cn","rcp60",2057,70.79154
"h_1","hops-c","cn","rcp60",2058,47.767461
"h_1","hops-c","cn","rcp60",2059,77.575714
"h_1","hops-c","cn","rcp60",2060,74.59473
"h_1","hops-c","cn","rcp60",2061,61.119729
"h_1","hops-c","cn","rcp60",2062,70.259783
"h_1","hops-c","cn","rcp60",2063,61.256434
"h_1","hops-c","cn","rcp60",2064,55.17151
"h_1","hops-c","cn","rcp60",2065,69.13942
"h_1","hops-c","cn","rcp60",2066,73.33566
"h_1","hops-c","cn","rcp60",2067,65.418871
"h_1","hops-c","cn","rcp60",2068,54.531587
"h_1","hops-c","cn","rcp60",2069,77.995867
"h_1","hops-c","cn","rcp60",2070,69.055659
"h_1","hops-c","cn","rcp60",2071,61.744993
"h_1","hops-c","cn","rcp60",2072,76.840201
"h_1","hops-c","on","rcp26",2013,4.222838
"h_1","hops-c","on","rcp26",2014,10.770598
"h_1","hops-c","on","rcp26",2015,8.847956
"h_1","hops-c","on","rcp26",2016,14.097905
"h_1","hops-c","on","rcp26",2017,13.717197
"h_1","hops-c","on","rcp26",2018,16.015286
"h_1","hops-c","on","rcp26",2019,16.155047
"h_1","hops-c","on","rcp26",2020,26.468112
"h_1","hops-c","on","rcp26",2021,8.547258
"h_1","hops-c","on","rcp26",2022,26.913952
"h_1","hops-c","on","rcp26",2023,20.0371
"h_1","hops-c","on","rcp26",2024,37.303015
"h_1","hops-c","on","rcp26",2025,24.148211
"h_1","hops-c","on","rcp26",2026,30.59234
"h_1","hops-c","on","rcp26",2027,30.506393
"h_1","hops-c","on","rcp26",2028,27.095446
"h_1","hops-c","on","rcp26",2029,29.668101
"h_1","hops-c","on","rcp26",2030,37.753394
"h_1","hops-c","on","rcp26",2031,26.276945
"h_1","hops-c","on","rcp26",2032,30.474838
"h_1","hops-c","on","rcp26",2033,38.095712
"h_1","hops-c","on","rcp26",2034,38.751603
"h_1","hops-c","on","rcp26",2035,35.780612
"h_1","hops-c","on","rcp26",2036,31.017958
"h_1","hops-c","on","rcp26",2037,29.719542
"h_1","hops-c","on","rcp26",2038,30.385584
"h_1","hops-c","on","rcp26",2039,44.524554
"h_1","hops-c","on","rcp26",2040,33.068503
"h_1","hops-c","on","rcp26",2041,31.957291
"h_1","hops-c","on","rcp26",2042,36.441059
"h_1","hops-c","on","rcp26",2043,37.003872
"h_1","hops-c","on","rcp26",2044,34.029364
"h_1","hops-c","on","rcp26",2045,32.016888
"h_1","hops-c","on","rcp26",2046,38.12573
"h_1","hops-c","on","rcp26",2047,20.755393
"h_1","hops-c","on","rcp26",2048,53.226734
"h_1","hops-c","on","rcp26",2049,31.156713
"h_1","hops-c","on","rcp26",2050,43.24418
"h_1","hops-c","on","rcp26",2051,38.689988
"h_1","hops-c","on","rcp26",2052,33.830928
"h_1","hops-c","on","rcp26",2053,32.449808
"h_1","hops-c","on","rcp26",2054,39.331954
"h_1","hops-c","on","rcp26",2055,43.280199
"h_1","hops-c","on","rcp26",2056,38.375494
"h_1","hops-c","on","rcp26",2057,44.759949
"h_1","hops-c","on","rcp26",2058,43.867574
"h_1","hops-c","on","rcp26",2059,25.966256
"h_1","hops-c","on","rcp26",2060,49.807358
"h_1","hops-c","on","rcp26",2061,42.069112
"h_1","hops-c","on","rcp26",2062,33.01561
"h_1","hops-c","on","rcp26",2063,46.999155
"h_1","hops-c","on","rcp26",2064,38.085762
"h_1","hops-c","on","rcp26",2065,38.966281
"h_1","hops-c","on","rcp26",2066,41.18826
"h_1","hops-c","on","rcp26",2067,41.871128
"h_1","hops-c","on","rcp26",2068,31.083531
"h_1","hops-c","on","rcp26",2069,47.097416
"h_1","hops-c","on","rcp26",2070,41.410013
"h_1","hops-c","on","rcp26",2071,38.089255
"h_1","hops-c","on","rcp26",2072,43.752062
"h_1","hops-c","on","rcp60",2013,3.247271
"h_1","hops-c","on","rcp60",2014,7.839352
"h_1","hops-c","on","rcp60",2015,10.292998
"h_1","hops-c","on","rcp60",2016,9.909544
"h_1","hops-c","on","rcp60",2017,9.862027
"h_1","hops-c","on","rcp60",2018,14.161463
"h_1","hops-c","on","rcp60",2019,12.274663
"h_1","hops-c","on","rcp60",2020,22.932206
"h_1","hops-c","on","rcp60",2021,21.762798
"h_1","hops-c","on","rcp60",2022,26.57344
"h_1","hops-c","on","rcp60",2023,25.142258
"h_1","hops-c","on","rcp60",2024,20.068392
"h_1","hops-c","on","rcp60",2025,22.850815
"h_1","hops-c","on","rcp60",2026,33.070623
"h_1","hops-c","on","rcp60",2027,30.116608
"h_1","hops-c","on","rcp60",2028,38.363598
"h_1","hops-c","on","rcp60",2029,14.204276
"h_1","hops-c","on","rcp60",2030,41.731753
"h_1","hops-c","on","rcp60",2031,29.010919
"h_1","hops-c","on","rcp60",2032,22.419151
"h_1","hops-c","on","rcp60",2033,29.465403
"h_1","hops-c","on","rcp60",2034,41.06867
"h_1","hops-c","on","rcp60",2035,33.421865
"h_1","hops-c","on","rcp60",2036,32.319733
"h_1","hops-c","on","rcp60",2037,32.25249
"h_1","hops-c","on","rcp60",2038,37.218584
"h_1","hops-c","on","rcp60",2039,36.78974
"h_1","hops-c","on","rcp60",2040,30.315627
"h_1","hops-c","on","rcp60",2041,23.425546
"h_1","hops-c","on","rcp60",2042,54.098579
"h_1","hops-c","on","rcp60",2043,39.329664
"h_1","hops-c","on","rcp60",2044,35.010775
"h_1","hops-c","on","rcp60",2045,23.083233
"h_1","hops-c","on","rcp60",2046,51.177192
"h_1","hops-c","on","rcp60",2047,31.947056
"h_1","hops-c","on","rcp60",2048,36.069824
"h_1","hops-c","on","rcp60",2049,31.235837
"h_1","hops-c","on","rcp60",2050,56.46601
"h_1","hops-c","on","rcp60",2051,38.188233
"h_1","hops-c","on","rcp60",2052,46.512147
"h_1","hops-c","on","rcp60",2053,33.395669
"h_1","hops-c","on","rcp60",2054,34.490101
"h_1","hops-c","on","rcp60",2055,46.487489
"h_1","hops-c","on","rcp60",2056,39.405921
"h_1","hops-c","on","rcp60",2057,40.757645
"h_1","hops-c","on","rcp60",2058,26.903352
"h_1","hops-c","on","rcp60",2059,52.774078
"h_1","hops-c","on","rcp60",2060,43.907326
"h_1","hops-c","on","rcp60",2061,35.461533
"h_1","hops-c","on","rcp60",2062,49.643373
"h_1","hops-c","on","rcp60",2063,34.969467
"h_1","hops-c","on","rcp60",2064,44.709167
"h_1","hops-c","on","rcp60",2065,47.152249
"h_1","hops-c","on","rcp60",2066,43.839948
"h_1","hops-c","on","rcp60",2067,38.643545
"h_1","hops-c","on","rcp60",2068,23.860413
"h_1","hops-c","on","rcp60",2069,50.124222
"h_1","hops-c","on","rcp60",2070,44.954699
"h_1","hops-c","on","rcp60",2071,31.52582
"h_1","hops-c","on","rcp60",2072,47.016371
"h_10","hops-a","ct-bc","rcp26",2013,56.354388
"h_10","hops-a","ct-bc","rcp26",2014,26.915589
"h_10","hops-a","ct-bc","rcp26",2015,24.385443
"h_10","hops-a","ct-bc","rcp26",2016,27.72406
"h_10","hops-a","ct-bc","rcp26",2017,34.052361
"h_10","hops-a","ct-bc","rcp26",2018,24.391444
"h_10","hops-a","ct-bc","rcp26",2019,22.201931
"h_10","hops-a","ct-bc","rcp26",2020,16.975356
"h_10","hops-a","ct-bc","rcp26",2021,28.618996
"h_10","hops-a","ct-bc","rcp26",2022,42.875691
"h_10","hops-a","ct-bc","rcp26",2023,34.408177
"h_10","hops-a","ct-bc","rcp26",2024,24.904786
"h_10","hops-a","ct-bc","rcp26",2025,33.351299
"h_10","hops-a","ct-bc","rcp26",2026,26.231817
"h_10","hops-a","ct-bc","rcp26",2027,22.233226
"h_10","hops-a","ct-bc","rcp26",2028,19.443442
"h_10","hops-a","ct-bc","rcp26",2029,34.680057
"h_10","hops-a","ct-bc","rcp26",2030,21.314002
"h_10","hops-a","ct-bc","rcp26",2031,28.927128
"h_10","hops-a","ct-bc","rcp26",2032,35.159496
"h_10","hops-a","ct-bc","rcp26",2033,34.767695
