"site_name","crop_system_name","management","climate_scenario","year","NO3.yr"
"a_10","almond-a","rt-lc","rcp60",2057,42.482179
"a_10","almond-a","rt-lc","rcp60",2058,124.644163
"a_10","almond-a","rt-lc","rcp60",2059,102.846964
"a_10","almond-a","rt-lc","rcp60",2060,51.352194
"a_10","almond-a","rt-lc","rcp60",2061,38.16638
"a_10","almond-a","rt-lc","rcp60",2062,208.832715
"a_10","almond-a","rt-lc","rcp60",2063,18.690173
"a_10","almond-a","rt-lc","rcp60",2064,226.481507
"a_10","almond-a","rt-lc","rcp60",2065,33.188638
"a_10","almond-a","rt-lc","rcp60",2066,51.643138
"a_10","almond-a","rt-lc","rcp60",2067,83.230187
"a_10","almond-a","rt-lc","rcp60",2068,236.325786
"a_10","almond-a","rt-lc","rcp60",2069,117.464855
"a_10","almond-a","rt-lc","rcp60",2070,112.10107
"a_10","almond-a","rt-lc","rcp60",2071,145.892746
"a_10","almond-a","rt-lc","rcp60",2072,104.022337
"a_10","almond-a","rt-lc","rcp60",2073,198.044797
"a_10","almond-a","rt-nc","rcp26",2013,3.51191
"a_10","almond-a","rt-nc","rcp26",2014,17.873498
"a_10","almond-a","rt-nc","rcp26",2015,24.148038
"a_10","almond-a","rt-nc","rcp26",2016,48.258566
"a_10","almond-a","rt-nc","rcp26",2017,22.671003
"a_10","almond-a","rt-nc","rcp26",2018,24.387487
"a_10","almond-a","rt-nc","rcp26",2019,1.782856
"a_10","almond-a","rt-nc","rcp26",2020,29.693162
"a_10","almond-a","rt-nc","rcp26",2021,30.424022
"a_10","almond-a","rt-nc","rcp26",2022,6.124612
"a_10","almond-a","rt-nc","rcp26",2023,22.024481
"a_10","almond-a","rt-nc","rcp26",2024,23.944184
"a_10","almond-a","rt-nc","rcp26",2025,6.129095
"a_10","almond-a","rt-nc","rcp26",2026,18.431712
"a_10","almond-a","rt-nc","rcp26",2027,11.319342
"a_10","almond-a","rt-nc","rcp26",2028,23.907957
"a_10","almond-a","rt-nc","rcp26",2029,4.947493
"a_10","almond-a","rt-nc","rcp26",2030,16.790372
"a_10","almond-a","rt-nc","rcp26",2031,11.836332
"a_10","almond-a","rt-nc","rcp26",2032,22.538644
"a_10","almond-a","rt-nc","rcp26",2033,10.69784
"a_10","almond-a","rt-nc","rcp26",2034,10.349343
"a_10","almond-a","rt-nc","rcp26",2035,14.684915
"a_10","almond-a","rt-nc","rcp26",2036,16.53513
"a_10","almond-a","rt-nc","rcp26",2037,15.410303
"a_10","almond-a","rt-nc","rcp26",2038,15.821989
"a_10","almond-a","rt-nc","rcp26",2039,15.838427
"a_10","almond-a","rt-nc","rcp26",2040,11.640062
"a_10","almond-a","rt-nc","rcp26",2041,14.678373
"a_10","almond-a","rt-nc","rcp26",2042,5.431226
"a_10","almond-a","rt-nc","rcp26",2043,15.852842
"a_10","almond-a","rt-nc","rcp26",2044,0.417506
"a_10","almond-a","rt-nc","rcp26",2045,19.107337
"a_10","almond-a","rt-nc","rcp26",2046,5.182491
"a_10","almond-a","rt-nc","rcp26",2047,13.612338
"a_10","almond-a","rt-nc","rcp26",2048,14.242682
"a_10","almond-a","rt-nc","rcp26",2049,9.283071
"a_10","almond-a","rt-nc","rcp26",2050,11.817137
"a_10","almond-a","rt-nc","rcp26",2051,11.178573
"a_10","almond-a","rt-nc","rcp26",2052,12.683178
"a_10","almond-a","rt-nc","rcp26",2053,17.178737
"a_10","almond-a","rt-nc","rcp26",2054,4.974207
"a_10","almond-a","rt-nc","rcp26",2055,10.392722
"a_10","almond-a","rt-nc","rcp26",2056,5.574434
"a_10","almond-a","rt-nc","rcp26",2057,21.511348
"a_10","almond-a","rt-nc","rcp26",2058,5.048289
"a_10","almond-a","rt-nc","rcp26",2059,6.92314
"a_10","almond-a","rt-nc","rcp26",2060,12.403672
"a_10","almond-a","rt-nc","rcp26",2061,10.835684
"a_10","almond-a","rt-nc","rcp26",2062,10.867428
"a_10","almond-a","rt-nc","rcp26",2063,5.278061
"a_10","almond-a","rt-nc","rcp26",2064,17.722926
"a_10","almond-a","rt-nc","rcp26",2065,11.854232
