"site_name","crop","management","climate_scenario","year","NO3.yr"
"v_1","grape-a","nt-bc","rcp60",2060,5.724453
"v_1","grape-a","nt-bc","rcp60",2061,15.249252
"v_1","grape-a","nt-bc","rcp60",2062,47.750231
"v_1","grape-a","nt-bc","rcp60",2063,5.410943
"v_1","grape-a","nt-bc","rcp60",2064,38.490861
"v_1","grape-a","nt-bc","rcp60",2065,18.086702
"v_1","grape-a","nt-bc","rcp60",2066,13.662216
"v_1","grape-a","nt-bc","rcp60",2067,46.956029
"v_1","grape-a","nt-bc","rcp60",2068,16.547529
"v_1","grape-a","nt-bc","rcp60",2069,32.915058
"v_1","grape-a","nt-bc","rcp60",2070,25.728408
"v_1","grape-a","nt-bc","rcp60",2071,18.405985
"v_1","grape-a","nt-bc","rcp60",2072,6.688614
"v_1","grape-a","nt-bc","rcp60",2073,33.163116
"v_1","grape-a","nt-lc","rcp26",2014,0.391356
"v_1","grape-a","nt-lc","rcp26",2015,1.689566
"v_1","grape-a","nt-lc","rcp26",2016,3.000728
"v_1","grape-a","nt-lc","rcp26",2017,1.11626
"v_1","grape-a","nt-lc","rcp26",2018,10.070236
"v_1","grape-a","nt-lc","rcp26",2019,4.021996
"v_1","grape-a","nt-lc","rcp26",2020,13.616202
"v_1","grape-a","nt-lc","rcp26",2021,32.163865
"v_1","grape-a","nt-lc","rcp26",2022,35.410239
"v_1","grape-a","nt-lc","rcp26",2023,39.84875
"v_1","grape-a","nt-lc","rcp26",2024,76.279388
"v_1","grape-a","nt-lc","rcp26",2025,27.05453
"v_1","grape-a","nt-lc","rcp26",2026,54.048177
"v_1","grape-a","nt-lc","rcp26",2027,57.542946
"v_1","grape-a","nt-lc","rcp26",2028,67.982255
"v_1","grape-a","nt-lc","rcp26",2029,57.493822
"v_1","grape-a","nt-lc","rcp26",2030,87.196659
"v_1","grape-a","nt-lc","rcp26",2031,49.482804
"v_1","grape-a","nt-lc","rcp26",2032,201.320229
"v_1","grape-a","nt-lc","rcp26",2033,57.541489
"v_1","grape-a","nt-lc","rcp26",2034,31.917115
"v_1","grape-a","nt-lc","rcp26",2035,79.35903
"v_1","grape-a","nt-lc","rcp26",2036,178.863662
"v_1","grape-a","nt-lc","rcp26",2037,84.361831
"v_1","grape-a","nt-lc","rcp26",2038,119.112401
"v_1","grape-a","nt-lc","rcp26",2039,156.903287
"v_1","grape-a","nt-lc","rcp26",2040,133.924698
"v_1","grape-a","nt-lc","rcp26",2041,126.310189
"v_1","grape-a","nt-lc","rcp26",2042,70.601707
"v_1","grape-a","nt-lc","rcp26",2043,67.855872
"v_1","grape-a","nt-lc","rcp26",2044,2.783079
"v_1","grape-a","nt-lc","rcp26",2045,232.664451
"v_1","grape-a","nt-lc","rcp26",2046,78.233265
"v_1","grape-a","nt-lc","rcp26",2047,143.589975
"v_1","grape-a","nt-lc","rcp26",2048,190.403715
"v_1","grape-a","nt-lc","rcp26",2049,89.985692
"v_1","grape-a","nt-lc","rcp26",2050,64.815743
"v_1","grape-a","nt-lc","rcp26",2051,71.251155
"v_1","grape-a","nt-lc","rcp26",2052,104.433283
"v_1","grape-a","nt-lc","rcp26",2053,328.828518
"v_1","grape-a","nt-lc","rcp26",2054,77.027266
"v_1","grape-a","nt-lc","rcp26",2055,129.202073
"v_1","grape-a","nt-lc","rcp26",2056,35.123838
"v_1","grape-a","nt-lc","rcp26",2057,235.287072
"v_1","grape-a","nt-lc","rcp26",2058,66.92923
"v_1","grape-a","nt-lc","rcp26",2059,62.088241
"v_1","grape-a","nt-lc","rcp26",2060,114.077449
"v_1","grape-a","nt-lc","rcp26",2061,60.890594
"v_1","grape-a","nt-lc","rcp26",2062,274.773792
"v_1","grape-a","nt-lc","rcp26",2063,57.240092
"v_1","grape-a","nt-lc","rcp26",2064,183.148241
"v_1","grape-a","nt-lc","rcp26",2065,198.078153
"v_1","grape-a","nt-lc","rcp26",2066,154.308972
"v_1","grape-a","nt-lc","rcp26",2067,77.335765
"v_1","grape-a","nt-lc","rcp26",2068,178.200937
"v_1","grape-a","nt-lc","rcp26",2069,91.916415
"v_1","grape-a","nt-lc","rcp26",2070,171.340559
"v_1","grape-a","nt-lc","rcp26",2071,76.783194
"v_1","grape-a","nt-lc","rcp26",2072,186.274226
"v_1","grape-a","nt-lc","rcp26",2073,224.877529
"v_1","grape-a","nt-lc","rcp60",2014,0.410008
"v_1","grape-a","nt-lc","rcp60",2015,1.339213
"v_1","grape-a","nt-lc","rcp60",2016,2.268324
"v_1","grape-a","nt-lc","rcp60",2017,9.021385
"v_1","grape-a","nt-lc","rcp60",2018,14.431196
"v_1","grape-a","nt-lc","rcp60",2019,34.388987
"v_1","grape-a","nt-lc","rcp60",2020,11.747108
"v_1","grape-a","nt-lc","rcp60",2021,17.462952
"v_1","grape-a","nt-lc","rcp60",2022,100.106195
"v_1","grape-a","nt-lc","rcp60",2023,27.651664
"v_1","grape-a","nt-lc","rcp60",2024,36.657909
"v_1","grape-a","nt-lc","rcp60",2025,117.77159
"v_1","grape-a","nt-lc","rcp60",2026,44.095509
"v_1","grape-a","nt-lc","rcp60",2027,23.573709
"v_1","grape-a","nt-lc","rcp60",2028,116.677422
"v_1","grape-a","nt-lc","rcp60",2029,88.347158
"v_1","grape-a","nt-lc","rcp60",2030,60.538072
"v_1","grape-a","nt-lc","rcp60",2031,144.214623
"v_1","grape-a","nt-lc","rcp60",2032,65.668232
"v_1","grape-a","nt-lc","rcp60",2033,70.521299
"v_1","grape-a","nt-lc","rcp60",2034,34.607809
"v_1","grape-a","nt-lc","rcp60",2035,172.942211
"v_1","grape-a","nt-lc","rcp60",2036,112.235309
"v_1","grape-a","nt-lc","rcp60",2037,50.592131
"v_1","grape-a","nt-lc","rcp60",2038,149.400969
"v_1","grape-a","nt-lc","rcp60",2039,25.443453
"v_1","grape-a","nt-lc","rcp60",2040,18.580221
"v_1","grape-a","nt-lc","rcp60",2041,222.718833
"v_1","grape-a","nt-lc","rcp60",2042,41.071974
"v_1","grape-a","nt-lc","rcp60",2043,113.329565
"v_1","grape-a","nt-lc","rcp60",2044,193.910873
"v_1","grape-a","nt-lc","rcp60",2045,120.377166
"v_1","grape-a","nt-lc","rcp60",2046,114.755885
"v_1","grape-a","nt-lc","rcp60",2047,81.560497
"v_1","grape-a","nt-lc","rcp60",2048,42.039292
"v_1","grape-a","nt-lc","rcp60",2049,289.617872
"v_1","grape-a","nt-lc","rcp60",2050,84.44097
"v_1","grape-a","nt-lc","rcp60",2051,122.47352
"v_1","grape-a","nt-lc","rcp60",2052,58.40094
"v_1","grape-a","nt-lc","rcp60",2053,148.652745
"v_1","grape-a","nt-lc","rcp60",2054,61.902874
"v_1","grape-a","nt-lc","rcp60",2055,103.442284
"v_1","grape-a","nt-lc","rcp60",2056,200.716911
"v_1","grape-a","nt-lc","rcp60",2057,47.14545
"v_1","grape-a","nt-lc","rcp60",2058,123.733147
"v_1","grape-a","nt-lc","rcp60",2059,209.05461
"v_1","grape-a","nt-lc","rcp60",2060,36.795786
"v_1","grape-a","nt-lc","rcp60",2061,44.138641
"v_1","grape-a","nt-lc","rcp60",2062,338.330957
"v_1","grape-a","nt-lc","rcp60",2063,20.654423
"v_1","grape-a","nt-lc","rcp60",2064,234.791383
"v_1","grape-a","nt-lc","rcp60",2065,63.771932
"v_1","grape-a","nt-lc","rcp60",2066,51.044534
"v_1","grape-a","nt-lc","rcp60",2067,175.082682
"v_1","grape-a","nt-lc","rcp60",2068,261.051143
"v_1","grape-a","nt-lc","rcp60",2069,115.192911
"v_1","grape-a","nt-lc","rcp60",2070,237.825928
"v_1","grape-a","nt-lc","rcp60",2071,142.639818
"v_1","grape-a","nt-lc","rcp60",2072,99.495493
"v_1","grape-a","nt-lc","rcp60",2073,245.56166
"v_1","grape-a","nt-nc","rcp26",2013,1.19532
"v_1","grape-a","nt-nc","rcp26",2014,2.07451
"v_1","grape-a","nt-nc","rcp26",2015,10.076533
"v_1","grape-a","nt-nc","rcp26",2016,22.486239
"v_1","grape-a","nt-nc","rcp26",2017,26.648611
"v_1","grape-a","nt-nc","rcp26",2018,35.961651
"v_1","grape-a","nt-nc","rcp26",2019,7.615441
"v_1","grape-a","nt-nc","rcp26",2020,32.029867
"v_1","grape-a","nt-nc","rcp26",2021,46.796183
"v_1","grape-a","nt-nc","rcp26",2022,28.624017
"v_1","grape-a","nt-nc","rcp26",2023,35.918087
"v_1","grape-a","nt-nc","rcp26",2024,47.634978
"v_1","grape-a","nt-nc","rcp26",2025,19.420566
"v_1","grape-a","nt-nc","rcp26",2026,32.288333
"v_1","grape-a","nt-nc","rcp26",2027,30.075543
"v_1","grape-a","nt-nc","rcp26",2028,49.141407
"v_1","grape-a","nt-nc","rcp26",2029,16.527698
"v_1","grape-a","nt-nc","rcp26",2030,45.659406
"v_1","grape-a","nt-nc","rcp26",2031,26.854513
"v_1","grape-a","nt-nc","rcp26",2032,62.413255
"v_1","grape-a","nt-nc","rcp26",2033,27.470758
"v_1","grape-a","nt-nc","rcp26",2034,25.120609
"v_1","grape-a","nt-nc","rcp26",2035,35.57126
"v_1","grape-a","nt-nc","rcp26",2036,47.324159
"v_1","grape-a","nt-nc","rcp26",2037,45.795851
"v_1","grape-a","nt-nc","rcp26",2038,43.419533
"v_1","grape-a","nt-nc","rcp26",2039,44.973269
"v_1","grape-a","nt-nc","rcp26",2040,39.864948
"v_1","grape-a","nt-nc","rcp26",2041,47.550387
"v_1","grape-a","nt-nc","rcp26",2042,20.336526
"v_1","grape-a","nt-nc","rcp26",2043,43.787489
"v_1","grape-a","nt-nc","rcp26",2044,6.829856
"v_1","grape-a","nt-nc","rcp26",2045,54.864808
"v_1","grape-a","nt-nc","rcp26",2046,30.201056
"v_1","grape-a","nt-nc","rcp26",2047,40.552348
"v_1","grape-a","nt-nc","rcp26",2048,48.654951
"v_1","grape-a","nt-nc","rcp26",2049,31.925078
"v_1","grape-a","nt-nc","rcp26",2050,39.881899
"v_1","grape-a","nt-nc","rcp26",2051,45.465041
"v_1","grape-a","nt-nc","rcp26",2052,51.118995
"v_1","grape-a","nt-nc","rcp26",2053,64.408466
"v_1","grape-a","nt-nc","rcp26",2054,19.784206
"v_1","grape-a","nt-nc","rcp26",2055,32.950592
"v_1","grape-a","nt-nc","rcp26",2056,23.302591
"v_1","grape-a","nt-nc","rcp26",2057,80.970684
"v_1","grape-a","nt-nc","rcp26",2058,25.615316
"v_1","grape-a","nt-nc","rcp26",2059,32.684776
"v_1","grape-a","nt-nc","rcp26",2060,44.880634
"v_1","grape-a","nt-nc","rcp26",2061,53.840293
"v_1","grape-a","nt-nc","rcp26",2062,38.844254
"v_1","grape-a","nt-nc","rcp26",2063,28.929999
"v_1","grape-a","nt-nc","rcp26",2064,67.296185
"v_1","grape-a","nt-nc","rcp26",2065,56.913025
"v_1","grape-a","nt-nc","rcp26",2066,46.291181
"v_1","grape-a","nt-nc","rcp26",2067,23.138697
"v_1","grape-a","nt-nc","rcp26",2068,51.547143
"v_1","grape-a","nt-nc","rcp26",2069,26.498285
"v_1","grape-a","nt-nc","rcp26",2070,58.546575
"v_1","grape-a","nt-nc","rcp26",2071,29.433779
"v_1","grape-a","nt-nc","rcp26",2072,62.243554
"v_1","grape-a","nt-nc","rcp60",2013,3.321679
"v_1","grape-a","nt-nc","rcp60",2014,9.211513
"v_1","grape-a","nt-nc","rcp60",2015,21.563832
"v_1","grape-a","nt-nc","rcp60",2016,27.749846
"v_1","grape-a","nt-nc","rcp60",2017,24.398921
"v_1","grape-a","nt-nc","rcp60",2018,21.521503
"v_1","grape-a","nt-nc","rcp60",2019,27.707843
"v_1","grape-a","nt-nc","rcp60",2020,13.934095
"v_1","grape-a","nt-nc","rcp60",2021,33.296122
"v_1","grape-a","nt-nc","rcp60",2022,43.746634
"v_1","grape-a","nt-nc","rcp60",2023,32.18402
"v_1","grape-a","nt-nc","rcp60",2024,22.472231
"v_1","grape-a","nt-nc","rcp60",2025,46.968661
"v_1","grape-a","nt-nc","rcp60",2026,17.296206
"v_1","grape-a","nt-nc","rcp60",2027,21.088321
"v_1","grape-a","nt-nc","rcp60",2028,53.503991
"v_1","grape-a","nt-nc","rcp60",2029,32.180033
"v_1","grape-a","nt-nc","rcp60",2030,35.575839
"v_1","grape-a","nt-nc","rcp60",2031,56.627477
"v_1","grape-a","nt-nc","rcp60",2032,21.877914
"v_1","grape-a","nt-nc","rcp60",2033,28.024288
"v_1","grape-a","nt-nc","rcp60",2034,28.172778
"v_1","grape-a","nt-nc","rcp60",2035,52.350581
"v_1","grape-a","nt-nc","rcp60",2036,58.537232
"v_1","grape-a","nt-nc","rcp60",2037,24.47495
"v_1","grape-a","nt-nc","rcp60",2038,47.33589
"v_1","grape-a","nt-nc","rcp60",2039,21.215639
"v_1","grape-a","nt-nc","rcp60",2040,14.773792
"v_1","grape-a","nt-nc","rcp60",2041,62.690226
"v_1","grape-a","nt-nc","rcp60",2042,26.388634
"v_1","grape-a","nt-nc","rcp60",2043,44.038387
"v_1","grape-a","nt-nc","rcp60",2044,52.627753
"v_1","grape-a","nt-nc","rcp60",2045,39.27164
"v_1","grape-a","nt-nc","rcp60",2046,30.347433
"v_1","grape-a","nt-nc","rcp60",2047,30.245578
"v_1","grape-a","nt-nc","rcp60",2048,29.804393
"v_1","grape-a","nt-nc","rcp60",2049,79.277749
"v_1","grape-a","nt-nc","rcp60",2050,38.136828
"v_1","grape-a","nt-nc","rcp60",2051,45.762711
"v_1","grape-a","nt-nc","rcp60",2052,34.724935
"v_1","grape-a","nt-nc","rcp60",2053,44.52479
"v_1","grape-a","nt-nc","rcp60",2054,39.780629
"v_1","grape-a","nt-nc","rcp60",2055,54.228363
"v_1","grape-a","nt-nc","rcp60",2056,35.38486
"v_1","grape-a","nt-nc","rcp60",2057,24.841503
"v_1","grape-a","nt-nc","rcp60",2058,36.226973
"v_1","grape-a","nt-nc","rcp60",2059,73.876349
"v_1","grape-a","nt-nc","rcp60",2060,19.770892
"v_1","grape-a","nt-nc","rcp60",2061,28.263193
"v_1","grape-a","nt-nc","rcp60",2062,87.246751
"v_1","grape-a","nt-nc","rcp60",2063,16.182778
"v_1","grape-a","nt-nc","rcp60",2064,54.659712
"v_1","grape-a","nt-nc","rcp60",2065,29.629052
"v_1","grape-a","nt-nc","rcp60",2066,30.889814
"v_1","grape-a","nt-nc","rcp60",2067,76.525835
"v_1","grape-a","nt-nc","rcp60",2068,44.473711
"v_1","grape-a","nt-nc","rcp60",2069,34.982047
"v_1","grape-a","nt-nc","rcp60",2070,79.083021
"v_1","grape-a","nt-nc","rcp60",2071,40.973755
"v_1","grape-a","nt-nc","rcp60",2072,39.481007
"v_1","grape-a","rt-bc","rcp26",2013,0.66228
"v_1","grape-a","rt-bc","rcp26",2014,2.857916
"v_1","grape-a","rt-bc","rcp26",2015,1.558718
"v_1","grape-a","rt-bc","rcp26",2016,3.207864
"v_1","grape-a","rt-bc","rcp26",2017,5.579654
"v_1","grape-a","rt-bc","rcp26",2018,1.609542
"v_1","grape-a","rt-bc","rcp26",2019,0.953367
"v_1","grape-a","rt-bc","rcp26",2020,5.923611
"v_1","grape-a","rt-bc","rcp26",2021,1.50597
"v_1","grape-a","rt-bc","rcp26",2022,1.129056
"v_1","grape-a","rt-bc","rcp26",2023,1.821828
"v_1","grape-a","rt-bc","rcp26",2024,0.992088
"v_1","grape-a","rt-bc","rcp26",2025,0.739119
"v_1","grape-a","rt-bc","rcp26",2026,1.254251
"v_1","grape-a","rt-bc","rcp26",2027,4.661162
"v_1","grape-a","rt-bc","rcp26",2028,2.822338
"v_1","grape-a","rt-bc","rcp26",2029,1.144702
"v_1","grape-a","rt-bc","rcp26",2030,1.609049
"v_1","grape-a","rt-bc","rcp26",2031,3.158162
"v_1","grape-a","rt-bc","rcp26",2032,3.411399
"v_1","grape-a","rt-bc","rcp26",2033,4.018828
"v_1","grape-a","rt-bc","rcp26",2034,2.057793
"v_1","grape-a","rt-bc","rcp26",2035,6.94499
"v_1","grape-a","rt-bc","rcp26",2036,7.449966
"v_1","grape-a","rt-bc","rcp26",2037,5.515469
"v_1","grape-a","rt-bc","rcp26",2038,10.709362
"v_1","grape-a","rt-bc","rcp26",2039,13.505809
"v_1","grape-a","rt-bc","rcp26",2040,6.886479
"v_1","grape-a","rt-bc","rcp26",2041,8.692644
"v_1","grape-a","rt-bc","rcp26",2042,6.523464
"v_1","grape-a","rt-bc","rcp26",2043,7.680042
"v_1","grape-a","rt-bc","rcp26",2044,1.5365
"v_1","grape-a","rt-bc","rcp26",2045,22.208326
"v_1","grape-a","rt-bc","rcp26",2046,8.306373
"v_1","grape-a","rt-bc","rcp26",2047,21.66967
"v_1","grape-a","rt-bc","rcp26",2048,13.753271
"v_1","grape-a","rt-bc","rcp26",2049,14.442263
"v_1","grape-a","rt-bc","rcp26",2050,26.40716
"v_1","grape-a","rt-bc","rcp26",2051,16.618847
"v_1","grape-a","rt-bc","rcp26",2052,20.899198
"v_1","grape-a","rt-bc","rcp26",2053,21.550106
"v_1","grape-a","rt-bc","rcp26",2054,9.192061
"v_1","grape-a","rt-bc","rcp26",2055,11.26502
"v_1","grape-a","rt-bc","rcp26",2056,12.482343
"v_1","grape-a","rt-bc","rcp26",2057,51.63036
"v_1","grape-a","rt-bc","rcp26",2058,11.578917
"v_1","grape-a","rt-bc","rcp26",2059,14.293464
"v_1","grape-a","rt-bc","rcp26",2060,10.546827
"v_1","grape-a","rt-bc","rcp26",2061,13.0801
"v_1","grape-a","rt-bc","rcp26",2062,7.666159
"v_1","grape-a","rt-bc","rcp26",2063,17.2873
"v_1","grape-a","rt-bc","rcp26",2064,42.04101
"v_1","grape-a","rt-bc","rcp26",2065,11.03968
"v_1","grape-a","rt-bc","rcp26",2066,11.053403
"v_1","grape-a","rt-bc","rcp26",2067,7.212788
"v_1","grape-a","rt-bc","rcp26",2068,10.321063
"v_1","grape-a","rt-bc","rcp26",2069,12.797638
"v_1","grape-a","rt-bc","rcp26",2070,35.171565
"v_1","grape-a","rt-bc","rcp26",2071,22.020972
"v_1","grape-a","rt-bc","rcp26",2072,50.260072
"v_1","grape-a","rt-bc","rcp26",2073,41.448572
"v_1","grape-a","rt-bc","rcp60",2013,3.893168
"v_1","grape-a","rt-bc","rcp60",2014,2.703779
"v_1","grape-a","rt-bc","rcp60",2015,0.51395
"v_1","grape-a","rt-bc","rcp60",2016,0.745208
"v_1","grape-a","rt-bc","rcp60",2017,0.38609
"v_1","grape-a","rt-bc","rcp60",2018,2.040454
"v_1","grape-a","rt-bc","rcp60",2019,0.076182
"v_1","grape-a","rt-bc","rcp60",2020,1.573519
"v_1","grape-a","rt-bc","rcp60",2021,0.907606
"v_1","grape-a","rt-bc","rcp60",2022,0.82016
"v_1","grape-a","rt-bc","rcp60",2023,1.197064
"v_1","grape-a","rt-bc","rcp60",2024,1.336726
"v_1","grape-a","rt-bc","rcp60",2025,1.847487
"v_1","grape-a","rt-bc","rcp60",2026,2.927744
"v_1","grape-a","rt-bc","rcp60",2027,4.175079
"v_1","grape-a","rt-bc","rcp60",2028,12.228988
"v_1","grape-a","rt-bc","rcp60",2029,3.365463
"v_1","grape-a","rt-bc","rcp60",2030,10.958993
"v_1","grape-a","rt-bc","rcp60",2031,2.533496
"v_1","grape-a","rt-bc","rcp60",2032,3.624638
"v_1","grape-a","rt-bc","rcp60",2033,13.185115
"v_1","grape-a","rt-bc","rcp60",2034,7.157369
"v_1","grape-a","rt-bc","rcp60",2035,10.830859
"v_1","grape-a","rt-bc","rcp60",2036,4.312609
"v_1","grape-a","rt-bc","rcp60",2037,5.17406
"v_1","grape-a","rt-bc","rcp60",2038,6.733347
"v_1","grape-a","rt-bc","rcp60",2039,10.895738
"v_1","grape-a","rt-bc","rcp60",2040,6.006764
"v_1","grape-a","rt-bc","rcp60",2041,22.732232
"v_1","grape-a","rt-bc","rcp60",2042,14.953711
"v_1","grape-a","rt-bc","rcp60",2043,30.205106
"v_1","grape-a","rt-bc","rcp60",2044,22.866139
"v_1","grape-a","rt-bc","rcp60",2045,11.114295
"v_1","grape-a","rt-bc","rcp60",2046,8.36773
"v_1","grape-a","rt-bc","rcp60",2047,14.188997
"v_1","grape-a","rt-bc","rcp60",2048,13.562753
"v_1","grape-a","rt-bc","rcp60",2049,50.724556
"v_1","grape-a","rt-bc","rcp60",2050,6.90669
"v_1","grape-a","rt-bc","rcp60",2051,13.329031
"v_1","grape-a","rt-bc","rcp60",2052,6.947978
"v_1","grape-a","rt-bc","rcp60",2053,9.668286
"v_1","grape-a","rt-bc","rcp60",2054,8.905186
"v_1","grape-a","rt-bc","rcp60",2055,5.791678
"v_1","grape-a","rt-bc","rcp60",2056,11.57644
"v_1","grape-a","rt-bc","rcp60",2057,5.38832
"v_1","grape-a","rt-bc","rcp60",2058,16.674537
"v_1","grape-a","rt-bc","rcp60",2059,13.302822
"v_1","grape-a","rt-bc","rcp60",2060,4.328208
"v_1","grape-a","rt-bc","rcp60",2061,9.74442
"v_1","grape-a","rt-bc","rcp60",2062,43.904463
"v_1","grape-a","rt-bc","rcp60",2063,3.697437
"v_1","grape-a","rt-bc","rcp60",2064,33.510716
"v_1","grape-a","rt-bc","rcp60",2065,16.315474
"v_1","grape-a","rt-bc","rcp60",2066,13.246959
"v_1","grape-a","rt-bc","rcp60",2067,40.34086
"v_1","grape-a","rt-bc","rcp60",2068,25.993346
"v_1","grape-a","rt-bc","rcp60",2069,25.946025
"v_1","grape-a","rt-bc","rcp60",2070,19.950464
"v_1","grape-a","rt-bc","rcp60",2071,14.50927
"v_1","grape-a","rt-bc","rcp60",2072,5.119973
"v_1","grape-a","rt-bc","rcp60",2073,20.131131
"v_1","grape-a","rt-lc","rcp26",2013,0.66228
"v_1","grape-a","rt-lc","rcp26",2014,2.857874
"v_1","grape-a","rt-lc","rcp26",2015,2.268199
"v_1","grape-a","rt-lc","rcp26",2016,3.020028
"v_1","grape-a","rt-lc","rcp26",2017,13.677453
"v_1","grape-a","rt-lc","rcp26",2018,23.921204
"v_1","grape-a","rt-lc","rcp26",2019,4.038242
"v_1","grape-a","rt-lc","rcp26",2020,20.037474
"v_1","grape-a","rt-lc","rcp26",2021,55.403557
"v_1","grape-a","rt-lc","rcp26",2022,42.187976
"v_1","grape-a","rt-lc","rcp26",2023,58.592673
"v_1","grape-a","rt-lc","rcp26",2024,101.842052
"v_1","grape-a","rt-lc","rcp26",2025,38.081398
"v_1","grape-a","rt-lc","rcp26",2026,58.431784
"v_1","grape-a","rt-lc","rcp26",2027,68.26644
"v_1","grape-a","rt-lc","rcp26",2028,61.569481
"v_1","grape-a","rt-lc","rcp26",2029,63.370888
"v_1","grape-a","rt-lc","rcp26",2030,68.857898
"v_1","grape-a","rt-lc","rcp26",2031,42.770905
"v_1","grape-a","rt-lc","rcp26",2032,239.319978
"v_1","grape-a","rt-lc","rcp26",2033,100.249142
"v_1","grape-a","rt-lc","rcp26",2034,29.827075
"v_1","grape-a","rt-lc","rcp26",2035,65.238414
"v_1","grape-a","rt-lc","rcp26",2036,154.3545
"v_1","grape-a","rt-lc","rcp26",2037,141.091256
"v_1","grape-a","rt-lc","rcp26",2038,116.64325
"v_1","grape-a","rt-lc","rcp26",2039,233.780731
"v_1","grape-a","rt-lc","rcp26",2040,126.384538
"v_1","grape-a","rt-lc","rcp26",2041,139.259772
"v_1","grape-a","rt-lc","rcp26",2042,89.498523
"v_1","grape-a","rt-lc","rcp26",2043,57.893119
"v_1","grape-a","rt-lc","rcp26",2044,2.914777
"v_1","grape-a","rt-lc","rcp26",2045,178.224423
"v_1","grape-a","rt-lc","rcp26",2046,76.765951
"v_1","grape-a","rt-lc","rcp26",2047,110.582902
"v_1","grape-a","rt-lc","rcp26",2048,254.764359
"v_1","grape-a","rt-lc","rcp26",2049,88.395795
"v_1","grape-a","rt-lc","rcp26",2050,62.231102
"v_1","grape-a","rt-lc","rcp26",2051,56.97282
"v_1","grape-a","rt-lc","rcp26",2052,83.730966
"v_1","grape-a","rt-lc","rcp26",2053,415.338779
"v_1","grape-a","rt-lc","rcp26",2054,110.182595
"v_1","grape-a","rt-lc","rcp26",2055,114.748133
"v_1","grape-a","rt-lc","rcp26",2056,29.122149
"v_1","grape-a","rt-lc","rcp26",2057,201.665141
"v_1","grape-a","rt-lc","rcp26",2058,78.358396
"v_1","grape-a","rt-lc","rcp26",2059,50.266375
"v_1","grape-a","rt-lc","rcp26",2060,121.025302
"v_1","grape-a","rt-lc","rcp26",2061,37.695383
"v_1","grape-a","rt-lc","rcp26",2062,311.6556
"v_1","grape-a","rt-lc","rcp26",2063,37.353341
"v_1","grape-a","rt-lc","rcp26",2064,170.443269
"v_1","grape-a","rt-lc","rcp26",2065,175.23244
"v_1","grape-a","rt-lc","rcp26",2066,219.09285
"v_1","grape-a","rt-lc","rcp26",2067,113.490633
"v_1","grape-a","rt-lc","rcp26",2068,115.983818
"v_1","grape-a","rt-lc","rcp26",2069,140.074454
"v_1","grape-a","rt-lc","rcp26",2070,142.417539
"v_1","grape-a","rt-lc","rcp26",2071,92.365498
"v_1","grape-a","rt-lc","rcp26",2072,197.929879
"v_1","grape-a","rt-lc","rcp26",2073,223.682502
"v_1","grape-a","rt-lc","rcp60",2013,3.893168
"v_1","grape-a","rt-lc","rcp60",2014,2.703024
"v_1","grape-a","rt-lc","rcp60",2015,3.085994
"v_1","grape-a","rt-lc","rcp60",2016,6.178152
"v_1","grape-a","rt-lc","rcp60",2017,19.616496
"v_1","grape-a","rt-lc","rcp60",2018,25.821515
"v_1","grape-a","rt-lc","rcp60",2019,45.498103
"v_1","grape-a","rt-lc","rcp60",2020,14.391683
"v_1","grape-a","rt-lc","rcp60",2021,24.381889
"v_1","grape-a","rt-lc","rcp60",2022,109.233691
"v_1","grape-a","rt-lc","rcp60",2023,27.170189
"v_1","grape-a","rt-lc","rcp60",2024,66.723817
"v_1","grape-a","rt-lc","rcp60",2025,162.49931
"v_1","grape-a","rt-lc","rcp60",2026,59.28336
"v_1","grape-a","rt-lc","rcp60",2027,23.30095
"v_1","grape-a","rt-lc","rcp60",2028,116.859419
"v_1","grape-a","rt-lc","rcp60",2029,85.733159
"v_1","grape-a","rt-lc","rcp60",2030,42.932611
"v_1","grape-a","rt-lc","rcp60",2031,135.054148
"v_1","grape-a","rt-lc","rcp60",2032,131.603421
"v_1","grape-a","rt-lc","rcp60",2033,60.679141
"v_1","grape-a","rt-lc","rcp60",2034,31.761109
"v_1","grape-a","rt-lc","rcp60",2035,173.081292
"v_1","grape-a","rt-lc","rcp60",2036,139.020955
"v_1","grape-a","rt-lc","rcp60",2037,68.993376
"v_1","grape-a","rt-lc","rcp60",2038,121.189593
"v_1","grape-a","rt-lc","rcp60",2039,26.24407
"v_1","grape-a","rt-lc","rcp60",2040,18.532249
"v_1","grape-a","rt-lc","rcp60",2041,281.398359
"v_1","grape-a","rt-lc","rcp60",2042,34.09592
"v_1","grape-a","rt-lc","rcp60",2043,120.784188
"v_1","grape-a","rt-lc","rcp60",2044,225.959509
"v_1","grape-a","rt-lc","rcp60",2045,91.699568
"v_1","grape-a","rt-lc","rcp60",2046,161.702763
"v_1","grape-a","rt-lc","rcp60",2047,75.149062
"v_1","grape-a","rt-lc","rcp60",2048,33.169186
"v_1","grape-a","rt-lc","rcp60",2049,261.77251
"v_1","grape-a","rt-lc","rcp60",2050,98.714407
"v_1","grape-a","rt-lc","rcp60",2051,169.617947
"v_1","grape-a","rt-lc","rcp60",2052,36.584543
"v_1","grape-a","rt-lc","rcp60",2053,171.367132
"v_1","grape-a","rt-lc","rcp60",2054,53.95384
"v_1","grape-a","rt-lc","rcp60",2055,104.448864
"v_1","grape-a","rt-lc","rcp60",2056,203.93664
