"site_name","crop_system_name","management_name","climate_scenario","Year","trans.yr","evap.yr","leach.yr","run.yr","sed.yr"
"v_7","grape-c","rn","rcp26",2052,67.625386,224.568447,533.954751,268.023942,561.061870867926
"v_7","grape-c","rn","rcp26",2053,68.585214,203.676599,1129.928016,700.391578,1223.39277138659
"v_7","grape-c","rn","rcp26",2054,69.043008,156.31822,927.000028,714.779861,1436.63174148053
"v_7","grape-c","rn","rcp26",2055,65.792088,138.240174,697.645655,410.416958,674.709284931142
"v_7","grape-c","rn","rcp26",2056,68.648468,191.698565,247.810886,124.157556,297.146186266531
"v_7","grape-c","rn","rcp26",2057,68.584934,185.704466,744.094193,404.584517,603.706164001967
"v_7","grape-c","rn","rcp26",2058,67.422041,214.372124,389.941175,163.477511,339.576993824139
"v_7","grape-c","rn","rcp26",2059,67.540259,167.446269,271.31023,178.784053,259.028952546167
"v_7","grape-c","rn","rcp26",2060,66.176176,202.588551,401.257456,140.909206,402.227932330374
"v_7","grape-c","rn","rcp26",2061,66.982509,243.459254,452.105136,189.569927,469.611194674211
"v_7","grape-c","rn","rcp26",2062,66.097027,146.116574,726.836537,583.61714,1002.51113727303
"v_7","grape-c","rn","rcp26",2063,68.854981,227.312182,332.699877,140.449977,236.028734133033
"v_7","grape-c","rn","rcp26",2064,67.115177,199.452578,683.667843,335.23536,457.899950014252
"v_7","grape-c","rn","rcp26",2065,68.510652,248.581963,712.140434,406.851781,654.87847810367
"v_7","grape-c","rn","rcp26",2066,67.702203,192.765965,835.295062,512.082315,1082.48980363182
"v_7","grape-c","rn","rcp26",2067,67.120582,223.252392,449.010561,170.95977,352.948547649629
"v_7","grape-c","rn","rcp26",2068,67.597412,178.275106,506.437615,384.661427,550.484260250572
"v_7","grape-c","rn","rcp26",2069,67.440194,180.339813,433.944573,150.319943,294.315586272703
"v_7","grape-c","rn","rcp26",2070,67.937905,178.696266,347.272988,212.495343,322.644537558246
"v_7","grape-c","rn","rcp26",2071,67.345198,206.38546,370.396549,197.603825,312.878776375354
"v_7","grape-c","rn","rcp26",2072,65.276672,181.048635,609.368632,319.748909,534.725749482474
"v_7","grape-c","rn","rcp60",2014,46.459917,186.001523,178.632961,499.328784,682.945020468602
"v_7","grape-c","rn","rcp60",2015,64.604804,199.374492,516.0368,329.285676,547.548141728619
"v_7","grape-c","rn","rcp60",2016,64.469757,153.842975,1154.953178,650.251044,1114.58278841757
"v_7","grape-c","rn","rcp60",2017,61.523947,201.714601,928.774814,540.220985,870.027020140384
"v_7","grape-c","rn","rcp60",2018,65.37873,195.379732,864.477906,494.798496,900.001403228807
"v_7","grape-c","rn","rcp60",2019,64.160456,151.924643,607.027368,454.647356,838.189018570935
"v_7","grape-c","rn","rcp60",2020,63.74684,219.801878,176.53602,80.01659,130.297789395549
"v_7","grape-c","rn","rcp60",2021,64.781098,196.199069,339.888934,176.120952,722.455936476403
"v_7","grape-c","rn","rcp60",2022,63.775671,193.68258,774.398718,427.883585,925.594119090888
"v_7","grape-c","rn","rcp60",2023,64.907633,212.661483,541.544523,293.512966,454.197048234051
"v_7","grape-c","rn","rcp60",2024,66.477636,181.174941,522.222382,204.119601,323.863302241168
"v_7","grape-c","rn","rcp60",2025,63.718603,191.458938,1064.280708,866.572289,1579.32951645591
"v_7","grape-c","rn","rcp60",2026,66.485118,191.359045,410.231615,172.193923,260.686075070345
"v_7","grape-c","rn","rcp60",2027,65.964297,203.541259,130.265656,58.393244,121.966382744803
"v_7","grape-c","rn","rcp60",2028,65.164763,236.004435,507.556518,210.391412,337.392902126445
"v_7","grape-c","rn","rcp60",2029,65.6029,191.995161,480.438101,224.823681,302.444645618273
"v_7","grape-c","rn","rcp60",2030,65.151833,176.675764,235.049341,164.029935,384.527035456112
"v_7","grape-c","rn","rcp60",2031,66.974393,205.204113,662.614329,587.836704,838.99473116104
"v_7","grape-c","rn","rcp60",2032,65.278814,180.376243,659.215731,470.641306,1044.7616524605
"v_7","grape-c","rn","rcp60",2033,67.526957,190.251178,182.689056,82.470206,218.866286098845
"v_7","grape-c","rn","rcp60",2034,67.111287,193.602509,244.790138,79.826464,177.289027828822
"v_7","grape-c","rn","rcp60",2035,65.107264,187.723239,485.388158,315.261402,542.697736186938
"v_7","grape-c","rn","rcp60",2036,66.97972,226.639006,758.965116,471.675961,733.454707966695
"v_7","grape-c","rn","rcp60",2037,66.532713,209.113295,327.652637,147.17104,309.70579454209
"v_7","grape-c","rn","rcp60",2038,67.618495,252.610366,718.040044,453.076212,874.800709566034
"v_7","grape-c","rn","rcp60",2039,65.466489,219.501875,126.579336,84.64448,110.36855519398
"v_7","grape-c","rn","rcp60",2040,66.967175,215.465328,197.413996,54.764512,113.317782211702
"v_7","grape-c","rn","rcp60",2041,69.210197,133.82145,837.200024,579.966723,1042.19511845219
"v_7","grape-c","rn","rcp60",2042,69.322214,235.781675,235.798827,79.49412,260.516017999433
"v_7","grape-c","rn","rcp60",2043,68.485441,179.070998,477.552712,312.857963,512.374191268186
"v_7","grape-c","rn","rcp60",2044,68.022344,175.93113,708.687694,441.040803,764.135566562472
"v_7","grape-c","rn","rcp60",2045,69.623977,180.563843,433.265951,352.86818,696.435051012786
"v_7","grape-c","rn","rcp60",2046,68.824191,184.757001,745.759674,470.190723,908.99086971494
"v_7","grape-c","rn","rcp60",2047,69.424333,180.452519,424.636753,263.462603,436.348538249137
"v_7","grape-c","rn","rcp60",2048,69.043925,173.695885,207.645829,78.401472,103.225569829257
"v_7","grape-c","rn","rcp60",2049,70.443194,181.686333,974.539939,724.774172,995.894240926514
"v_7","grape-c","rn","rcp60",2050,70.416274,265.568968,678.366549,464.090318,755.523331046147
"v_7","grape-c","rn","rcp60",2051,70.513947,224.557913,629.582696,309.581445,657.644742053176
"v_7","grape-c","rn","rcp60",2052,69.602276,221.897565,490.275806,317.021359,492.620030965723
"v_7","grape-c","rn","rcp60",2053,71.084372,197.517823,866.68708,462.290317,877.579463107546
"v_7","grape-c","rn","rcp60",2054,71.708494,206.769368,383.527304,206.987786,352.835912013447
"v_7","grape-c","rn","rcp60",2055,72.438576,186.362836,487.687486,215.221918,410.843021649025
"v_7","grape-c","rn","rcp60",2056,69.809487,194.743865,564.940577,353.222273,591.961668238264
"v_7","grape-c","rn","rcp60",2057,72.119989,198.811606,243.723182,131.663337,338.702228686709
"v_7","grape-c","rn","rcp60",2058,70.701263,218.164362,246.396526,103.476084,181.435267486498
"v_7","grape-c","rn","rcp60",2059,70.348523,232.173561,710.256054,504.550302,917.832195168364
"v_7","grape-c","rn","rcp60",2060,71.513234,191.261186,238.774888,134.541561,465.170268981279
"v_7","grape-c","rn","rcp60",2061,73.883624,188.774629,180.266864,117.259348,289.467356020881
"v_7","grape-c","rn","rcp60",2062,72.631353,170.241701,754.394363,465.607635,1001.08708534945
"v_7","grape-c","rn","rcp60",2063,64.129589,215.737846,191.428227,78.81973,123.180220440401
"v_7","grape-c","rn","rcp60",2064,71.782707,215.79437,533.954208,303.792138,462.634834459215
"v_7","grape-c","rn","rcp60",2065,74.464235,205.099919,292.464725,150.14281,229.103264349426
"v_7","grape-c","rn","rcp60",2066,68.64222,204.215322,156.078783,77.369105,125.991013802581
"v_7","grape-c","rn","rcp60",2067,70.617093,287.658903,502.94286,278.001133,479.665709257722
"v_7","grape-c","rn","rcp60",2068,72.874333,145.155597,662.05215,385.828594,530.301393012616
"v_7","grape-c","rn","rcp60",2069,72.606536,194.493569,269.869331,199.033107,532.666917631666
"v_7","grape-c","rn","rcp60",2070,66.01487,224.653698,742.120258,531.473205,1036.37566762461
"v_7","grape-c","rn","rcp60",2071,72.98815,164.17975,968.858634,745.407267,1290.3343979809
"v_7","grape-c","rn","rcp60",2072,73.733662,202.959525,632.841657,381.3903,685.167721208326
"v_8","grape-c","cn","rcp26",2014,61.571083,164.208587,93.077785,236.968026,314.878888970483
"v_8","grape-c","cn","rcp26",2015,61.983795,176.645749,155.131646,52.548328,91.5238543428982
"v_8","grape-c","cn","rcp26",2016,64.917953,199.336277,233.096277,92.75241,214.397187437853
"v_8","grape-c","cn","rcp26",2017,65.383212,184.310283,519.789864,411.182689,832.167216762083
"v_8","grape-c","cn","rcp26",2018,64.733632,222.10805,852.650795,623.828511,1018.6847675059
"v_8","grape-c","cn","rcp26",2019,63.897855,212.548018,147.078628,89.643629,310.033347115909
"v_8","grape-c","cn","rcp26",2020,65.150348,187.069776,278.089434,226.777845,661.560549650789
"v_8","grape-c","cn","rcp26",2021,61.025608,201.543149,385.069447,301.241907,292.570002066881
"v_8","grape-c","cn","rcp26",2022,64.987358,223.334193,495.076369,344.810603,669.391231632841
"v_8","grape-c","cn","rcp26",2023,66.993382,170.539666,794.599195,625.972652,1218.42429940136
"v_8","grape-c","cn","rcp26",2024,65.701606,180.925556,851.937198,750.072175,1147.29877307215
"v_8","grape-c","cn","rcp26",2025,65.908654,191.622495,570.533419,403.156717,670.837136965924
"v_8","grape-c","cn","rcp26",2026,65.522853,155.69085,354.391381,226.055714,838.806978366771
"v_8","grape-c","cn","rcp26",2027,65.229512,253.273774,455.277852,232.572698,381.112190515932
"v_8","grape-c","cn","rcp26",2028,66.220335,215.10982,519.523677,375.287397,566.931054981087
"v_8","grape-c","cn","rcp26",2029,64.962892,167.399387,301.846316,183.776131,325.912989269508
"v_8","grape-c","cn","rcp26",2030,67.755984,173.859426,493.40077,277.259009,402.456103888786
"v_8","grape-c","cn","rcp26",2031,67.229028,191.206952,274.175162,104.466215,240.128517661553
"v_8","grape-c","cn","rcp26",2032,65.818625,184.726325,978.139618,823.357791,1396.65506488095
"v_8","grape-c","cn","rcp26",2033,68.893102,213.389202,942.433388,543.927553,953.835226356482
"v_8","grape-c","cn","rcp26",2034,65.09452,178.388358,375.648305,173.422989,361.123821396824
"v_8","grape-c","cn","rcp26",2035,67.898874,186.854679,306.587501,192.785968,402.840424428746
"v_8","grape-c","cn","rcp26",2036,67.614038,207.156864,668.70316,438.1975,744.757472441617
"v_8","grape-c","cn","rcp26",2037,66.85844,203.699264,731.22945,349.830541,854.354526383163
"v_8","grape-c","cn","rcp26",2038,66.750117,277.420302,561.11648,374.682944,601.26777039835
