"site_name","year","till","cc","decade","nfert","trans.yrtot.in","evap.yrtot.in","leach.yrtot.in","run.yrtot.in","sed.yrtot.lbac","et.yrtot.in","grtot.in"
"a_10",2057,"CT","LC","2050s","Conventional N",5.88906505708661,5.25496889370079,1.85651528740157,1.30541776377953,1598.61589687286,11.1440339507874,14.3059670019685
"a_10",2057,"CT","LC","2050s","Reduced N",5.75461031889764,5.33063116732284,1.87176139370079,1.36471183661417,1725.03769007078,11.0852414862205,14.3217147165354
"a_10",2058,"CT","LC","2050s","Conventional N",5.85381757874016,6.31005954527559,2.13565201181102,1.08788743110236,5377.97731516277,12.1638771240157,15.3874165669291
"a_10",2058,"CT","LC","2050s","Reduced N",5.51853793897638,6.52603582283465,2.33790996850394,1.14788816338583,5850.50741391143,12.044573761811,15.5303718937008
"a_10",2059,"CT","LC","2050s","Conventional N",10.2496201437008,6.79505158858268,5.40456186023622,2.20808813582677,5193.29334125057,17.0446717322835,24.6573217283465
"a_10",2059,"CT","LC","2050s","Reduced N",10.0844265787402,6.99041240944882,5.26333083070866,2.33506072047244,5597.68618313709,17.074838988189,24.6732305393701
"a_10",2060,"CT","LC","2050s","Conventional N",6.30642032086614,5.3622616476378,2.36332777952756,0.741293659448819,2329.55448355242,11.6686819685039,14.7733034074803
"a_10",2060,"CT","LC","2050s","Reduced N",6.22257169685039,5.42449423818898,2.314295,0.790187027559055,2646.04842277117,11.6470659350394,14.7515479625984
"a_10",2061,"CT","LC","2060s","Conventional N",5.16841842519685,4.66848852362205,0.347882474409449,0.233075019685039,792.521432836066,9.8369069488189,10.4178644429134
"a_10",2061,"CT","LC","2060s","Reduced N",4.82956711417323,4.83272702559055,0.530620458661417,0.261067464566929,892.264647378729,9.66229413976378,10.4539820629921
"a_10",2062,"CT","LC","2060s","Conventional N",10.6681342893701,6.19416655511811,6.73290848818898,5.3081448503937,21119.3927410698,16.8623008444882,28.9033541830709
"a_10",2062,"CT","LC","2060s","Reduced N",10.5870675511811,6.28925826968504,6.62175933858268,5.5108773976378,22152.7031561707,16.8763258208661,29.0089625570866
"a_10",2063,"CT","LC","2060s","Conventional N",6.00124866338583,6.54243516535433,1.45816070669291,0.191151293307087,326.549809492048,12.5436838287402,14.1929958287402
"a_10",2063,"CT","LC","2060s","Reduced N",5.92381110433071,6.59670059448819,1.49298436417323,0.215747744094488,227.989626448103,12.5205116988189,14.2292438070866
"a_10",2064,"CT","LC","2060s","Conventional N",9.46252230708662,7.03336390354331,5.3408038503937,3.40524802362205,9992.07603616413,16.4958862106299,25.2419380846457
"a_10",2064,"CT","LC","2060s","Reduced N",9.20631241535433,7.25155313582677,5.31999801181102,3.54412902559055,10500.9191339556,16.4578655511811,25.3219925885827
"a_10",2065,"CT","LC","2060s","Conventional N",6.91252974015748,5.46915062401575,2.33162027559055,0.80617362007874,1961.0896600745,12.3816803641732,15.5194742598425
"a_10",2065,"CT","LC","2060s","Reduced N",6.7192587972441,5.60009247440945,2.34430462401575,0.861320588582677,2256.27178341959,12.3193512716535,15.524976484252
"a_10",2066,"CT","LC","2060s","Conventional N",5.40596509448819,5.1481057992126,0.224794771653543,0.165298787401575,368.028825781178,10.5540708937008,10.9441644527559
"a_10",2066,"CT","LC","2060s","Reduced N",5.01183482677165,5.36263452952756,0.226736769685039,0.178448283464567,427.074370769712,10.3744693562992,10.7796544094488
"a_10",2067,"CT","LC","2060s","Conventional N",6.67923834055118,6.68173879527559,1.25692558070866,0.532604015748032,4782.62547673828,13.3609771358268,15.1505067322835
"a_10",2067,"CT","LC","2060s","Reduced N",6.45581096653543,6.89886648818898,1.4674741496063,0.589884391732284,4321.28069593171,13.3546774547244,15.412035996063
"a_10",2068,"CT","LC","2060s","Conventional N",11.5396266397638,4.5504183503937,10.0587295748032,5.2680339488189,10581.2035386497,16.0900449901575,31.4168085137795
"a_10",2068,"CT","LC","2060s","Reduced N",11.3399398838583,4.74899663582677,9.97769160826772,5.51307942913386,11703.0465597581,16.088936519685,31.5797075570866
"a_10",2069,"CT","LC","2060s","Conventional N",6.8923316003937,5.94293581299213,1.69990616338583,1.88306715944882,3749.19717283094,12.8352674133858,16.4182407362205
"a_10",2069,"CT","LC","2060s","Reduced N",6.61515792716536,6.08905635826772,1.86251495669291,1.96388852362205,4041.42876204359,12.7042142854331,16.530617765748
"a_10",2070,"CT","LC","2060s","Conventional N",9.39309536614173,6.14888999015748,5.24722773425197,2.06764901574803,6099.2621696512,15.5419853562992,22.8568621062992
"a_10",2070,"CT","LC","2060s","Reduced N",9.16762920866142,6.33388902952756,5.1844491023622,2.2329511476378,6800.15600400269,15.501518238189,22.918918488189
"a_10",2071,"CT","LC","2070s","Conventional N",14.303409242126,5.58090127362205,18.1825845177165,13.4157440059055,16318.8626487448,19.884310515748,51.4826390393701
"a_10",2071,"CT","LC","2070s","Reduced N",14.2496699409449,5.63811099606299,17.6901966259843,13.9257590885827,18200.8883364042,19.8877809370079,51.5037366515748
"a_10",2072,"CT","LC","2070s","Conventional N",10.8944879685039,5.23946312204724,8.92229274409449,2.65651754527559,4232.27925813332,16.1339510905512,27.7127613799213
"a_10",2072,"CT","LC","2070s","Reduced N",10.7266735787402,5.3824234980315,8.60188996259843,2.81765285433071,4503.2198057877,16.1090970767717,27.5286398937008
"a_10",2022,"CT","NC","2020s","Conventional N",1.50585726968504,8.2234442972441,14.5511418799213,4.50064695669291,18808.7110429394,9.72930156692913,28.7810904035433
"a_10",2022,"CT","NC","2020s","Reduced N",1.44384758858268,8.30759617519685,14.4707353838583,4.53265386220473,19097.5436379462,9.75144376377953,28.7548330098425
"a_10",2023,"CT","NC","2020s","Conventional N",1.74881606102362,7.79726623818898,10.3228374606299,4.59428233267717,20343.8346515791,9.5460822992126,24.4632020925197
"a_10",2023,"CT","NC","2020s","Reduced N",1.52805913582677,7.94097634251969,10.4095231751969,4.62193081102362,20922.4729426604,9.46903547834646,24.5004894645669
"a_10",2024,"CT","NC","2020s","Conventional N",1.43007668503937,5.7850131515748,7.3418034015748,1.77909287007874,8176.58814287177,7.21508983661417,16.3359861082677
"a_10",2024,"CT","NC","2020s","Reduced N",1.35407288976378,5.87185902362205,7.34201047244095,1.79766720472441,8408.72747098262,7.22593191338583,16.3656095905512
"a_10",2025,"CT","NC","2020s","Conventional N",1.45172554724409,7.50420947244095,20.1140592677165,9.44935453543307,35293.4956451629,8.95593501968504,38.5193488228347
"a_10",2025,"CT","NC","2020s","Reduced N",1.35428421259843,7.56914309055118,20.1635811299213,9.51707896850394,36043.6041775513,8.92342730314961,38.6040874015748
"a_10",2026,"CT","NC","2020s","Conventional N",1.54378509448819,6.99339482086614,7.06121167125984,1.96131217125984,8002.2496947394,8.53717991535433,17.559703757874
"a_10",2026,"CT","NC","2020s","Reduced N",1.45718682874016,7.08640328346457,7.06424392716535,1.98216775787402,8184.67022969087,8.54359011220472,17.5900017972441
"a_10",2027,"CT","NC","2020s","Conventional N",1.94720275984252,8.2084258484252,0.505559545275591,0.175228893700787,744.080611950477,10.1556286082677,10.8364170472441
"a_10",2027,"CT","NC","2020s","Reduced N",1.65330150590551,8.12278941338583,0.505559545275591,0.173997541338583,743.498785381323,9.77609091929134,10.4556480059055
"a_10",2028,"CT","NC","2020s","Conventional N",1.80775633464567,10.8090321653543,8.85068506496063,4.1415961476378,14301.6890132325,12.6167885,25.6090697125984
"a_10",2028,"CT","NC","2020s","Reduced N",1.59609141141732,10.9763471614173,8.72102383661417,4.18335074409449,14747.5923338148,12.5724385728346,25.4768131535433
"a_10",2029,"CT","NC","2020s","Conventional N",1.7010221988189,7.98582015944882,7.46257258267717,2.54307469685039,6936.22874087207,9.68684235826772,19.6924896377953
"a_10",2029,"CT","NC","2020s","Reduced N",1.61914932283465,8.0843941476378,7.46352461614173,2.58121806102362,7127.78742076518,9.70354347047244,19.7482861476378
"a_10",2030,"CT","NC","2020s","Conventional N",1.65350437795276,6.19727637598425,3.49495649606299,2.23162892716535,7665.57383769005,7.85078075393701,13.5773661771654
"a_10",2030,"CT","NC","2020s","Reduced N",1.3491443976378,6.3857873996063,3.61503759645669,2.26316862992126,8012.7669692864,7.7349317972441,13.613138023622
"a_10",2031,"CT","NC","2030s","Conventional N",1.65276315354331,8.18010556692914,12.637551757874,5.46170968307087,14513.8274074056,9.83286872047244,27.9321301614173
"a_10",2031,"CT","NC","2030s","Reduced N",1.46936102952756,8.33075187204725,12.6188257519685,5.54704663779528,14752.6507305734,9.8001129015748,27.9659852913386
"a_10",2032,"CT","NC","2030s","Conventional N",1.44469112598425,7.09259976377953,12.322696476378,4.45800938188976,13714.5895004183,8.53729088976378,25.3179967480315
"a_10",2032,"CT","NC","2030s","Reduced N",1.39874462007874,7.16721830314961,12.1647822106299,4.53779850984252,14007.4080242631,8.56596292322835,25.2685436437008
"a_10",2033,"CT","NC","2030s","Conventional N",1.94262064370079,6.40436225590551,1.86103551377953,1.15253413385827,6766.16480762382,8.3469828996063,11.3605525472441
"a_10",2033,"CT","NC","2030s","Reduced N",1.71966155314961,6.51333484055118,1.88988563385827,1.17883984055118,7017.84693819559,8.23299639370079,11.3017218681102
"a_10",2034,"CT","NC","2030s","Conventional N",1.88248402559055,7.80262717125984,2.49254810236221,0.791051086614173,3385.56715197883,9.68511119685039,12.9687103858268
"a_10",2034,"CT","NC","2030s","Reduced N",1.6310665984252,7.9643118523622,2.67728700984252,0.812184344488189,3542.38110614879,9.5953784507874,13.0848498051181
"a_10",2035,"CT","NC","2030s","Conventional N",1.73327669291339,7.93176299015748,10.5423383838583,3.87235793700787,11391.6552250372,9.66503968307087,24.079736003937
"a_10",2035,"CT","NC","2030s","Reduced N",1.56802843700787,8.0873104507874,10.5882036948819,3.94452946850394,11646.5074172125,9.65533888779528,24.1880720511811
"a_10",2036,"CT","NC","2030s","Conventional N",1.71148365354331,8.38167395275591,10.4045981122047,2.94660815354331,9942.4687898583,10.0931576062992,23.4443638720472
"a_10",2036,"CT","NC","2030s","Reduced N",1.60221107480315,8.4846678976378,10.3484804192913,3.02119437795276,10238.5401602148,10.0868789724409,23.456553769685
"a_10",2037,"CT","NC","2030s","Conventional N",1.85967543897638,6.71468723031496,2.54212729724409,0.722750468503937,3292.83587146169,8.57436266929134,11.8392404350394
"a_10",2037,"CT","NC","2030s","Reduced N",1.59148218897638,6.85006356496063,2.6845006003937,0.753680368110236,3276.58774317355,8.44154575393701,11.8797267224409
"a_10",2038,"CT","NC","2030s","Conventional N",1.69375987204724,9.39484190354331,13.9935317125984,4.43244460629921,13767.4232826091,11.0886017755906,29.5145780944882
"a_10",2038,"CT","NC","2030s","Reduced N",1.60168239566929,9.49752368307087,14.0221486299213,4.54740743503937,14192.2223819231,11.0992060787402,29.6687621437008
"a_10",2039,"CT","NC","2030s","Conventional N",1.79060759645669,6.95802145472441,1.18909816141732,1.43342297440945,4609.01560964329,8.7486290511811,11.3711501870079
"a_10",2039,"CT","NC","2030s","Reduced N",1.59042449409449,7.05560395472441,1.2011948523622,1.44631028346457,4807.60328420792,8.6460284488189,11.2935335846457
"a_10",2040,"CT","NC","2030s","Conventional N",1.86399919488189,7.71515442913386,0.707379905511811,0.332744358267717,954.850694645186,9.57915362401575,10.6192778877953
"a_10",2040,"CT","NC","2030s","Reduced N",1.62469142716535,7.87404241338583,0.885692618110236,0.341970952755906,968.584349084299,9.49873384055118,10.7263974114173
"a_10",2041,"CT","NC","2040s","Conventional N",1.63604822244094,5.73020463582677,17.6917113799213,6.33936042322835,19103.1981153783,7.36625285826772,31.3973246614173
"a_10",2041,"CT","NC","2040s","Reduced N",1.60094276574803,5.79001697047244,17.4074313562992,6.51520010236221,19404.9693124548,7.39095973622047,31.3135911948819
"a_10",2042,"CT","NC","2040s","Conventional N",1.98623659251969,8.46869927559055,1.97265052559055,1.20421525787402,4430.03174737002,10.4549358681102,13.6318016515748
"a_10",2042,"CT","NC","2040s","Reduced N",1.89202246653543,8.52384427755906,1.92481550787402,1.22050952755906,4486.67862094476,10.4158667440945,13.5611917795276
"a_10",2043,"CT","NC","2040s","Conventional N",1.82641124409449,7.70488498425197,4.81742398425197,1.48528232283465,7309.72582316423,9.53129622834646,15.8340025354331
"a_10",2043,"CT","NC","2040s","Reduced N",1.59248400590551,7.83327969291339,4.77105058070866,1.53256601968504,7522.74839451571,9.4257636988189,15.7293802992126
"a_10",2044,"CT","NC","2040s","Conventional N",1.55446811220472,7.73948144094488,15.5026119114173,5.72765504527559,27138.417396339,9.29394955314961,30.5242165098425
"a_10",2044,"CT","NC","2040s","Reduced N",1.51049437795276,7.80999488188976,15.4454508385827,5.88164143110236,27792.1785756218,9.32048925984252,30.6475815295276
"a_10",2045,"CT","NC","2040s","Conventional N",1.97593983070866,7.49640408070866,8.00701528937008,5.97966857283465,37771.8894553808,9.47234391141732,23.4590277736221
"a_10",2045,"CT","NC","2040s","Reduced N",1.68359366338583,7.6664059488189,8.15485393110236,6.07876068110236,39592.2744808027,9.34999961220473,23.5836142244095
"a_10",2046,"CT","NC","2040s","Conventional N",1.68303343110236,7.97891491338583,14.9527866948819,4.09540132086614,14016.0929672205,9.66194834448819,28.7101363602362
"a_10",2046,"CT","NC","2040s","Reduced N",1.49230539566929,8.20157714566929,14.8594689015748,4.22633450787402,13599.032911848,9.69388254133858,28.7796859507874
"a_10",2047,"CT","NC","2040s","Conventional N",1.66216342322835,6.97025556692914,10.259162761811,4.73699492125984,18504.9887435433,8.63241899015748,23.6285766732284
"a_10",2047,"CT","NC","2040s","Reduced N",1.60441933464567,7.00911078149606,10.2477958858268,4.85144010826772,18933.6367553212,8.61353011614173,23.7127661102362
"a_10",2048,"CT","NC","2040s","Conventional N",1.88164672440945,5.83200041929134,1.29605749606299,0.42230575,1609.18724215896,7.71364714370079,9.43201038976378
"a_10",2048,"CT","NC","2040s","Reduced N",1.78086917125984,5.88616195866142,1.29552123425197,0.430047929133858,1632.69091853508,7.66703112992126,9.39260029330709
"a_10",2049,"CT","NC","2040s","Conventional N",1.74660714566929,8.55268173818898,19.957274234252,7.74284097047244,20959.2610182437,10.2992888838583,37.9994040885827
"a_10",2049,"CT","NC","2040s","Reduced N",1.67553744094488,8.60186927165354,19.9115421338583,7.91343467716535,21460.6091690952,10.2774067125984,38.1023835236221
"a_10",2050,"CT","NC","2040s","Conventional N",1.53075692125984,8.14217145472441,11.495851019685,4.43872649606299,16422.5136569212,9.67292837598425,25.6075058917323
"a_10",2050,"CT","NC","2040s","Reduced N",1.50817707283465,8.16925911614173,11.4531369133858,4.54621698622047,16783.2751148329,9.67743618897638,25.6767900885827
"a_10",2051,"CT","NC","2050s","Conventional N",1.98443513976378,10.3726015866142,13.0648905807087,3.9792495984252,16229.1554309978,12.357036726378,29.4011769055118
"a_10",2051,"CT","NC","2050s","Reduced N",1.69207448031496,10.5423614645669,13.2252236496063,4.0887702972441,16849.9829669225,12.2344359448819,29.5484298917323
"a_10",2052,"CT","NC","2050s","Conventional N",1.69495249606299,8.47716507677166,7.46678965354331,2.71519579133858,8914.76970436428,10.1721175728346,20.3541030177165
"a_10",2052,"CT","NC","2050s","Reduced N",1.58286823228346,8.59260999015748,7.41161081299213,2.79385807677165,9175.80858112839,10.1754782224409,20.3809471122047
"a_10",2053,"CT","NC","2050s","Conventional N",1.83509261220472,9.43720375,17.9149990177165,6.15290898228346,19989.4610100624,11.2722963622047,35.3402043622047
"a_10",2053,"CT","NC","2050s","Reduced N",1.57351112007874,9.67342579330709,17.9011062598425,6.32400330511811,20501.0005368268,11.2469369133858,35.4720464783465
"a_10",2054,"CT","NC","2050s","Conventional N",1.94717150787402,7.81373577952756,8.85620613976378,3.58692421653543,11654.1699267053,9.76090728740158,22.2040376437008
"a_10",2054,"CT","NC","2050s","Reduced N",1.78058207480315,7.90767972834646,8.97687250590551,3.67444519488189,11923.7342654956,9.68826180314961,22.339579503937
"a_10",2055,"CT","NC","2050s","Conventional N",1.72291937598425,7.42751482283465,8.57884378346457,3.10516274015748,10133.6877164437,9.1504341988189,20.8344407224409
"a_10",2055,"CT","NC","2050s","Reduced N",1.56881212795276,7.53321477362205,8.65306573818898,3.1824411515748,10377.3416392499,9.1020269015748,20.9375337913386
"a_10",2056,"CT","NC","2050s","Conventional N",1.39300143307087,7.80053901574803,10.5469191515748,4.07776723031496,16761.9661588982,9.1935404488189,23.8182268307087
"a_10",2056,"CT","NC","2050s","Reduced N",1.36063249015748,7.85609598031496,10.5599022716535,4.190393,17160.9251065,9.21672847047244,23.967023742126
"a_10",2057,"CT","NC","2050s","Conventional N",1.64296027559055,6.82049749015748,4.23436694685039,2.13720394094488,6168.24027881271,8.46345776574803,14.8350286535433
"a_10",2057,"CT","NC","2050s","Reduced N",1.50850553740157,6.89615976377953,4.24961305314961,2.19649801377953,6294.66207201063,8.4046653011811,14.8507763681102
"a_10",2058,"CT","NC","2050s","Conventional N",2.23154057480315,7.20918679133858,4.7207997972441,1.78392572637795,10796.2174006393,9.44072736614173,15.9454528897638
"a_10",2058,"CT","NC","2050s","Reduced N",1.89626093503937,7.42516306889764,4.92305775393701,1.84392645866142,11268.747499388,9.32142400393701,16.0884082165354
"a_10",2059,"CT","NC","2050s","Conventional N",1.73327651574803,9.06798451181102,11.7219905688976,3.67960183267717,14861.2799171893,10.8012610275591,26.2028534291339
"a_10",2059,"CT","NC","2050s","Reduced N",1.5680829507874,9.26334533267717,11.5807595393701,3.80657441732283,15265.6727590758,10.8314282834646,26.2187622401575
"a_10",2060,"CT","NC","2050s","Conventional N",1.67760161220472,6.87407577165354,4.61352957086614,1.57799497440945,9374.23908333137,8.55167738385827,14.7432019291339
"a_10",2060,"CT","NC","2050s","Reduced N",1.59375298818898,6.93630836220473,4.56449679133858,1.62688834251969,9690.73302255012,8.5300613503937,14.721446484252
"a_10",2061,"CT","NC","2060s","Conventional N",1.99006058267717,6.23222297244095,1.8449713011811,0.764108226377953,3901.41935789372,8.22228355511811,10.8313630826772
"a_10",2061,"CT","NC","2060s","Reduced N",1.65120927165354,6.39646147440945,2.02770928543307,0.792100671259843,4001.16257243638,8.04767074606299,10.8674807027559
"a_10",2062,"CT","NC","2060s","Conventional N",1.66069644094488,8.25427046062992,14.1523008051181,6.99716178543307,37156.2233614514,9.91496690157481,31.064429492126
"a_10",2062,"CT","NC","2060s","Reduced N",1.57962970275591,8.34936217519685,14.0411516555118,7.19989433267717,38189.5337765523,9.92899187795276,31.1700378661417
"a_10",2063,"CT","NC","2060s","Conventional N",1.71535900393701,7.75069870275591,3.42601343700787,0.634452635826772,1604.7742241215,9.46605770669291,13.5265237795276
"a_10",2063,"CT","NC","2060s","Reduced N",1.63792144488189,7.80496413188976,3.46083709448819,0.659049086614173,1506.21404107756,9.44288557677165,13.562771757874
"a_10",2064,"CT","NC","2060s","Conventional N",1.95542142519685,8.65768128543307,11.2078819704724,4.74224930314961,18297.6167444472,10.6131027106299,26.563233984252
"a_10",2064,"CT","NC","2060s","Reduced N",1.69921153346457,8.87587051771654,11.1870761318898,4.88113030511811,18806.4598422388,10.5750820511811,26.643288488189
"a_10",2065,"CT","NC","2060s","Conventional N",1.97669581299213,6.92188903149606,4.93222130708661,1.43938784055118,5339.61431454074,8.89858484448819,15.270193992126
"a_10",2065,"CT","NC","2060s","Reduced N",1.78342487007874,7.05283088188976,4.94490565551181,1.49453480905512,5634.79643788583,8.83625575196851,15.2756962165354
"a_10",2066,"CT","NC","2060s","Conventional N",2.03227442716535,7.13089070472441,1.57979982480315,0.683299354330709,2088.74343732089,9.16316513188977,11.4262643110236
"a_10",2066,"CT","NC","2060s","Reduced N",1.63814415944882,7.34541943503937,1.58174182283465,0.696448850393701,2147.78898230943,8.98356359448819,11.2617542677165
"a_10",2067,"CT","NC","2060s","Conventional N",1.77286241338583,8.75688221259843,4.14530939173228,1.22762942322835,10122.8175928067,10.5297446259843,15.9026834409449
"a_10",2067,"CT","NC","2060s","Reduced N",1.54943503937008,8.97400990551181,4.35585796062992,1.2849097992126,9661.47281200015,10.5234449448819,16.1642127047244
"a_10",2068,"CT","NC","2060s","Conventional N",1.87351065354331,6.35746303346457,17.1804041850394,6.41931761614173,22401.3948538496,8.23097368700787,31.830695488189
"a_10",2068,"CT","NC","2060s","Reduced N",1.6738238976378,6.55604131889764,17.0993662185039,6.66436309645669,23523.237874958,8.22986521653543,31.9935945314961
"a_10",2069,"CT","NC","2060s","Conventional N",1.76711162598425,7.17221506692913,4.84051620669291,3.03422662204724,9038.52673651036,8.93932669291339,16.8140695216535
"a_10",2069,"CT","NC","2060s","Reduced N",1.48993795275591,7.31833561220473,5.003125,3.11504798622047,9330.75832572301,8.80827356496063,16.9264465511811
"a_10",2070,"CT","NC","2060s","Conventional N",1.92011159055118,8.48146660236221,11.2753783996063,3.74069327952756,16901.4467566273,10.4015781929134,25.4176498720472
"a_10",2070,"CT","NC","2060s","Reduced N",1.69464543307087,8.66646564173228,11.2125997677165,3.90599541141732,17602.3405909788,10.3611110748031,25.479706253937
"a_10",2071,"CT","NC","2070s","Conventional N",1.63118753149606,7.34783047244095,28.7080051948819,15.4318596043307,52856.1937248984,8.97901800393701,53.1188828031496
"a_10",2071,"CT","NC","2070s","Reduced N",1.57744823031496,7.40504019488189,28.2156173031496,15.9418746870079,54738.2194125578,8.98248842519685,53.1399804153543
"a_10",2072,"CT","NC","2070s","Conventional N",1.69359431102362,7.60753045472441,13.6064806240158,3.97374610826772,15462.9651741953,9.30112476574803,26.8813514980315
"a_10",2072,"CT","NC","2070s","Reduced N",1.52577992125984,7.75049083070866,13.2860778425197,4.13488141732283,15733.9057218496,9.27627075196851,26.697230011811
"a_10",2022,"NT","TC","2020s","Conventional N",2.06410330708661,8.48738093897638,13.9154453188976,4.25319803740158,16322.0214270369,10.551484246063,28.7201276023622
"a_10",2022,"NT","TC","2020s","Reduced N",2.00209362598425,8.57153281692914,13.8350388228346,4.28520494291339,16610.8540220437,10.5736264429134,28.6938702086614
"a_10",2023,"NT","TC","2020s","Conventional N",2.32703796850394,8.49299737795276,8.98016230314961,4.22043810826772,17027.1018237927,10.8200353464567,24.020635757874
"a_10",2023,"NT","TC","2020s","Reduced N",2.10628104330709,8.63670748228347,9.06684801771654,4.24808658661417,17605.740114874,10.7429885255906,24.0579231299213
"a_10",2024,"NT","TC","2020s","Conventional N",1.95078578543307,6.74345495275591,7.25305802165354,1.66997821850394,7786.50814510045,8.69424073818898,17.6172769783465
"a_10",2024,"NT","TC","2020s","Reduced N",1.87478199015748,6.83030082480315,7.25326509251969,1.68855255314961,8018.6474732113,8.70508281496063,17.6469004606299
"a_10",2025,"NT","TC","2020s","Conventional N",2.05924569488189,7.93103734055118,18.1400851023622,8.97183580905512,34907.8889650814,9.99028303543307,37.1022039468504
"a_10",2025,"NT","TC","2020s","Reduced N",1.96180436023622,7.99597095866142,18.1896069645669,9.03956024212599,35657.9974974698,9.95777531889764,37.1869425255906
"a_10",2026,"NT","TC","2020s","Conventional N",2.08338234251969,8.22850682480315,6.93977119488189,1.77755143307087,6595.11811470732,10.3118891673228,19.0292117952756
"a_10",2026,"NT","TC","2020s","Reduced N",1.99678407677165,8.32151528740158,6.9428034507874,1.79840701968504,6777.53864965879,10.3182993641732,19.0595098346457
"a_10",2027,"NT","TC","2020s","Conventional N",2.42206509448819,8.25422040748032,0,0.0396194429133858,154.206174784466,10.6762855019685,10.7159049448819
"a_10",2027,"NT","TC","2020s","Reduced N",2.12816384055118,8.16858397244095,0,0.0383880905511811,153.624348215312,10.2967478129921,10.3351359035433
"a_10",2028,"NT","TC","2020s","Conventional N",2.34129195472441,11.3636822204724,6.12204641535433,3.74095808858268,12229.1548873904,13.7049741751969,23.5679786791339
"a_10",2028,"NT","TC","2020s","Reduced N",2.12962703149606,11.5309972165354,5.99238518700787,3.78271268503937,12675.0582079726,13.6606242480315,23.4357221200787
"a_10",2029,"NT","TC","2020s","Conventional N",2.22857996850394,8.66159045669291,7.1577220472441,2.3170641496063,5597.57326285619,10.8901704251969,20.3649566220472
"a_10",2029,"NT","TC","2020s","Reduced N",2.14670709251969,8.76016444488189,7.15867408070866,2.35520751377953,5789.1319427493,10.9068715374016,20.4207531318898
"a_10",2030,"NT","TC","2020s","Conventional N",2.17808318307087,6.70340826771654,1.61854802165354,1.92839097440945,6840.88697114036,8.8814914507874,12.4284304468504
"a_10",2030,"NT","TC","2020s","Reduced N",1.87372320275591,6.89191929133858,1.73862912204724,1.95993067716535,7188.08010273672,8.76564249409449,12.4642022933071
"a_10",2031,"NT","TC","2030s","Conventional N",2.23964481102362,8.48767446653543,11.7935233602362,5.0271301496063,11874.0543600296,10.7273192775591,27.5479727874016
"a_10",2031,"NT","TC","2030s","Reduced N",2.05624268700787,8.63832077165354,11.7747973543307,5.11246710433071,12112.8776831974,10.6945634586614,27.5818279173228
"a_10",2032,"NT","TC","2030s","Conventional N",1.9679908996063,7.93317957480315,12.383763496063,4.16627747244095,11475.1753260217,9.90117047440945,26.4512114429134
"a_10",2032,"NT","TC","2030s","Reduced N",1.92204439370079,8.00779811417323,12.225849230315,4.2460666003937,11767.9938498666,9.92984250787402,26.4017583385827
"a_10",2033,"NT","TC","2030s","Conventional N",2.43338029527559,6.7091145492126,0.476725312992126,0.868135066929134,5280.72134841766,9.14249484448819,10.4873552244095
"a_10",2033,"NT","TC","2030s","Reduced N",2.21042120472441,6.81808713385827,0.505575433070866,0.894440773622047,5532.40347898943,9.02850833858268,10.4285245452756
"a_10",2034,"NT","TC","2030s","Conventional N",2.39165224212598,8.79237304527559,1.16495950984252,0.568632948818898,2508.88401462253,11.1840252874016,12.917617746063
"a_10",2034,"NT","TC","2030s","Reduced N",2.14023481496063,8.95405772637795,1.34969841732283,0.589766206692913,2665.69796879249,11.0942925413386,13.0337571653543
"a_10",2035,"NT","TC","2030s","Conventional N",2.27818044488189,8.67304396062992,9.0939817007874,3.34990340944882,9148.53810252724,10.9512244055118,23.395109515748
"a_10",2035,"NT","TC","2030s","Reduced N",2.11293218897638,8.82859142125984,9.13984701181102,3.42207494094488,9403.3902947025,10.9415236102362,23.5034455629921
"a_10",2036,"NT","TC","2030s","Conventional N",2.22097849212598,8.66120069094488,9.69209556692913,2.54841436811024,8190.22183934166,10.8821791830709,23.1226891181102
"a_10",2036,"NT","TC","2030s","Reduced N",2.11170591338583,8.76419463582677,9.63597787401575,2.62300059251969,8486.29320969811,10.8759005492126,23.134879015748
"a_10",2037,"NT","TC","2030s","Conventional N",2.38491567322835,7.83798083464567,1.69935926574803,0.501653976377953,2103.48624217287,10.222896507874,12.42390975
"a_10",2037,"NT","TC","2030s","Reduced N",2.11672242322835,7.97335716929134,1.84173256889764,0.532583875984252,2087.23811388473,10.0900795925197,12.4643960374016
"a_10",2038,"NT","TC","2030s","Conventional N",2.26432162204724,9.66037237598425,12.6043206437008,3.93420462992126,12495.0933473799,11.9246939980315,28.4632192716535
"a_10",2038,"NT","TC","2030s","Reduced N",2.17224414566929,9.76305415551181,12.6329375610236,4.04916745866142,12919.8924466938,11.9352983011811,28.6174033208661
"a_10",2039,"NT","TC","2030s","Conventional N",2.22691709645669,8.14547255905512,0.313520248031496,0.955305527559055,2799.60760036886,10.3723896555118,11.6412154311024
"a_10",2039,"NT","TC","2030s","Reduced N",2.02673399409449,8.24305505905512,0.325616938976378,0.968192836614173,2998.1952749335,10.2697890531496,11.5635988287402
"a_10",2040,"NT","TC","2030s","Conventional N",2.36281132283465,8.63060926968504,0.256132578740157,0.167033840551181,398.05424163685,10.9934205925197,11.416587011811
"a_10",2040,"NT","TC","2030s","Reduced N",2.12350355511811,8.78949725393701,0.434445291338583,0.17626043503937,411.787896075963,10.9130008090551,11.5237065354331
