"site_name","crop","management","climate_scenario","year","trans.yr","evap.yr","leach.yr","run.yr","sed.yr"
"a_6","almond-c","cn","rcp60",2041,96.036592,149.224927,62.406698,0,0
"a_6","almond-c","cn","rcp60",2042,106.699742,281.12401,0,0,0
"a_6","almond-c","cn","rcp60",2043,71.308905,208.93079,0,0,0
"a_6","almond-c","cn","rcp60",2044,84.193256,170.591487,63.356242,0.049343,0.257093816881856
"a_6","almond-c","cn","rcp60",2045,98.867149,220.601561,15.855583,0.003377,0.0031491670588623
"a_6","almond-c","cn","rcp60",2046,96.214317,179.433879,52.556531,0,0
"a_6","almond-c","cn","rcp60",2047,90.227598,157.528957,67.635335,0,0
"a_6","almond-c","cn","rcp60",2048,102.10661,242.226243,0,0,0
"a_6","almond-c","cn","rcp60",2049,107.77665,160.867951,23.263302,0,0
"a_6","almond-c","cn","rcp60",2050,87.852679,155.23364,70.69065,0,0
"a_6","almond-c","cn","rcp60",2051,115.992604,182.571653,17.729277,0,0
"a_6","almond-c","cn","rcp60",2052,111.600394,160.259461,0,0,0
"a_6","almond-c","cn","rcp60",2053,111.330773,202.356053,69.940948,0,0
"a_6","almond-c","cn","rcp60",2054,110.166571,178.824304,0,0,0
"a_6","almond-c","cn","rcp60",2055,108.063129,324.143626,0,0,0
"a_6","almond-c","cn","rcp60",2056,92.126517,208.571289,0,0,0
"a_6","almond-c","cn","rcp60",2057,91.84391,220.748421,1.874082,0,0
"a_6","almond-c","cn","rcp60",2058,88.376968,219.133912,0,0,0
"a_6","almond-c","cn","rcp60",2059,103.361273,300.373805,6.452755,0,0
"a_6","almond-c","cn","rcp60",2060,97.55338,258.385332,0,0,0
"a_6","almond-c","cn","rcp60",2061,67.650715,148.456599,0,0,0
"a_6","almond-c","cn","rcp60",2062,98.262908,190.152328,11.881071,0,0
"a_6","almond-c","cn","rcp60",2063,112.046749,310.901064,0,0,0
"a_6","almond-c","cn","rcp60",2064,106.826744,176.642997,15.738854,0,0
"a_6","almond-c","cn","rcp60",2065,121.979075,249.857436,0,0,0
"a_6","almond-c","cn","rcp60",2066,79.578351,285.01216,0,0,0
"a_6","almond-c","cn","rcp60",2067,76.359057,252.323933,0,0,0
"a_6","almond-c","cn","rcp60",2068,105.030537,148.60586,142.915834,0.007059,0.0076478270925852
"a_6","almond-c","cn","rcp60",2069,100.307085,210.832708,0,0,0
"a_6","almond-c","cn","rcp60",2070,98.211911,290.481581,0,0,0
"a_6","almond-c","cn","rcp60",2071,97.067544,173.979904,337.201555,0.503928,0.924078548977985
"a_6","almond-c","cn","rcp60",2072,95.12831,188.529884,76.449683,0,0
"a_6","almond-c","rn","rcp26",2014,15.670413,149.236032,0.319534,19.407438,35.5558472423529
"a_6","almond-c","rn","rcp26",2015,24.03798,219.530539,0,0,0
"a_6","almond-c","rn","rcp26",2016,26.158797,212.046886,6.694509,0,0
"a_6","almond-c","rn","rcp26",2017,52.51245,180.350618,10.618043,0,0
"a_6","almond-c","rn","rcp26",2018,69.197237,153.625305,13.890033,1.194531,5.93936842622405
"a_6","almond-c","rn","rcp26",2019,73.647775,292.259267,0,0,0
"a_6","almond-c","rn","rcp26",2020,75.39037,316.554956,0,0,0
"a_6","almond-c","rn","rcp26",2021,67.896979,190.5223,13.969184,0,0
"a_6","almond-c","rn","rcp26",2022,70.33746,196.471333,6.428838,0,0
"a_6","almond-c","rn","rcp26",2023,74.756016,177.392175,187.362933,10.29467,22.7946993971838
"a_6","almond-c","rn","rcp26",2024,78.918389,225.305384,8.480347,0,0
"a_6","almond-c","rn","rcp26",2025,68.844107,172.858746,83.873374,0.419022,1.09076151828351
"a_6","almond-c","rn","rcp26",2026,81.329709,285.968051,0,0,0
"a_6","almond-c","rn","rcp26",2027,77.425403,285.138018,0,0,0
"a_6","almond-c","rn","rcp26",2028,78.446524,240.964125,0,0,0
"a_6","almond-c","rn","rcp26",2029,74.718017,296.42412,0,0,0
"a_6","almond-c","rn","rcp26",2030,84.898971,271.272342,2.248264,0,0
"a_6","almond-c","rn","rcp26",2031,75.395024,324.54527,0,0,0
"a_6","almond-c","rn","rcp26",2032,73.123695,184.214226,110.002885,0,0
"a_6","almond-c","rn","rcp26",2033,82.156507,215.458053,172.072548,0.002108,0.0031771064370776
"a_6","almond-c","rn","rcp26",2034,79.275257,292.719894,0,0,0
"a_6","almond-c","rn","rcp26",2035,67.555345,287.414029,0.454984,0,0
"a_6","almond-c","rn","rcp26",2036,80.853896,189.163837,13.163184,0,0
"a_6","almond-c","rn","rcp26",2037,91.258327,221.082868,14.000872,0,0
"a_6","almond-c","rn","rcp26",2038,75.319585,264.430243,14.90864,0,0
"a_6","almond-c","rn","rcp26",2039,69.157205,205.471017,352.274333,0.000738,0.0016133415390606
"a_6","almond-c","rn","rcp26",2040,79.518988,187.290959,162.156055,1.161194,8.06541534150976
"a_6","almond-c","rn","rcp26",2041,83.667632,297.875784,0,0,0
"a_6","almond-c","rn","rcp26",2042,85.639049,192.491041,11.57169,0,0
"a_6","almond-c","rn","rcp26",2043,88.626078,168.908003,26.992167,0.09895,0.367673884519099
"a_6","almond-c","rn","rcp26",2044,79.651234,278.996459,0,0,0
"a_6","almond-c","rn","rcp26",2045,72.133104,237.59933,0,0,0
"a_6","almond-c","rn","rcp26",2046,74.832614,261.162331,0,0,0
"a_6","almond-c","rn","rcp26",2047,57.950716,267.492119,0,0,0
"a_6","almond-c","rn","rcp26",2048,99.828121,156.400524,11.300218,0,0
"a_6","almond-c","rn","rcp26",2049,96.407101,207.933366,0,0,0
"a_6","almond-c","rn","rcp26",2050,79.62922,180.747924,1.981022,0,0
"a_6","almond-c","rn","rcp26",2051,93.497471,316.172176,0,0.415496,0
"a_6","almond-c","rn","rcp26",2052,87.090952,234.352271,0,0,0
"a_6","almond-c","rn","rcp26",2053,90.43963,218.063372,46.272692,0,0
"a_6","almond-c","rn","rcp26",2054,75.79244,197.803029,238.873589,0,0
"a_6","almond-c","rn","rcp26",2055,88.33046,168.622684,61.464897,0,0
"a_6","almond-c","rn","rcp26",2056,91.117763,225.097174,0,0,0
"a_6","almond-c","rn","rcp26",2057,85.334608,254.365398,0,0,0
"a_6","almond-c","rn","rcp26",2058,74.871698,275.779797,8.975925,0,0
"a_6","almond-c","rn","rcp26",2059,83.043233,290.839132,0,0,0
"a_6","almond-c","rn","rcp26",2060,79.109867,298.295563,0,0,0
"a_6","almond-c","rn","rcp26",2061,83.61973,284.536787,0,0,0
"a_6","almond-c","rn","rcp26",2062,94.342913,166.846145,69.120479,0.056486,0.242323899166966
"a_6","almond-c","rn","rcp26",2063,99.039623,292.673975,0,0,0
"a_6","almond-c","rn","rcp26",2064,91.500643,249.975165,4.63344,0,0
"a_6","almond-c","rn","rcp26",2065,91.271075,201.057286,20.604781,0,0
"a_6","almond-c","rn","rcp26",2066,84.908225,200.851936,13.073536,0,0
"a_6","almond-c","rn","rcp26",2067,81.954779,208.220553,33.915347,0,0
"a_6","almond-c","rn","rcp26",2068,95.293901,215.67296,1.401775,0,0
"a_6","almond-c","rn","rcp26",2069,97.303154,168.237313,28.426412,0,0
"a_6","almond-c","rn","rcp26",2070,97.150662,188.270673,0,0,0
"a_6","almond-c","rn","rcp26",2071,90.407936,236.650816,1.568915,0,0
"a_6","almond-c","rn","rcp26",2072,85.315258,170.826984,18.857315,0,0
"a_6","almond-c","rn","rcp60",2014,16.753409,157.551791,4.268025,75.340661,132.603443709726
"a_6","almond-c","rn","rcp60",2015,23.827201,221.906524,0,0,0
"a_6","almond-c","rn","rcp60",2016,23.430602,219.576482,153.270593,4.359392,16.9636585225106
"a_6","almond-c","rn","rcp60",2017,46.006919,242.218267,55.709335,0,0
"a_6","almond-c","rn","rcp60",2018,56.303744,194.757499,109.651382,0.403496,0.777366913310222
"a_6","almond-c","rn","rcp60",2019,70.456337,161.550865,39.433803,0.837984,5.75803864052419
"a_6","almond-c","rn","rcp60",2020,71.633864,288.981514,0,0,0
"a_6","almond-c","rn","rcp60",2021,70.14337,244.34709,0,0,0
"a_6","almond-c","rn","rcp60",2022,67.439082,187.576773,66.874511,0.775945,4.89370645619021
"a_6","almond-c","rn","rcp60",2023,81.39273,181.131772,11.000494,0,0
"a_6","almond-c","rn","rcp60",2024,78.623197,152.182164,3.508371,0,0
"a_6","almond-c","rn","rcp60",2025,75.252808,181.125356,46.790635,0,0
"a_6","almond-c","rn","rcp60",2026,78.128041,178.136556,6.229441,0,0
"a_6","almond-c","rn","rcp60",2027,84.755504,292.950425,0,0,0
"a_6","almond-c","rn","rcp60",2028,68.804842,268.463969,0,0,0
"a_6","almond-c","rn","rcp60",2029,78.864611,251.350319,0,0,0
"a_6","almond-c","rn","rcp60",2030,50.854761,232.009296,2.134495,0,0
"a_6","almond-c","rn","rcp60",2031,72.914924,209.940292,18.939093,0,0
"a_6","almond-c","rn","rcp60",2032,74.372343,174.173368,18.993283,0,0
"a_6","almond-c","rn","rcp60",2033,85.386183,214.559806,0,0,0
"a_6","almond-c","rn","rcp60",2034,75.854598,289.143942,0,0,0
"a_6","almond-c","rn","rcp60",2035,82.098172,252.363768,0,0,0
"a_6","almond-c","rn","rcp60",2036,73.154053,283.500465,0,0,0
"a_6","almond-c","rn","rcp60",2037,73.10406,268.528884,0,0,0
"a_6","almond-c","rn","rcp60",2038,88.598144,218.950362,2.441217,0,0
"a_6","almond-c","rn","rcp60",2039,63.831289,283.223718,0,0,0
"a_6","almond-c","rn","rcp60",2040,71.310756,235.293625,0,0,0
"a_6","almond-c","rn","rcp60",2041,88.461509,153.703558,64.523264,0,0
"a_6","almond-c","rn","rcp60",2042,89.552603,283.559052,0,0,0
"a_6","almond-c","rn","rcp60",2043,70.00639,211.242943,0,0,0
"a_6","almond-c","rn","rcp60",2044,79.221924,173.390938,65.503379,0.116431,0.673936455532473
"a_6","almond-c","rn","rcp60",2045,91.879208,223.844054,16.089125,0.029617,0.036707931494409
"a_6","almond-c","rn","rcp60",2046,76.035391,195.852716,55.474675,0,0
"a_6","almond-c","rn","rcp60",2047,84.356408,164.149947,69.070791,0,0
"a_6","almond-c","rn","rcp60",2048,92.909212,244.966514,0,0,0
"a_6","almond-c","rn","rcp60",2049,89.494714,173.229001,24.851185,0,0
"a_6","almond-c","rn","rcp60",2050,80.97858,161.361563,76.062274,0,0
"a_6","almond-c","rn","rcp60",2051,97.100655,197.465696,18.759536,0,0
"a_6","almond-c","rn","rcp60",2052,90.150063,174.521363,0,0,0
"a_6","almond-c","rn","rcp60",2053,88.950415,222.715078,80.871973,0,0
"a_6","almond-c","rn","rcp60",2054,99.662972,185.032381,0,0,0
"a_6","almond-c","rn","rcp60",2055,83.718368,312.006856,0,0,0
"a_6","almond-c","rn","rcp60",2056,76.88039,221.607102,0,0,0
"a_6","almond-c","rn","rcp60",2057,81.421872,226.636901,1.274005,0,0
"a_6","almond-c","rn","rcp60",2058,80.510705,227.409122,0,0,0
"a_6","almond-c","rn","rcp60",2059,81.939845,299.142325,6.68575,0,0
"a_6","almond-c","rn","rcp60",2060,83.321832,213.680377,0,0,0
"a_6","almond-c","rn","rcp60",2061,67.910484,148.158428,0,0,0
"a_6","almond-c","rn","rcp60",2062,85.181664,198.129785,12.023586,0,0
"a_6","almond-c","rn","rcp60",2063,88.966551,326.682022,0,0,0
"a_6","almond-c","rn","rcp60",2064,87.976439,192.190663,16.417037,0,0
"a_6","almond-c","rn","rcp60",2065,97.004037,236.057636,0,0,0
"a_6","almond-c","rn","rcp60",2066,77.151748,290.352727,0,0,0
"a_6","almond-c","rn","rcp60",2067,76.089021,252.084023,0,0,0
"a_6","almond-c","rn","rcp60",2068,87.930564,161.014847,146.129047,0.062761,0.094778143515987
"a_6","almond-c","rn","rcp60",2069,82.476276,204.110441,0,0,0
"a_6","almond-c","rn","rcp60",2070,94.469218,296.977444,0,0,0
"a_6","almond-c","rn","rcp60",2071,93.304071,175.285411,340.390237,0.827735,1.63906131223725
"a_6","almond-c","rn","rcp60",2072,83.108969,198.244059,78.018308,0,0
"a_7","almond-c","cn","rcp26",2014,18.292768,179.125406,11.510527,61.105933,68.758484523563
"a_7","almond-c","cn","rcp26",2015,29.65634,200.854403,0,0.035055,0.0430480336901949
"a_7","almond-c","cn","rcp26",2016,30.828599,231.610219,57.015294,26.050603,123.629379762475
"a_7","almond-c","cn","rcp26",2017,58.798333,196.208426,198.953939,22.629878,35.8023984268228
"a_7","almond-c","cn","rcp26",2018,72.884242,196.040974,141.343149,22.49478,49.8516198327554
"a_7","almond-c","cn","rcp26",2019,96.240434,272.659649,0,0,0
"a_7","almond-c","cn","rcp26",2020,95.230658,252.170518,18.541865,10.862188,15.8889206964604
"a_7","almond-c","cn","rcp26",2021,73.064604,209.387202,196.987889,20.4206,48.2715411807761
"a_7","almond-c","cn","rcp26",2022,75.7621,211.339817,115.406988,6.666737,16.1808439335342
"a_7","almond-c","cn","rcp26",2023,85.243028,187.502062,396.657626,102.934655,166.431287766144
"a_7","almond-c","cn","rcp26",2024,95.95,161.606153,153.769915,17.005877,28.2011517446954
"a_7","almond-c","cn","rcp26",2025,75.325166,185.294857,282.209257,27.794222,48.1873545362101
"a_7","almond-c","cn","rcp26",2026,93.840595,158.607303,14.213621,6.876241,8.25856969137505
"a_7","almond-c","cn","rcp26",2027,103.584738,209.512112,19.872663,1.738369,2.97298577321726
"a_7","almond-c","cn","rcp26",2028,99.167497,211.741543,95.078546,12.854076,7.6823138075531
"a_7","almond-c","cn","rcp26",2029,76.013981,190.940441,99.051835,2.493939,2.77975053282355
"a_7","almond-c","cn","rcp26",2030,96.399644,187.531144,111.985611,5.849542,8.92234904547248
"a_7","almond-c","cn","rcp26",2031,99.98469,194.919452,32.80615,1.127316,0.857668960999412
"a_7","almond-c","cn","rcp26",2032,77.806186,176.862195,500.738506,58.654622,103.770687449636
"a_7","almond-c","cn","rcp26",2033,90.853704,250.397702,392.965239,24.740411,47.573228892014
"a_7","almond-c","cn","rcp26",2034,97.453609,189.808014,4.691279,0,0
"a_7","almond-c","cn","rcp26",2035,102.730983,250.959406,35.413807,33.008375,62.2591540334795
"a_7","almond-c","cn","rcp26",2036,77.117065,210.487742,215.841294,4.818382,8.94554862442074
"a_7","almond-c","cn","rcp26",2037,90.613416,245.8922,290.616311,24.848485,35.090680341372
"a_7","almond-c","cn","rcp26",2038,92.507297,250.618632,214.414334,24.384329,45.4688854498242
"a_7","almond-c","cn","rcp26",2039,78.866265,220.458766,927.564474,137.340955,195.100476493971
"a_7","almond-c","cn","rcp26",2040,82.601133,196.402162,331.484226,20.556542,44.3041149002136
"a_7","almond-c","cn","rcp26",2041,82.703263,234.243641,164.797866,1.423487,3.61707051522462
"a_7","almond-c","cn","rcp26",2042,81.389464,228.109046,245.710192,3.81154,7.85061522188778
"a_7","almond-c","cn","rcp26",2043,95.915642,184.33927,202.481067,24.775864,21.8983961498292
"a_7","almond-c","cn","rcp26",2044,103.117349,170.938896,0.009729,0,0
"a_7","almond-c","cn","rcp26",2045,101.59998,171.166315,24.204065,3.031402,6.34655127937637
"a_7","almond-c","cn","rcp26",2046,107.572018,154.709298,21.04648,4.238926,7.19761792851681
"a_7","almond-c","cn","rcp26",2047,101.289158,154.379524,12.960968,5.828583,9.11205768010618
"a_7","almond-c","cn","rcp26",2048,84.633135,171.126483,276.919576,5.818536,3.87410710187458
"a_7","almond-c","cn","rcp26",2049,98.456334,145.556934,78.125254,1.76233,3.88481927582976
"a_7","almond-c","cn","rcp26",2050,107.438724,182.060115,47.217535,10.677213,34.5058775501035
"a_7","almond-c","cn","rcp26",2051,105.88363,213.27504,98.233656,3.402614,0.619403701140707
"a_7","almond-c","cn","rcp26",2052,108.779508,181.321716,84.053701,0.575297,0.410167448627507
"a_7","almond-c","cn","rcp26",2053,95.547791,225.983699,455.944311,14.362454,19.2067080718005
"a_7","almond-c","cn","rcp26",2054,82.187627,210.046114,537.977101,42.326987,105.717542352626
"a_7","almond-c","cn","rcp26",2055,90.966697,174.078826,271.774605,17.774099,18.8337936366137
"a_7","almond-c","cn","rcp26",2056,105.048799,163.381258,0.905858,0.001354,0.0008891065386894
"a_7","almond-c","cn","rcp26",2057,111.991233,201.653298,134.415467,2.276129,3.54007647340831
"a_7","almond-c","cn","rcp26",2058,73.585125,258.172293,83.323107,0.430377,0.663700597670292
"a_7","almond-c","cn","rcp26",2059,102.343432,162.847625,9.216662,0,0
"a_7","almond-c","cn","rcp26",2060,97.048768,203.757626,22.470979,0.070885,0.0854392540705045
"a_7","almond-c","cn","rcp26",2061,111.640963,243.154158,20.363363,0.001431,0.0017135257595485
"a_7","almond-c","cn","rcp26",2062,89.892654,167.476218,322.552691,7.59394,5.8341316851963
"a_7","almond-c","cn","rcp26",2063,110.21204,218.932971,2.815058,0.324087,1.01204165126169
"a_7","almond-c","cn","rcp26",2064,97.856107,216.027043,120.735127,5.139028,11.6762927792965
"a_7","almond-c","cn","rcp26",2065,94.555001,252.997441,264.843156,5.859882,5.34427167841576
"a_7","almond-c","cn","rcp26",2066,84.021144,225.010095,296.559533,14.55926,26.3487191456117
"a_7","almond-c","cn","rcp26",2067,77.739236,229.057853,186.38251,2.911653,4.25772438258536
"a_7","almond-c","cn","rcp26",2068,100.933882,162.113319,131.825108,11.661552,7.74549458374847
"a_7","almond-c","cn","rcp26",2069,86.00819,184.035078,220.599134,3.031464,8.50636623755705
"a_7","almond-c","cn","rcp26",2070,103.532453,168.380014,14.03051,0,0
"a_7","almond-c","cn","rcp26",2071,90.654688,187.355266,131.851751,0.427129,1.65185267192686
"a_7","almond-c","cn","rcp26",2072,103.824888,194.457626,189.929447,16.849272,22.7092121476941
"a_7","almond-c","cn","rcp60",2014,19.29205,171.962837,22.640923,146.30127,162.805445161261
"a_7","almond-c","cn","rcp60",2015,28.938474,164.461902,10.851938,7.623388,18.6153979351609
"a_7","almond-c","cn","rcp60",2016,29.162768,238.105762,461.510002,71.36995,140.751567614186
"a_7","almond-c","cn","rcp60",2017,47.395794,252.861647,385.508334,33.798352,44.200925553178
"a_7","almond-c","cn","rcp60",2018,56.719066,206.169765,368.007219,31.617487,52.40065624137
"a_7","almond-c","cn","rcp60",2019,68.474685,182.324404,169.838404,17.720229,39.9454259249658
"a_7","almond-c","cn","rcp60",2020,95.403518,214.908606,1.758953,0.733788,0.69342893150383
"a_7","almond-c","cn","rcp60",2021,98.465414,188.635834,17.319416,1.655097,6.08727701618231
"a_7","almond-c","cn","rcp60",2022,79.206857,203.877428,308.566777,20.842224,82.8683824806955
"a_7","almond-c","cn","rcp60",2023,95.966983,193.649195,203.058872,17.461252,21.0151478659184
"a_7","almond-c","cn","rcp60",2024,74.928221,156.932291,133.443952,3.937704,4.6014362404367
"a_7","almond-c","cn","rcp60",2025,74.982173,200.386214,380.440318,42.698905,65.7741461260665
"a_7","almond-c","cn","rcp60",2026,82.328873,177.489088,147.119801,6.254755,7.08591975238489
"a_7","almond-c","cn","rcp60",2027,106.635306,309.677962,0,0,0
"a_7","almond-c","cn","rcp60",2028,91.040858,247.885355,106.849696,13.849541,9.85317041681961
"a_7","almond-c","cn","rcp60",2029,91.211778,201.30116,106.163681,1.89186,2.07288644301161
"a_7","almond-c","cn","rcp60",2030,93.3093,173.46133,38.013777,7.460005,6.33283389779389
"a_7","almond-c","cn","rcp60",2031,74.832797,227.625122,239.244565,13.559597,15.9796745565747
"a_7","almond-c","cn","rcp60",2032,74.51355,186.538374,234.06882,3.531346,3.40022860926311
"a_7","almond-c","cn","rcp60",2033,109.02791,165.070831,10.958845,2.964014,3.7766699560601
"a_7","almond-c","cn","rcp60",2034,102.902795,187.520475,9.701656,0,0
"a_7","almond-c","cn","rcp60",2035,100.20337,191.846699,153.271175,4.516231,9.68474291573897
"a_7","almond-c","cn","rcp60",2036,90.868387,200.477019,133.651025,2.602003,4.8027931800329
"a_7","almond-c","cn","rcp60",2037,106.182391,160.694621,1.798217,0,0
"a_7","almond-c","cn","rcp60",2038,95.107553,228.059591,157.290979,2.82336,5.79183114940104
"a_7","almond-c","cn","rcp60",2039,94.740118,165.851323,2.934785,0.355093,0.349082816795032
"a_7","almond-c","cn","rcp60",2040,103.024474,184.253189,5.512962,0.007051,0.0010895913464334
"a_7","almond-c","cn","rcp60",2041,87.406552,164.304912,327.602829,17.8905,18.2629467900857
"a_7","almond-c","cn","rcp60",2042,109.724565,194.89133,6.193354,0.249479,0.331594072827995
"a_7","almond-c","cn","rcp60",2043,99.619328,199.106125,9.325443,0.997005,1.34688324153991
"a_7","almond-c","cn","rcp60",2044,81.150399,197.443435,345.3155,26.690332,32.5165121451548
"a_7","almond-c","cn","rcp60",2045,110.293246,199.46622,133.035614,34.323359,23.6417899402917
"a_7","almond-c","cn","rcp60",2046,89.416636,184.073133,314.555046,7.384477,16.2699803048527
"a_7","almond-c","cn","rcp60",2047,85.203294,175.503423,263.894726,15.284935,11.190386803934
"a_7","almond-c","cn","rcp60",2048,101.692075,153.978858,0,0,0
"a_7","almond-c","cn","rcp60",2049,97.450605,200.174989,341.399095,30.785167,52.2855986830763
"a_7","almond-c","cn","rcp60",2050,79.995118,197.103979,238.450012,9.13707,12.9686280195319
"a_7","almond-c","cn","rcp60",2051,110.774485,242.387473,220.649777,12.367374,15.0569824542226
"a_7","almond-c","cn","rcp60",2052,92.014937,200.733981,116.657802,0.392549,0.25554403766172
"a_7","almond-c","cn","rcp60",2053,101.10863,227.429949,411.000021,13.537876,19.8339916975586
"a_7","almond-c","cn","rcp60",2054,108.693457,212.180629,118.948248,2.163899,1.76080721881717
"a_7","almond-c","cn","rcp60",2055,89.355082,210.372824,94.140766,5.223776,5.05964923860082
"a_7","almond-c","cn","rcp60",2056,75.903628,193.732003,186.942344,4.681197,10.2959605362095
"a_7","almond-c","cn","rcp60",2057,86.288048,171.148752,86.175332,5.718282,3.30783332757443
"a_7","almond-c","cn","rcp60",2058,126.021694,179.43236,33.862989,10.458201,40.2393599741961
"a_7","almond-c","cn","rcp60",2059,90.472725,231.112279,169.685013,5.140625,6.78477880190783
"a_7","almond-c","cn","rcp60",2060,96.09168,184.933802,86.589258,2.932085,2.62465137186776
"a_7","almond-c","cn","rcp60",2061,109.024987,154.59702,11.675888,0.002777,0.0020052303901905
"a_7","almond-c","cn","rcp60",2062,81.707325,219.190449,258.644864,22.769002,27.5077245718302
"a_7","almond-c","cn","rcp60",2063,97.709938,231.673372,43.131134,0,0
"a_7","almond-c","cn","rcp60",2064,103.549758,199.104177,234.011006,9.034193,8.39284863503299
"a_7","almond-c","cn","rcp60",2065,110.640223,159.98272,82.894874,5.142437,9.31115767459554
"a_7","almond-c","cn","rcp60",2066,110.507561,203.618672,3.718636,0,0
"a_7","almond-c","cn","rcp60",2067,102.157324,231.607623,8.607322,0.008322,0.0085983667430967
"a_7","almond-c","cn","rcp60",2068,101.288586,158.899698,433.336764,37.340417,47.4411555870915
"a_7","almond-c","cn","rcp60",2069,98.173863,195.666448,35.481728,3.074577,5.63439215793352
"a_7","almond-c","cn","rcp60",2070,102.023267,222.704935,128.061662,1.163558,6.8979786260715
"a_7","almond-c","cn","rcp60",2071,92.422992,190.938024,840.856694,78.661219,82.3723252606492
"a_7","almond-c","cn","rcp60",2072,88.63234,207.25236,257.19939,1.957146,5.26872744302189
"a_7","almond-c","rn","rcp26",2014,18.292768,179.125406,11.510527,61.105933,68.758484523563
"a_7","almond-c","rn","rcp26",2015,29.65634,200.854403,0,0.035055,0.0430480336901949
"a_7","almond-c","rn","rcp26",2016,30.828599,231.610219,57.015294,26.050603,123.629379762475
"a_7","almond-c","rn","rcp26",2017,58.798333,196.208426,198.953939,22.629878,35.8023984268228
"a_7","almond-c","rn","rcp26",2018,72.884242,196.040974,141.343149,22.49478,49.8516198327554
"a_7","almond-c","rn","rcp26",2019,96.240434,272.651303,0,0,0
"a_7","almond-c","rn","rcp26",2020,82.212544,258.480221,18.461056,10.852704,16.6778764334138
"a_7","almond-c","rn","rcp26",2021,66.127237,215.913976,197.192527,20.657494,50.6800846107059
"a_7","almond-c","rn","rcp26",2022,71.504303,216.608032,114.317785,6.830915,16.8355310492741
"a_7","almond-c","rn","rcp26",2023,79.532164,192.666287,392.809389,103.900009,171.723043664926
"a_7","almond-c","rn","rcp26",2024,79.474878,170.926102,161.451177,17.264432,32.3726251467727
"a_7","almond-c","rn","rcp26",2025,74.328047,189.554265,279.864273,29.216423,52.0174903955582
"a_7","almond-c","rn","rcp26",2026,80.802577,167.783,14.152969,7.092548,9.49726125289227
"a_7","almond-c","rn","rcp26",2027,88.671637,220.049226,26.56228,1.915746,3.32581678424403
"a_7","almond-c","rn","rcp26",2028,84.524482,222.045307,101.142637,14.339019,9.6439987751617
"a_7","almond-c","rn","rcp26",2029,72.483651,195.309978,99.56893,2.868676,3.41410442125048
"a_7","almond-c","rn","rcp26",2030,91.199201,191.79658,112.038485,6.531098,10.4597294799307
"a_7","almond-c","rn","rcp26",2031,88.89383,202.930371,33.132996,1.382685,1.08230805909855
"a_7","almond-c","rn","rcp26",2032,75.507957,180.381435,503.699093,62.907115,113.37484678912
"a_7","almond-c","rn","rcp26",2033,85.016048,255.303392,394.090673,26.759635,52.4220260714818
"a_7","almond-c","rn","rcp26",2034,80.233607,200.21559,6.215905,0,0
"a_7","almond-c","rn","rcp26",2035,102.730983,237.409402,35.943956,34.46031,65.869201310504
"a_7","almond-c","rn","rcp26",2036,75.199969,210.972185,217.536934,5.663477,8.59552386546454
"a_7","almond-c","rn","rcp26",2037,85.73369,249.075424,288.431682,27.069015,35.0664836143009
"a_7","almond-c","rn","rcp26",2038,83.268403,257.652917,217.191131,25.997359,40.8410881333585
"a_7","almond-c","rn","rcp26",2039,77.485423,223.670761,910.338254,146.963521,211.696122806564
"a_7","almond-c","rn","rcp26",2040,80.772531,197.609447,332.68584,22.336903,49.1430209605949
"a_7","almond-c","rn","rcp26",2041,77.862169,236.486132,167.520485,1.783087,4.64029634376652
"a_7","almond-c","rn","rcp26",2042,79.166787,231.079928,245.332705,4.602546,9.77252620576147
"a_7","almond-c","rn","rcp26",2043,90.053945,187.745432,200.661204,26.360828,24.4511346457575
"a_7","almond-c","rn","rcp26",2044,82.473049,183.782294,0.009717,0,0
"a_7","almond-c","rn","rcp26",2045,87.178943,181.29113,36.897389,3.911843,8.92688075146047
"a_7","almond-c","rn","rcp26",2046,102.055176,160.142471,21.429473,4.711241,8.27157390674782
"a_7","almond-c","rn","rcp26",2047,90.487755,162.847248,12.862505,6.373498,10.9245266683293
"a_7","almond-c","rn","rcp26",2048,78.244982,176.702613,280.543516,7.290244,5.56056351278806
"a_7","almond-c","rn","rcp26",2049,93.365005,148.931947,80.213855,2.212121,4.87604361537052
"a_7","almond-c","rn","rcp26",2050,97.787758,187.508674,51.44303,11.679846,38.2821800271453
"a_7","almond-c","rn","rcp26",2051,95.117197,220.694552,101.434047,3.767032,0.992142960623996
"a_7","almond-c","rn","rcp26",2052,93.413328,191.486405,89.748673,0.915444,0.797279144364484
"a_7","almond-c","rn","rcp26",2053,88.105864,234.950467,450.636337,17.489995,25.2038368877319
"a_7","almond-c","rn","rcp26",2054,80.28544,212.442441,534.750033,48.228953,107.462760768934
"a_7","almond-c","rn","rcp26",2055,89.273417,175.210698,272.887453,19.753667,21.6903702994924
"a_7","almond-c","rn","rcp26",2056,91.354398,171.391832,0.925863,0.013033,0.0112367835150288
"a_7","almond-c","rn","rcp26",2057,106.645236,207.987257,139.399604,3.008842,4.91283479500547
"a_7","almond-c","rn","rcp26",2058,70.796204,260.925746,83.181701,0.62132,1.00156452318714
"a_7","almond-c","rn","rcp26",2059,102.343432,163.071832,9.198833,0.001432,0.0010178694739452
"a_7","almond-c","rn","rcp26",2060,97.048768,203.41519,22.633304,0.075015,0.091067280109398
