"site_name","crop","scenario.code","climate_scenario","year","soc","n2o","ch4","indirect_n2o","total_n2o","ghg","ghg_soc","ghg_ch4","ghg_n2o","ghg_indirect_n2o","ghg_total_n2o"
"v_5","grape",3,"rcp26",2023,0.224512694690556,0.000183196637012,0,0.000753205412958,0.00093640204997,-0.433268645913483,-0.823213213865371,0,0.076288313841572,0.313656254110316,0.389944567951888
"v_5","grape",3,"rcp26",2024,0.210271347446782,0.000203935610472,0,0.000756010678656,0.000959946289128,-0.371245878808546,-0.770994940638202,0,0.08492461493207,0.314824446897586,0.399749061829657
"v_5","grape",3,"rcp26",2025,0.224001756791918,0.000127870256543,0,0.000478754096798,0.000606624353341,-0.568724062048213,-0.821339774903698,0,0.05324882826023,0.199366884595256,0.252615712855486
"v_5","grape",3,"rcp26",2026,0.22019113152846,0.000100404540074,-4.97113440672034e-08,0.00050062763931,0.000601032179384,-0.557082366317859,-0.807367482271021,-1.85589017850893e-06,0.04181131918796,0.20847565265538,0.25028697184334
"v_5","grape",3,"rcp26",2027,0.170164217169524,0.000225230683809,-1.58669358467923e-08,0.000551785039461,0.00077701572327,-0.300364507701561,-0.623935462954921,-5.92365604946914e-07,0.093792491900541,0.229779055718423,0.323571547618964
"v_5","grape",3,"rcp26",2028,0.153771002205525,0.000155110065049,-3.90279138456923e-07,0.00068636963894,0.000841479703989,-0.213425387489871,-0.563827008086926,-1.45704211690585e-05,0.064592262802653,0.285823928215571,0.350416191018224
"v_5","grape",3,"rcp26",2029,0.218082148186151,0.000152454030479,-6.189955340017e-06,0.000456359334362,0.000608813364841,-0.546338355227723,-0.799634543349219,-0.000231091666027,0.063486214121116,0.190041065666406,0.253527279787522
"v_5","grape",3,"rcp26",2030,0.189714592425246,0.000137243015895,-8.92720346742337e-06,0.000641799299128,0.000779042315023,-0.371537976161301,-0.695620172225903,-0.000333282262784,0.057151913047514,0.267263565279872,0.324415478327386
"v_5","grape",3,"rcp26",2031,0.190829137598086,0.000116545365988,-1.49451496342317e-05,0.000453735530375,0.000570280896363,-0.462783531127242,-0.699706837859649,-0.000557952253011,0.048532820265023,0.188948438720395,0.237481258985419
"v_5","grape",3,"rcp26",2032,0.198929024565543,0.000346569142591,-1.94499930309016e-05,0.001007907414319,0.00135447655691,-0.166089818852654,-0.72940642340699,-0.000726133073154,0.144321292950345,0.419721444677145,0.56404273762749
