"site_name","crop","scenario.code","climate_scenario","year","soc","n2o","ch4","indirect_n2o","total_n2o","ghg","ghg_soc","ghg_ch4","ghg_n2o","ghg_indirect_n2o","ghg_total_n2o"
"h_8","hops",2,"rcp60",2027,-0.22175643703445,0.000241408782424,-0.000656650150959,0.000584205196572,0.000825613978996,1.13240124664852,0.813106935792984,-0.024514938969137,0.100529514394991,0.243279735429677,0.343809249824668
"h_8","hops",2,"rcp60",2028,-0.203629880628602,0.000225594047621,-0.000694509247977,0.000561788738183,0.000787382785804,1.04860323904011,0.746642895638209,-0.025928345257807,0.093943806973582,0.233944881686128,0.32788868865971
"h_8","hops",2,"rcp60",2029,-0.200144572338776,0.000285070766387,-0.000580479371323,0.000511965732106,0.000797036498493,1.04410097249007,0.733863431908846,-0.021671229862741,0.118711612002723,0.213197158441239,0.331908770443962
"h_8","hops",2,"rcp60",2030,-0.168258549633069,0.00025454422612,-0.000587479717882,0.000542284857583,0.000796829083704,0.926837836186554,0.616948015321254,-0.021932576134275,0.10599948844876,0.225822908550815,0.331822396999575
"h_8","hops",2,"rcp60",2031,-0.178835920337293,0.000274242237285,-0.000618454837809,0.000507686465715,0.000781928703,0.95826018004104,0.655731707903407,-0.023088980611527,0.114202303097862,0.211415149651297,0.325617452749159
"h_8","hops",2,"rcp60",2032,-0.154966711557824,0.000219671262677,-0.000605390653997,0.000487224320861,0.000706895583539,0.839981542631637,0.568211275712023,-0.022601251082558,0.091477390100599,0.202894127901572,0.294371518002172
"h_8","hops",2,"rcp60",2033,-0.16853194676921,0.00022280310999,-0.000582949882626,0.000521450051516,0.000744253161507,0.90611529002981,0.617950471487104,-0.021763462284691,0.092781580803062,0.217146700024335,0.309928280827397
"h_8","hops",2,"rcp60",2034,-0.164635615154081,0.000230746860941,-0.000586864982708,0.000485895902926,0.000716642763867,0.880184818592413,0.603663922231631,-0.021909626021086,0.096089585663379,0.202340936718489,0.298430522381868
"h_8","hops",2,"rcp60",2035,-0.148897339848801,0.000255798181764,-0.000563817737199,0.000505414844717,0.000761213026481,0.841898570427118,0.545956912778937,-0.021049195522086,0.106521671405857,0.210469181764411,0.316990853170268
"h_8","hops",2,"rcp60",2036,-0.144507446657781,0.000277583709922,-0.000527351876397,0.000519352690454,0.000796936400376,0.842039921087721,0.529860637745196,-0.019687803385508,0.115593787774744,0.216273298953288,0.331867086728032
"h_8","hops",2,"rcp60",2037,-0.164318905902615,0.000316171290142,-0.000586089127455,0.00054317407947,0.000859345369612,0.938477958849227,0.602502654976257,-0.021880660758303,0.131662758680479,0.226193205950794,0.357855964631273
"h_8","hops",2,"rcp60",2038,-0.172658018883103,0.00026979670465,-0.0006006892135,0.000528903504338,0.000798700208988,0.943255258962731,0.633079402571377,-0.022425730637343,0.112351056293574,0.220250530735123,0.332601587028698
"h_8","hops",2,"rcp60",2039,-0.151835471891562,0.00025085009349,-0.000562370273857,0.000504819257653,0.000755669351142,0.850417215080331,0.556730063602395,-0.020995156890679,0.10446114607471,0.210221162293905,0.314682308368615
